P_PARTKEY,P_NAME,P_MFGR,P_BRAND,P_TYPE,P_SIZE,P_CONTAINER,P_RETAILPRICE,P_COMMENT,nonce
-434539379,-1656665211,-1848710556,1005802457,-727814033,15114920,1673312343,-1386017403,-357955432,87304
853982043,87076866,-1946596480,-1288179351,1692454160,1971275856,1393690452,-2140197177,785597509,87305
-1296252897,322940371,-1763425908,263511489,1692860279,1619874887,-1499965874,257889714,1945702646,87306
1079253551,-1561174097,893746776,-1368990883,1678093667,-1530906312,-894530521,328969294,-1747241895,87307
-1700534566,-377534022,1986564942,-740111823,399891516,1371079488,-1123933152,1874476918,1246974075,87308
-2126934685,1459312954,470815972,-283848663,781833654,-1381928617,1236500282,-2050013250,-908637876,87309
-561230592,-605074424,-876854835,356895123,344202059,-169356798,-1682073275,-1537244854,-903580116,87310
2144134846,-86291058,615343075,1024877154,-1896412072,1104545098,1362766809,1749324994,-140555010,87311
1072466835,-589943300,267062092,-1995894417,-1026749861,798879250,-355374286,240541848,1750667997,87312
-1041535932,-1845757310,-283598176,-1396387502,1588239792,-131089966,-1781017587,-1357436488,1261720420,87313
-721685849,-399662260,1678749879,921704666,-2057102750,1230137657,1461189488,-267072914,-497858356,87314
-103880902,-10047895,15692349,2037605453,300178020,-1111080136,-708899778,586232537,-404852797,87315
1695059497,-1523986389,-1714243838,-1440164545,2049851916,-1207511599,-143073269,693128605,223144659,87316
1962738133,1318840310,-1393937170,703080439,104294095,-1166532109,1499917341,-1673584872,-439577418,87317
1988058222,1383717216,-1838396776,564504463,1418810308,223855882,-428556516,-1511449211,1441111179,87318
-707845161,2107272415,-110149128,-479494157,-556476652,2126343002,-1874239398,-617783564,-1868304722,87319
876562943,822494668,-4392692,1620029084,843141569,-1072571907,-325900308,9473271,-1123821771,87320
1009414561,461242974,-1618914663,1924160401,-708195643,-768891866,764905841,-831873717,-466378441,87321
-2045851763,673434499,80605121,-1245700724,-673352318,1811513862,-1495075831,-516307783,-510034747,87322
-1585846432,679927669,-886808843,433097377,1883034235,-527292768,2074960179,-287134223,-635029498,87323
-1505668130,1108655639,-1063408046,98175563,-374098899,-1119934892,91329586,1421930017,-1569776567,87324
1852830702,56065433,-632746680,-1731153920,-527447367,218475981,1785787015,1518461155,-1202706338,87325
-1776263562,-1053004192,-740518720,1991678622,-409873666,-799087063,-783605613,-173134226,2010089622,87326
-1751205092,633167092,-2014577163,-574341319,1657776745,-401729200,61350525,-985806225,-1340880323,87327
825046133,-1701960705,1755010922,-216017054,236849921,603139194,-1160661902,-411883849,-1439783406,87328
-129680333,-793565230,1394331041,37889441,541286896,1404852984,-1586483636,-1552208973,-680546403,87329
1118690265,1752149375,469593492,-665343829,1146195714,-1356675799,77776545,-740773223,-950671615,87330
-261350674,903227459,1037817838,969255700,849822414,1955255437,-148011375,-784518622,190692753,87331
1879984541,-1631112861,-651097246,-1045991147,-467179913,-674164631,1422752121,-1394707178,793737471,87332
1366894117,-1178513645,105182545,1482350365,-1288434756,764929756,1227788130,1785778657,328087214,87333
-1793490455,1117346059,-329345276,-1784852466,195523291,-841608336,235007073,-1767302654,243761462,87334
409235580,869822651,1250769571,-1086684899,-1770721465,-452943934,1483648790,-1024177773,-1851734354,87335
1594561247,-853849803,-1435897944,-262426333,445899223,-731459385,-1630059381,-666318224,1416443028,87336
-1550102089,212071543,1258549324,-2040674935,1609659957,-556408330,1859870629,1399535376,1819052535,87337
-1242977866,1374368288,163290880,678527431,-387926866,2146847528,-1220989336,255794022,370939740,87338
-560653244,-1748744755,-1477797603,1411634301,210256064,209964125,641120218,-559012390,1496877112,87339
-1386748027,-1653787532,-87385319,718966277,1886659278,265768281,-808497827,-676117770,-833490029,87340
-1238153499,-1893047029,933576647,-1893403913,1771477387,-615233197,-1853116400,2086502471,-235563976,87341
-594686147,-1027921493,338761319,844512945,2092416727,-1854649753,-939691262,-1588697844,24875761,87342
-15500257,-1048634713,-336815003,649043745,-973086071,-730779270,-226996505,278590927,409083512,87343
-1633000609,1131165077,697822436,1712019346,1348456403,797437985,-64272905,990493873,-340628943,87344
451348174,-1630566698,1866641039,-1915169003,-865747758,254582914,-1839719130,-1473786728,-1565839259,87345
882987712,-1008378552,-1591535650,651664615,-1379432118,-169030955,-1974272822,-1551681215,-1016442365,87346
-1512961778,-903389105,-353937111,-306783642,1520918334,1407082230,681557013,-1090050641,-1144323949,87347
1158079652,-1365482679,167129325,-1063840726,656440147,-2010975533,1541332978,-1857025848,-733932347,87348
2136113309,1560555962,-1988211864,-526841368,-865888822,-1438535759,823766193,-72302693,-1681388412,87349
-227025175,-1197393129,1681169475,-275786067,778762953,-1008900626,-984849057,628939619,242310050,87350
1720414300,676446112,-1629800691,-467663948,-418744837,-36399899,1408034406,-1665600675,2098583020,87351
-970411178,373426494,1443221147,134968816,1361704526,2049150349,1476703846,888471835,1011312706,87352
-1730259038,-606942490,1317988826,-1012231528,-1199008008,-1177758074,1423560316,-876587751,879741131,87353
-1968247723,98104643,-1468272202,-151061670,-1181724032,-1845640842,-1178580503,-1099743041,-429494249,87354
1288287041,-1330205602,1292204738,854713865,1122564315,-1251358819,648268451,507293666,-1167585011,87355
-1360256206,-393344546,866687274,-1532728460,1995654846,1669099393,-312423342,-1206676106,588779164,87356
-1689919595,843332523,-896391290,666709562,-1623181385,-2017168004,-1464390317,-645297245,-918419452,87357
-1008573491,581279342,-1040310130,-1782026041,623360092,126645459,-1850238022,-1152446487,-884406677,87358
-1489344355,1295872892,-721195407,-1702022626,1416020185,-1995748615,1460848733,908505995,-1900228801,87359
-352751911,315191524,541977491,-1615336905,1031870539,-721155900,447585,1431305595,2077578509,87360
-786142815,591878729,-360434203,911963795,478800467,1770030171,550673010,46400294,2010430008,87361
681954309,492609876,-2110542835,1900751167,1123623702,1313859760,1006125994,-1920153885,916801894,87362
-1523503106,-1775173085,-1607542432,-1358323741,1345067194,-1126807080,-1324658977,606096482,-262831896,87363
-1477992156,1645530193,1031210804,1535054072,-714617481,-1416014679,-229929231,1253551439,869106594,87364
472388576,-116276635,-721811573,-26751381,-255927591,363882537,1412364790,-720210491,1275116055,87365
-1412131571,-1474659581,147478327,-1764745290,-510684487,1027536067,726502230,-1183853915,-985925147,87366
-1032821880,-762556371,-1847003963,633923066,-22929656,-1269095528,368468372,979948528,2059916924,87367
13154749,-969933746,704932773,-229253894,-1803508861,1857007729,856428129,677486150,-1349146100,87368
203252031,-133825187,1015513503,1015119474,-1291697473,-694680593,-200788894,954534511,-125984944,87369
-93004762,1518531168,-43518566,1377317688,-2082666848,-926004057,-177365157,-589932538,-978683155,87370
-1909739670,-37778377,1516880608,-1634691910,-2030748543,-2010267457,1093664224,733545210,-750681476,87371
1002571307,-1553955560,951752327,-1566369208,-882246958,-1654370817,119716903,1247512855,-127211277,87372
-465574235,2146520582,-1484657418,1127925526,-1587978777,2076832211,-1807834323,1360245271,-2139755438,87373
-1608079562,-380190327,-1174340575,531395976,1199745334,-1412108582,1736562479,1580075531,2104520419,87374
-1468827982,-392593450,72952972,-1114985723,-89419641,-647714402,1990174175,-225990869,-923941731,87375
-1419405950,-1010790815,-1695693460,-2006469581,666539121,485023371,-874541921,-1894343923,-52717752,87376
1853845544,366369192,1357891652,-2000600332,-252720214,-1882667643,-24265705,1037250242,-222697901,87377
-1162726629,1831691931,-1213586151,445654989,-1072170765,-1029055487,-1513788827,-447800616,1646837666,87378
1540693501,1328661358,-665113687,-907007000,76177152,307156330,-1609622291,-295229878,187002752,87379
-511653604,1012943192,1021064568,-1897241825,-1191727581,758056411,409548769,-1588587054,-1035413514,87380
1016171964,-940838155,-344893882,296437445,-456744247,-561589982,1573073395,-580035048,-1340643420,87381
1741689711,-402179795,1553815969,-848605587,27662233,87795203,-876114101,1183898619,401242109,87382
1155817564,-543139509,1857283192,-1410526066,-736240324,1946272990,1597669640,2072399102,-1760085060,87383
-1634589426,-1161899497,1192459705,1931068740,1454395752,1389151608,-1697993505,-27304752,-931907907,87384
-2096176122,-931601122,-789600469,1576734225,-1718126526,1462544259,1990745000,-776059320,1434026454,87385
-1991280306,-1399374825,-518089543,1230441696,-527850945,24574194,-1021069276,107757530,-871487883,87386
260543067,-1724674861,-555041384,-249723119,691420885,-1931636659,1692844631,-1081112527,-2014579349,87387
-2118882448,839770679,-1998625275,1188270385,1097301040,-37157888,638297487,2050538388,17064847,87388
391508551,2144228392,-891156699,1246406938,429330100,1539273944,-1630308452,-1193036993,-1511706112,87389
-1996801193,-1530871532,-1798947732,698894939,-893722541,-569070943,-91168814,-1239476845,912656026,87390
654099314,154708822,-884999183,1692806785,-671928664,-1904992199,-792833604,1686291428,1179403869,87391
-1821841704,-1862713214,1176084222,2004902295,-2077671728,565152907,732269787,1860622406,-2020263277,87392
1238019362,1353524073,478147335,-48106315,539407985,469688088,1476406366,-1462385325,-1717581611,87393
-344355376,1768133094,617567712,-1711106196,-79280729,-1613714491,-1783643281,-1986905003,-1618147986,87394
365971644,-637306664,659775017,-738901326,-1630293828,-1608060351,-686235455,-1824579582,2086452719,87395
-2136462819,-1060729233,2131470202,-282798375,-605684091,144565290,925696815,313212086,1513435906,87396
753304645,-431131263,20306988,1589143742,815942976,-1697395210,-15724366,-690315604,-655583930,87397
-573961019,1818028762,-135264534,996725952,-235601378,-1039801647,-1905463065,208426328,26440720,87398
-1282013443,-1605323997,-1670934387,1996838193,358402858,-1023023343,43125563,-659166750,1635428238,87399
-500198506,360781088,1288335243,-1911442481,327892750,1835634276,-1560592930,1947304892,1428603918,87400
-1780992704,939553211,92969210,1975708750,777681476,341654149,-1449846964,-2040646568,782826186,87401
-624367579,1917987355,146239626,-1045507325,423819782,1745153281,-334681325,-2141687035,970182423,87402
1027254690,1052183648,-455909300,-32234621,-1358341357,512906172,1938598824,-1160749042,1683747655,87403
799138226,1408906133,206180117,242312502,781024640,324041222,-930873986,-1890728081,2109406732,87404
996776231,-440429804,1805107711,1101407577,1835035968,-743468210,-2018761817,-715176163,-1642488803,87405
547553374,2037678876,-1029110628,947116448,-1173337681,-867101427,665067968,-70823716,-2047769366,87406
662211842,-393873702,-752079322,-993916443,1366294011,-552549114,-2042064195,-1191390417,792367400,87407
-149221843,2108756153,434900819,1692661938,-1946288319,194753791,-1111295961,-2026153573,1118860704,87408
2105550892,-890224345,-991815813,-1745823399,367464875,-1692696768,1784715975,1277322972,-1639517174,87409
-1048016860,1803103154,-1157946640,-479944394,1845331735,-745658349,-230166983,-1811561443,-710762784,87410
-1758493048,1890900240,-171395767,-782645626,-376904978,-1751513051,-391349784,-1114782814,1805142741,87411
67842082,1764585601,-1473614266,-3150259,895688962,-2144513400,-2107658703,-687715572,-1501622221,87412
1741779991,-1235339846,-278008002,-1818206227,-334437331,-1433906724,936545804,-196658240,794720504,87413
-50794835,-671873136,190933347,1476041403,-2008572205,-59519019,-1480986944,789409307,825481310,87414
844663742,-1844760954,-1631196944,-1186373275,1293066676,-422603404,-1706578052,1535757066,-1709835418,87415
-1070777038,-195827133,63466571,-1102647499,1281563002,1657574943,1858567258,-1305991907,1983641670,87416
-465898730,-1498049178,1113515188,-787827213,1558229648,-1225547842,-815248219,-364464461,792525965,87417
1305984422,-792701771,-318573010,984507478,506525116,376484278,-1170412837,-664903193,-999183051,87418
-243771034,836626687,-54021039,387405513,431501394,2032751396,414490368,252143751,-2102865166,87419
-603835701,1681397129,1104750736,-668978663,374473874,1915747321,1932361006,1339439309,-2123540375,87420
345193832,-529224080,-1673940568,2086786436,-735681809,-615175329,-1307347643,1053483961,1972162797,87421
644730455,-511505745,1820707672,559482388,-1979888764,134717438,1060798978,-1170878832,2084257673,87422
1090060747,-764820574,-1407317301,-1243916195,-19752147,101332203,-93764953,-1738542233,1710621047,87423
-966910886,338245311,464692081,1323172489,1354710753,-260254099,-424122343,-888727010,-506557548,87424
-1401612606,354103565,-564912483,-611476690,-1857565891,940520726,-2081445138,884923954,-1816579844,87425
-660538891,-324007776,-118145110,-1056598525,496646216,-1231875508,-1253138007,259200583,-171331066,87426
1988334936,-55966888,-222390338,869921037,1193585999,-1232841539,-1283510524,1343405266,-472049126,87427
-1847579997,2085995660,1819050433,-797246717,50725436,-769249687,1890889318,-855017948,-969983610,87428
-1998475542,1080009782,-1133312273,-1651686254,-943833753,133497438,1410374582,-1956401048,-1611215584,87429
-2089325191,-1938197613,201205349,-221080859,551000061,738445345,-1470991927,724692711,-1031353346,87430
-8622976,-1509117838,1942246136,-2126703093,332033017,1574462468,-1597877908,-1377238629,1730882790,87431
-2006369733,1038416290,2082986618,226516817,-128610831,1645886853,-2062968882,1186150656,-1992282451,87432
-866069136,-1617522402,-1497574465,-465773239,-1566757117,938769764,-700403217,-1094983434,465673750,87433
1075673233,985063757,897565845,1200647191,228549570,-440101238,-101471379,-537149846,1495533591,87434
-462124922,328475330,578463360,1419239826,89942684,-51383066,-1851098253,158493031,2015942130,87435
-580282831,-856860530,-1167255256,856768556,1641214867,2141977847,-1152655776,-2001390589,-1333624123,87436
2143370591,1561855275,682012400,-400873192,1161209505,-1450369270,-1146813690,61656942,-709759026,87437
-1815886038,1212628192,-1909903028,1204141495,1919950796,251366078,-1650358220,1138520983,-1795410651,87438
1844651249,516979608,1902087747,2085735412,-78621194,-1566637891,-1128490452,-1256079562,1663392552,87439
53873960,1285512332,445569381,645788911,-1094570627,362215669,1026624725,332016811,631022756,87440
-89047871,-804618904,2070511141,-2080235852,-1707098272,-1455810803,-1571150830,549239344,-985973225,87441
230605321,-757220852,810173799,-1182906991,-1510622946,252032720,2019598200,-431480668,1597392258,87442
-2133922075,-1542409114,1933197291,-1748286670,315534967,-834815715,348990048,-1372448932,-2119295075,87443
-469347061,-890415660,976840358,783331378,1004523291,1040425512,92481455,1160775082,-1289986961,87444
1412405927,848586612,1351892353,656377389,-490024830,-1165667296,1027905789,-23718216,-419323803,87445
