PS_PARTKEY,PS_SUPPKEY,PS_AVAILQTY,PS_SUPPLYCOST,PS_COMMENT,nonce
1713737318,632101824,-2012906664,386248925,-646427479,23349
-1991418018,-111298880,1041951457,-429384474,-917632102,23350
571745078,1830215448,794554518,1292192274,850669479,23351
-661393657,-2066815224,1659053160,-1836798028,-1747726509,23352
2117229933,1713484073,-791961299,-673013856,-597707110,23353
-914708825,1240874834,-155163457,-732289467,-1281484259,23354
-174594153,-1394057528,1383568709,219231907,-683705350,23355
459013139,511459666,-1413385958,815919667,778393122,23356
-1805678790,545904940,1563640994,2062057457,-1656061829,23357
1399329856,-756092072,1585057346,1345092840,-273280580,23358
1410591103,818456085,-1614164347,-1875390473,-775978792,23359
-1800811111,1631190636,-1873848643,-1012419865,1281185916,23360
1267547073,-313654262,1166137536,-1884088192,-1799626721,23361
-1064912333,-757681193,1767547839,-136209251,-251633029,23362
1008733635,-1787273458,1762852183,1761942584,183400081,23363
-944945186,-240780951,-2033385497,-1601218174,1846733928,23364
384387845,1622965023,-889599663,717684846,1667143794,23365
-1648723454,-380362919,-280190001,1439720478,1994098778,23366
596858160,-2104112189,-585646455,-605486097,-2113334745,23367
-118402197,773964611,201799604,332198889,-308838444,23368
-599297222,686615336,1912466960,-59404800,-578635218,23369
-574216807,396167293,1260665891,-1999912413,1491205517,23370
-71152558,958649777,-435834713,-1130738834,-649628541,23371
119997688,655238664,-533912210,675766872,-909536810,23372
-586348254,377777865,1880854072,-428359797,-2128804841,23373
-709762421,1936751759,342459467,-705953908,-1678458759,23374
1109101323,1728981537,-876511403,86487118,-1524745235,23375
360610289,-2060619215,475198151,754593940,-1525480650,23376
-14831640,719678886,-1291494341,-354505250,57461933,23377
-2004441407,-1945318671,333714134,317377080,1604177259,23378
332669891,589888332,1794549001,1669858170,975733738,23379
688755498,-654825439,-873352055,1723898410,-596200888,23380
-1525149849,-926437288,-1048440660,2101530862,2014785257,23381
-2121076338,1247329368,729764780,2120635115,1556865497,23382
-755955931,1920251074,1722251493,1096535348,-1550775316,23383
2006417173,2058598993,1741808879,2045929952,-446698967,23384
1298004733,-515119202,-1749391134,-1692381797,-143471221,23385
-832572777,1273603282,1351584790,1452988523,48479940,23386
-170378590,2048265569,1174822108,1967932699,-1203034749,23387
824352730,-614339199,-1421050586,-375459049,-671647390,23388
-630771228,1768570505,26262203,-6616858,-415782560,23389
-1150329096,-1570447010,1395783517,1605947162,1071628965,23390
-1504682789,-1682582755,1432800513,-932688964,416628150,23391
-452467661,2009191329,-836359137,-387495940,-716193310,23392
-897373018,1638167557,537533824,-450950640,-511419888,23393
1454831221,-1204683844,1031868929,-405571151,1812319638,23394
1746124306,-1974258603,376517423,1062960994,1385618518,23395
1625693994,-1037556372,-334665828,924300159,1039311532,23396
595130019,2022385714,-597752694,1918284576,-399817227,23397
-624007255,672279788,-1194250296,-720126350,1799922281,23398
1434498162,2992058,1241239495,-517901688,-284675648,23399
272482042,-310802690,-1152147094,1510009465,-125742739,23400
309073677,-1131802074,985971609,1952360702,-980616184,23401
1687055793,1971126160,1486756096,-1232354046,-593187550,23402
1565374224,-1840746101,342501164,-1545905987,-641666095,23403
1602068606,899538491,-947793415,1517190787,1583985065,23404
1256857324,1350439109,-963114622,1063180231,-1028880314,23405
-1504032552,-1440054223,-146423597,-104826221,-1690309119,23406
686554356,712973568,-297553063,-1897903764,316098638,23407
-1478595664,972716434,1061424432,-623891767,-1173549617,23408
1271607224,-2034831502,356242847,533734937,1074242770,23409
1687635640,-1733365153,-54575874,102889622,-819608853,23410
2142612266,2017229502,635765278,-488534339,1331390420,23411
-2126733893,-231250045,1930899037,2032730925,743455548,23412
-78148609,863455914,688918998,378529723,-1632155085,23413
1260018746,731813323,1182072481,1622264281,1979438974,23414
1560405385,-19322977,-78707404,-1979435068,-990981753,23415
948434171,1729197081,1777656614,-292277615,2045352171,23416
-1017134869,929755778,-1571151739,384870614,-2071745891,23417
-504880863,-2119864842,-1237450956,534123557,-2075036181,23418
-1600299528,-286334265,412540467,1755753206,304441993,23419
-886621709,757011171,683653577,1001518749,80247341,23420
-507821788,-128316266,614663765,-1825673456,167612568,23421
-1981631975,1449118590,-648374063,510344444,-1242289243,23422
-1638456972,-900272458,1248906742,1585747708,564246719,23423
701116456,839882836,-1998755231,-92850092,1333112192,23424
-351007160,1184736603,1463116887,-1219547415,-417051536,23425
625928513,-1093516131,2043442697,1891403580,-1083743961,23426
-88415462,1890621759,-1297522556,-435520508,-108602750,23427
2125253819,-1445944428,477270257,-319614101,-51244677,23428
-65863697,-1408368917,-1903420458,-1973477542,1798659552,23429
-1247746562,-1464835139,1004122907,121353428,-1274270546,23430
-306552526,1542393980,1205029150,-32260705,1490759131,23431
-749606677,1181153645,859470193,1934109088,1444638260,23432
-674604136,1021158067,240852444,-422193936,38541342,23433
1995808522,-2069435980,16485651,-615842372,491467450,23434
674535037,812449493,-709056531,-797268409,1618158579,23435
73261627,426629912,1480119033,718705829,1609864567,23436
1752248080,984117060,1585546579,-1021983967,-1811499256,23437
649476227,855720953,-233636069,1492322847,-1461355648,23438
1019027269,865635110,-1952043708,-2116849031,1061061337,23439
1331304915,-1077608544,-587552334,1356531520,-1023248,23440
-1523564083,-350450458,1399563522,968690213,608984825,23441
1882657581,1392383692,-850875666,1517201392,378036336,23442
16477737,-1016136178,-2012115670,-831380183,-2135452060,23443
1168585952,-1867654595,-552632350,-1214791289,875992751,23444
-1336516526,1898584445,-2123038459,-1036579916,-980040864,23445
-884233272,-326371266,1032368708,1367156803,-1547531646,23446
-1761522353,1138791083,2134685558,1371196266,1583495672,23447
-1701844600,513593978,-432528393,-997472648,2080272099,23448
-1312092723,-94485802,507101396,1651635363,-710350404,23449
-999815915,455225015,1324545986,-1707676575,-1444734227,23450
1781757365,-732635780,1788615525,-1832371529,2099009127,23451
-728210109,-576143321,1613022709,1158161275,-989415477,23452
1533623611,674476702,1021056565,-1608653570,-1017020258,23453
-1642561629,269254362,-631446574,-990489649,1075236722,23454
-413434180,-1109699742,-823765972,-158137946,-227392325,23455
-494498205,2007414086,608552304,209010060,1397326633,23456
1599791194,-150365994,682188682,-743096771,-2102871531,23457
490418835,-1684310687,1453540166,-690723342,-2143591603,23458
298607995,2069251604,2114781549,-1637345224,-550615448,23459
-1481240304,-859013046,2048591466,-1550900668,1311423109,23460
-270265258,1078123018,-1671065447,-1453499142,27387604,23461
-422672799,-1248718879,-112452467,296150361,-310821923,23462
307573375,934073827,1606152495,391723591,-1283556148,23463
1770010437,1366706620,-379464034,-2062224521,-789397568,23464
-261124149,-1199511442,-1243754947,2036859731,-1426957366,23465
-1508726105,1999247641,724149939,-281816039,827269106,23466
1486363156,-570400338,-1586283176,1348460198,1413413135,23467
2071056054,-1344352360,1923767812,-43676828,-1250350669,23468
-1404344106,2040334883,1281440420,1830737116,1945965652,23469
1537136127,-570432671,-150145653,1761865836,1851961039,23470
-1789161687,-715486070,411173708,824533628,-742448452,23471
-108110558,-1856708223,210685205,-1973098039,1707021181,23472
-884440712,-613388499,282321226,1930127429,-1246529455,23473
1417089866,-762930565,1607044284,698780823,1600438394,23474
1681097817,1223730249,116245520,-1491657679,-1677206716,23475
612987965,-663378548,-1038827704,-1263709052,2147012155,23476
-1615068747,-1109757514,1989970914,-1711268492,1136223168,23477
-711116218,-1355897375,-1324291767,-1803901187,1610992590,23478
-782854654,-2048518465,900112742,-875545039,1579347302,23479
-1951792481,823734221,-1590801660,-679347830,67121614,23480
1290963413,156660509,-1436717186,1826424663,1863098281,23481
-602306587,1082449044,1736840588,-705266715,-1948077542,23482
-1302386907,860708473,-666464716,-896137472,1942121091,23483
937920681,-1552116069,-750618903,940014932,467793074,23484
-61797141,-151245647,876494105,-1106246435,-2000052667,23485
2062589412,-1354691236,310696509,-753901818,1614216840,23486
1874154658,-911220046,1544358576,1498973152,-1764018344,23487
-810217243,1333053134,-1062802790,-310593836,786113576,23488
-1847424560,-1136880592,-47095719,261580618,-880363310,23489
-1613083759,808194031,-158600119,-130910883,1147368222,23490
-320327956,-1331419941,779315537,-966267945,-2004186789,23491
1194980183,-691554166,-681440466,1999292047,67949705,23492
5794201,358382129,-2105907146,1707150509,86151809,23493
2025876512,583685407,-1365115438,1539923447,-2071325042,23494
-1063602674,-824386314,-1188757472,1410976971,-696062635,23495
405182645,-2010878678,2025593517,87445336,1178229454,23496
1999692430,-1440683286,1953373823,1989189640,-401476169,23497
-1728638094,-1288378163,1714948560,500902508,1769095364,23498
-890734709,2125859090,880415029,-1551524304,6797614,23499
733203657,1242413523,-24856246,-905885604,124224039,23500
-1360608158,686692198,-1586144082,-635124076,93130892,23501
-2097426865,1500187994,-2069075142,-756768209,544791022,23502
-1923059730,-2010837724,-1075190816,1585327837,769891894,23503
-1316732523,569404382,-408406073,-93041637,1929542175,23504
390269555,-1304745856,701809427,-759648668,1159476294,23505
-1126004862,1193836931,182423730,-81733860,1737817837,23506
-1757485467,-835459084,-2040808709,1675954537,252341270,23507
1827955795,1768391037,721636061,1278367127,-761552856,23508
1990686194,-937669120,1374218715,-1202900792,110725516,23509
369244390,-1771326728,-2138550202,-341953214,19362649,23510
704239068,1388245502,-971871904,1005573962,1426566392,23511
1486675297,2036815933,1197488593,1778118672,-1509004591,23512
-107861917,1736067190,1269927823,264091198,-400235200,23513
-136689665,-482176657,-1733291117,-1281134425,-1831311864,23514
-676000970,-167615289,732441533,-1974464088,2092961622,23515
-331928200,1470369586,-1480927991,-1112865070,40357773,23516
48323668,-562645969,-387482642,163663058,-1686879252,23517
5747233,1600699416,-1031986835,-193484428,1972597680,23518
-1730258728,-1839677290,-660333492,716804128,1469502900,23519
1710858719,1306322130,-1858227036,620905524,555630960,23520
968068358,1337967551,591656039,-904661833,505965669,23521
-1998229030,-1943968853,1087594153,-1956893418,-1964347564,23522
-3553024,922634795,-923074856,1467661531,1252712835,23523
-1860700160,1729256721,-1799619090,-1953189344,-330435560,23524
-1824531479,448127922,320320731,756879214,1614821499,23525
-447877882,134962148,1617643383,-913360000,1966046560,23526
325923231,1423593663,-1618070521,1004309474,-816766792,23527
343492859,360915181,-655097795,-1038625941,-1127630838,23528
1833110644,1944040493,-2132418939,-1543195934,298005781,23529
-1052029550,-2115872798,-1808492222,-304103185,1318398440,23530
1685445283,-961129932,1703725329,-8231205,-1527136629,23531
-472268899,-360877346,852110253,-1458523670,-2072869405,23532
-1669210089,1983786792,675925827,962625050,-1810810466,23533
-370162802,-1796508962,562255648,961062876,1405553354,23534
1914102606,-1854904623,-1494453033,-181496246,2032762576,23535
-1405070520,-760473355,-1382351968,-2008878298,1270866630,23536
139204201,124891443,-1726873418,-800264604,890328522,23537
615054118,869370160,2015285997,730891139,1070977915,23538
875958038,-743911854,436525757,-2074627002,-982984740,23539
-1019712611,1923877459,-969353541,-1232907746,-950933756,23540
-330940537,-1410251455,1358419832,1103625654,-850726018,23541
-1725732379,863318988,-1422062176,-502483860,-1315754192,23542
1014171948,-826884954,2029167998,790580725,1454496553,23543
39976052,351456243,-543188530,-1518072443,-344045233,23544
-2006887691,-1609872206,-1796354962,1341215071,-1531406430,23545
756447233,1064119917,14600036,-1714119529,1656668549,23546
-936597292,1875579146,-367793039,-51029990,1063389176,23547
975277780,706163414,-1669334561,-1739384564,764225963,23548
1253888932,1628972844,1408037266,-673862715,698146530,23549
-148980004,-555627207,-1950460849,-1145945616,-1454949480,23550
1729459841,553050886,-1671803086,-1145581474,-1914882465,23551
-1376553095,-298987720,-391310847,-1383205653,-2096479406,23552
1491469442,228330862,-1006405646,182601982,-658732576,23553
-293840063,-2039296777,424108113,-315178386,523398713,23554
2131413801,956157594,-1266008465,-656733850,-1281909164,23555
-1133017241,1260715139,-874273447,-871763413,-943596651,23556
1248048616,731438500,434523608,-302520460,-1994654259,23557
-887407995,480133295,427352850,-1063009935,1300144482,23558
-677717132,-343386255,2109977063,-936242300,-1298201632,23559
1710233818,-890456064,-376795450,338924292,-1970291407,23560
686694180,1891925907,-1894288211,-524392353,-557154174,23561
-1255269399,1883856275,607439100,-2054264679,1480267296,23562
-219896005,-772934125,-2147100799,661713830,-1127977540,23563
1454640432,-958803619,-501687971,1631728641,-632856512,23564
-1051576557,1727849059,-1056553387,1540322843,-53282415,23565
-1587309182,627762671,-1580976157,245663463,-1358619393,23566
-392533471,-1295797780,554375663,-1393846177,-922533585,23567
1491760456,933119954,-724289736,526457811,879331280,23568
1156606313,-128424900,-193201434,-715762684,-8723478,23569
453160201,717410807,421763476,-2123098333,1402307247,23570
1694224052,-1521242440,-846729345,-1259855786,1487098973,23571
1947082670,-2027542410,508000679,-2146213320,-1616658779,23572
378229602,1601765360,-1994206294,-90402725,-825816883,23573
-878041175,-106903691,1464761368,156822803,-994375127,23574
1659690876,552418587,1744643047,-988337421,1427305798,23575
426547027,1923066008,1047593751,118016193,-71279756,23576
-1467699824,-556771532,-9415467,-2121693193,-922167246,23577
-2112191845,-1971789482,-697716155,1761963923,1290551048,23578
-1717612819,2060655589,1377466753,-1539703519,-1993861619,23579
-1267614198,-63875238,1719784965,1438768371,-2059089675,23580
268792883,898262170,1639492551,-1061675561,1648223540,23581
-1359446845,-1249254389,1528902796,-1234248034,-1546415888,23582
1508091481,-32383374,-789853717,146602172,34991648,23583
971485913,300762267,-620448437,-1801306334,743062972,23584
84966648,-1293220150,-1605713508,-734179475,556142159,23585
-78146047,966879942,-1915253815,2141693882,-1172676518,23586
1974858542,-1260421394,966569200,975230636,590162357,23587
-1062479839,2021658086,1579925153,-1155145391,-519647277,23588
-690679950,1834420412,1600713991,-1747629231,-1880447257,23589
-1850795828,1616565726,220486065,1404376565,-1783411227,23590
864463873,1186148738,1192950215,-1440126624,912394001,23591
1016312872,-1635064632,95155240,867708543,765481721,23592
