PS_PARTKEY,PS_SUPPKEY,PS_AVAILQTY,PS_SUPPLYCOST,PS_COMMENT
1769,70,8556,12445,984302550
1769,12,6996,91228,875277862
1769,54,8380,21634,914460311
1769,96,1631,82171,7469596
1770,71,472,49931,1010800524
1770,13,5791,45856,803042342
1770,55,5281,91492,89939661
1770,97,8845,61216,91768517
1771,72,8009,13016,950357872
1771,14,2736,832,211428783
1771,56,2456,29498,619995283
1771,98,2792,85322,982355686
1772,73,6912,56470,160461931
1772,15,9798,58370,812486585
1772,57,3675,22879,77597777
1772,99,7781,33432,560464307
1773,74,6009,77069,327733816
1773,16,1291,9103,992945796
1773,58,3876,78884,1061884517
1773,100,9579,47531,1052198667
1774,75,6771,67848,317343124
1774,17,3163,70095,882850490
1774,59,9349,77328,433924618
1774,1,3133,65796,98597406
1775,76,1199,56044,942325046
1775,18,5786,93581,910115907
1775,60,835,5288,545580111
1775,2,8741,91620,699083341
1776,77,1695,13816,237284546
1776,19,6985,55764,828721451
1776,61,4619,79602,1029891304
1776,3,7551,27943,62960558
1777,78,6444,33923,924173006
1777,20,3081,40759,599085102
1777,62,9042,34366,1021618685
1777,4,128,88358,162493142
1778,79,6263,30023,549627299
1778,21,9023,15721,1025385203
1778,63,4411,6895,897284801
1778,5,7198,26843,730779059
1779,80,6798,26802,883500680
1779,22,8670,25852,704248683
1779,64,919,72656,579159126
1779,6,9857,70989,934280095
1780,81,3995,18600,950017916
1780,23,9379,52866,508375679
1780,65,5520,20772,825892323
1780,7,4911,87266,832136549
1781,82,5498,66083,946697881
1781,24,5816,81720,394189227
1781,66,795,49259,387355580
1781,8,6579,44449,725407419
1782,83,7112,15654,85271330
1782,25,556,81777,936934217
1782,67,4302,17192,525073430
1782,9,7637,59462,1039232072
1783,84,2708,85870,715754336
1783,26,7419,69175,637879528
1783,68,1859,440,558777205
1783,10,6044,36184,844861647
1784,85,7985,78245,132176125
1784,27,7935,90645,41800372
1784,69,3424,9675,654235843
1784,11,5842,89020,891331581
1785,86,427,70479,339301772
1785,28,2430,48370,319849904
1785,70,886,89687,563914126
1785,12,6973,84164,594177774
1786,87,4227,67120,491697549
1786,29,1424,24764,1015476176
1786,71,8403,42132,627698602
1786,13,7356,32760,1031183891
1787,88,1137,70793,529746575
1787,30,8332,24594,639220154
1787,72,9214,84026,965091529
1787,14,7298,50271,547887832
1788,89,9384,72372,943540986
1788,31,1230,80627,927624
1788,73,475,66493,942737281
1788,15,6735,80637,1045860753
1789,90,6044,35984,465729624
1789,32,8573,15813,649564235
1789,74,592,55764,231268923
1789,16,2464,83592,353870779
1790,91,3194,51653,199066692
1790,33,4546,19334,847210093
1790,75,2112,89872,62128
1790,17,5030,5516,637647484
1791,92,4265,23295,669106957
1791,34,2369,36883,406125274
1791,76,9747,40361,251643894
1791,18,8804,51805,557296565
1792,93,7227,654,940461681
1792,35,2212,27911,998948224
1792,77,1913,83970,254797100
1792,19,6252,14330,878879160
1793,94,9846,13194,186337078
1793,36,5136,99992,284833715
1793,78,3391,58867,182485445
1793,20,4813,8315,642946668
1794,95,2261,15722,655982321
1794,37,7411,23132,971285097
1794,79,5709,91304,1034136992
1794,21,7281,92309,34138120
1795,96,9534,4603,984562654
1795,38,2891,70381,348758686
1795,80,9998,83519,848913417
1795,22,5134,16157,55655812
1796,97,2086,51225,974196288
1796,39,3439,15622,317217498
1796,81,561,64026,296565420
1796,23,7916,84829,720329609
1797,98,9442,53727,75182562
1797,40,1257,15027,213846347
1797,82,1388,40355,12569799
1797,24,9838,39408,315068646
1798,99,1772,10240,224723057
1798,41,8704,93043,114975648
1798,83,5885,46298,153090041
1798,25,1832,25212,374781271
1799,100,8527,80438,831861
1799,42,3297,93471,131727281
1799,84,2437,57054,898641788
1799,26,4311,6111,765965237
1800,1,1554,28176,364562388
1800,43,3297,44422,751600185
1800,85,849,62039,56954421
1800,27,6086,53984,211183781
1801,2,6341,41886,195441047
1801,45,1080,95545,31718028
1801,88,5082,46708,926060099
1801,31,3941,30425,887774233
1802,3,7695,81377,294988188
1802,46,1908,78228,662195022
1802,89,8290,2346,711964674
1802,32,9323,92022,767044720
1803,4,8279,68568,522045792
1803,47,5967,84539,963089216
1803,90,7254,87890,173403480
1803,33,2222,59723,90972015
1804,5,7171,79446,543053237
1804,48,2719,92121,916923549
1804,91,4064,42854,978664227
1804,34,9721,84790,869193275
1805,6,5296,9881,948482678
1805,49,5750,64379,487934301
1805,92,6935,30418,896739319
1805,35,5464,67456,274849383
1806,7,708,90557,687317558
1806,50,5054,26723,338682379
1806,93,442,1086,36242028
1806,36,4730,3021,255629312
1807,8,4593,42434,817397089
1807,51,9122,26541,270397230
1807,94,5052,50843,767004563
1807,37,4075,86152,82889850
1808,9,6774,13428,285225111
1808,52,5786,34669,31568089
1808,95,4968,77078,139012252
1808,38,203,65607,345091169
1809,10,4234,73957,1066250717
1809,53,4086,51952,1057096045
1809,96,8318,50968,534808483
1809,39,1567,99160,290854474
1810,11,3376,58805,349373704
1810,54,1296,51018,274553836
1810,97,6835,33749,118932697
1810,40,3335,6898,338841624
1811,12,4995,95359,347609142
1811,55,2662,5614,405513524
1811,98,8110,70808,295486200
1811,41,281,69630,192788752
1812,13,2096,63574,945630697
1812,56,3656,79785,2883031
1812,99,6168,9585,836017632
1812,42,1858,80114,201480345
1813,14,6651,29657,59699031
1813,57,8439,73392,527739359
1813,100,5092,48808,856828238
1813,43,4017,46872,247560936
1814,15,6638,76841,121483249
1814,58,2473,74457,103438276
1814,1,6658,71441,746866142
1814,44,6720,32941,168865586
1815,16,4670,8679,35049647
1815,59,9731,45885,15630430
1815,2,9220,78854,696941600
1815,45,3708,45607,213657484
1816,17,2890,7555,310217196
1816,60,5615,36242,846512330
1816,3,471,51903,431896775
1816,46,1261,17714,476685016
1817,18,3539,34153,573678215
1817,61,9559,120,636137033
1817,4,2761,45907,286589431
1817,47,2411,46988,173739971
1818,19,5020,28183,890094677
1818,62,229,70415,265573752
1818,5,3468,57201,682295098
1818,48,4884,59755,117442408
1819,20,2192,34587,839729492
1819,63,1659,7136,1041758338
1819,6,2767,83698,547035024
1819,49,9338,33423,500481511
1820,21,7641,25330,740230162
1820,64,3242,73100,997421277
1820,7,690,40380,118643569
1820,50,3928,65799,690255126
1821,22,6974,7168,127926729
1821,65,7469,22411,390021200
1821,8,2569,61126,979040792
1821,51,5500,88250,709015583
1822,23,5485,6091,11880615
1822,66,597,5360,264676402
1822,9,2603,97454,863999986
1822,52,1999,66933,664475415
1823,24,3920,90142,56808088
1823,67,6454,40067,392600760
1823,10,7038,7301,999351396
1823,53,2835,51579,865262680
1824,25,5596,92906,516091763
1824,68,7577,36750,480717348
1824,11,7004,2876,805165009
1824,54,1421,3297,639828571
1825,26,2270,14809,217477204
1825,69,4932,64948,452244186
1825,12,417,81526,646785137
1825,55,8232,90096,296810565
1826,27,6774,73764,473525481
1826,70,9757,316,971012937
1826,13,9872,41221,104847113
1826,56,9455,8952,786210238
1827,28,2484,35857,606351002
1827,71,838,71625,87857652
1827,14,2589,21360,506931206
1827,57,2946,84948,85589766
1828,29,2911,69004,515325666
1828,72,9877,21775,143575268
1828,15,8704,61920,168165053
1828,58,9958,40107,845259439
1829,30,7250,80357,820598708
1829,73,1098,27379,797868508
1829,16,691,44384,64706462
1829,59,7784,25578,1032423619
1830,31,2568,40840,178747397
1830,74,8276,1206,818376772
1830,17,2382,18747,817150229
1830,60,4627,25782,122610981
1831,32,3739,70950,829618695
1831,75,9172,69772,453952643
1831,18,7301,43774,812715123
1831,61,2545,59703,809469353
1832,33,8724,42515,70266155
1832,76,4477,80050,972693539
1832,19,859,53454,583238570
1832,62,1545,19965,376456996
1833,34,6229,3374,181149893
1833,77,6125,89004,533726292
1833,20,7351,5674,17027235
1833,63,8704,75518,429724672
1834,35,7419,12163,666838647
1834,78,9513,50188,923706916
1834,21,4914,65675,125693
1834,64,3930,23334,735918094
1835,36,6150,97017,519589713
1835,79,3022,10510,936840381
1835,22,570,38773,154507596
1835,65,4601,32501,482532012
1836,37,5168,8242,971462399
1836,80,2700,86131,997193553
1836,23,9134,62883,1061113454
1836,66,7225,46353,410979361
1837,38,10,48358,182056090
1837,81,5214,78086,286372667
1837,24,5037,26044,266994308
1837,67,3427,83720,81327363
1838,39,5733,4921,152136991
1838,82,1734,21756,723300778
1838,25,4565,48577,76492519
1838,68,8708,64353,940745786
1839,40,7626,76668,176002516
1839,83,8972,64036,860007994
1839,26,5798,43350,914138612
1839,69,3736,28194,380967586
1840,41,4568,44969,151342327
1840,84,9246,76166,722825145
1840,27,1356,9611,167848924
1840,70,2373,24269,950906342
1841,42,5471,23068,80264696
1841,85,5526,17411,478477432
1841,28,2046,37769,146389988
1841,71,9703,44271,104027248
1842,43,9291,18863,1072124532
1842,86,9517,78860,350790615
1842,29,654,38854,531223125
1842,72,8466,96061,783068835
1843,44,1955,15829,1001251632
1843,87,9467,26139,903498425
1843,30,2172,93398,1004050421
1843,73,7026,26323,1013516565
1844,45,8183,70790,278951929
1844,88,6605,68575,891545887
1844,31,9119,12682,959865182
1844,74,3878,85412,295723294
1845,46,1585,60775,617272737
1845,89,2886,76073,435095326
1845,32,6203,48514,943353849
1845,75,513,12905,52693309
1846,47,102,27651,469816920
1846,90,933,19985,674249518
1846,33,1604,38720,454536736
1846,76,1548,38428,524285213
1847,48,3239,33836,27933429
1847,91,7057,72030,656500231
1847,34,3612,26743,1044902327
1847,77,2827,42519,1040874240
1848,49,1125,54512,978468827
1848,92,3194,9401,511006427
1848,35,1695,82122,589733693
1848,78,2373,24758,784586752
1849,50,7562,38250,641475954
1849,93,1330,26474,1038106304
1849,36,2644,16921,975334726
1849,79,5399,94404,3701556
1850,51,6687,38315,39309832
1850,94,2502,29844,653883549
1850,37,188,11605,737101859
1850,80,8515,66163,1062995784
1851,52,5765,21905,124903412
1851,95,4909,54101,869649170
1851,38,7982,6138,562691682
1851,81,6005,86703,968741552
1852,53,4462,87921,199724217
1852,96,105,80315,554037189
1852,39,3998,12640,383870535
1852,82,645,84843,519130266
1853,54,8286,87181,1016520041
1853,97,3561,21316,193886336
1853,40,9351,40613,999786016
1853,83,3758,86342,488279277
1854,55,3825,15059,922630037
1854,98,9635,68161,381915046
1854,41,7147,42451,878091168
1854,84,8252,99896,614773298
1855,56,7749,33949,174587093
1855,99,4451,67070,1003854678
1855,42,9411,89552,466336565
1855,85,1559,10559,315099038
1856,57,7134,66598,663332414
1856,100,2050,44567,795806558
1856,43,6083,98999,576305730
1856,86,766,58758,560253914
1857,58,8314,42805,35458638
1857,1,6540,57880,433362246
1857,44,2456,886,766311315
1857,87,1584,54925,648555024
1858,59,109,65714,437074622
1858,2,9448,74591,52628028
1858,45,7268,19208,74505435
1858,88,9175,83109,826259144
1859,60,3090,19311,274870441
1859,3,8542,8915,253499230
1859,46,742,4149,411534887
1859,89,9800,20340,91511622
1860,61,8882,13124,67670078
1860,4,8112,21552,787176189
1860,47,1851,17311,397806490
1860,90,8702,67585,965185842
1861,62,3956,48739,18828150
1861,5,2379,87434,30019892
1861,48,5719,82054,739514891
1861,91,6700,77585,1049973153
1862,63,3249,86748,314067632
1862,6,5277,47653,406072191
1862,49,5515,16705,553220879
1862,92,6066,61128,795565707
1863,64,2473,27635,92876336
1863,7,6866,43978,948212753
1863,50,8256,95333,343112016
1863,93,8883,76793,823581443
1864,65,8998,62476,383110564
1864,8,1484,94361,608384947
1864,51,2402,25165,501130183
1864,94,5217,98753,692514123
1865,66,6994,12270,16795762
1865,9,3341,44348,644395911
1865,52,2786,19656,656585760
1865,95,2365,14309,953331981
1866,67,6424,54822,527545866
1866,10,3059,29277,513183094
1866,53,2720,93597,1059745827
1866,96,8168,66103,196671215
1867,68,848,14481,300319416
1867,11,9464,54859,395058102
1867,54,9810,48888,762072836
1867,97,8716,3449,238715104
1868,69,1000,50687,982294419
1868,12,6243,62678,936268707
1868,55,1228,2631,800441251
1868,98,6200,85552,1065807064
1869,70,1462,19788,692734814
1869,13,5652,28073,825404171
1869,56,772,17766,283026529
1869,99,5080,8582,977548492
1870,71,4792,12104,268861939
1870,14,6472,52764,486075256
1870,57,1194,16467,672338345
1870,100,8225,60858,164079993
1871,72,309,73088,1072927354
1871,15,9101,35787,423415579
1871,58,5504,91762,1040691965
1871,1,8420,97186,8651666
1872,73,4049,44775,562304592
1872,16,7877,6783,15523571
1872,59,8482,35357,955085984
1872,2,7011,60975,499428401
1873,74,2893,55995,354484387
1873,17,3180,62917,657525795
1873,60,6909,31813,248781584
1873,3,9489,40531,1029508289
1874,75,9264,5362,76593066
1874,18,3841,28106,925787229
1874,61,3130,63997,299453145
1874,4,891,93495,237374418
1875,76,662,61302,801782320
1875,19,9412,48517,1043950518
1875,62,6727,56491,498277048
1875,5,6575,24516,71882100
1876,77,8057,68487,784007533
1876,20,2144,21493,784272722
1876,63,966,9253,1023811882
1876,6,6544,87455,340411469
1877,78,2300,36391,410123379
1877,21,9797,61732,933567821
1877,64,5569,84081,531840663
1877,7,370,80442,732927734
1878,79,3320,56735,201094328
1878,22,2556,24570,616973666
1878,65,8183,90304,143901872
1878,8,6260,70819,707272362
1879,80,934,64360,447724155
1879,23,6795,89487,786823325
1879,66,4287,18066,844816028
1879,9,8505,54148,967388541
1880,81,4483,95349,715100928
1880,24,6785,43679,633127900
1880,67,5745,66972,726364595
1880,10,7547,42402,21031888
1881,82,341,81063,968326805
1881,25,6776,3511,1046001482
1881,68,7365,97873,647386193
1881,11,8105,10547,383439634
1882,83,9673,66202,105673635
1882,26,6238,80005,649629577
1882,69,1940,98044,608841398
1882,12,8928,84509,22768596
1883,84,2359,77826,433689532
1883,27,1411,42243,455160877
1883,70,1157,9367,537691004
1883,13,8548,20225,843541636
1884,85,9702,77442,710392010
1884,28,3308,82575,157739119
1884,71,3047,33450,843877742
1884,14,3465,71089,1059818898
1885,86,3167,2351,1052510102
1885,29,4703,79583,260654822
1885,72,1018,2946,550034922
1885,15,7657,87912,787807537
1886,87,9501,31782,400114480
1886,30,9063,7198,572308112
1886,73,6773,44522,993035920
1886,16,1177,52055,573188981
1887,88,1763,95071,294751389
1887,31,4155,66123,191949965
1887,74,9721,58444,717143494
1887,17,6852,72012,603811100
1888,89,6777,29723,469174268
1888,32,8829,78194,713866073
1888,75,9696,28076,252167145
1888,18,162,69914,50744241
1889,90,6330,39291,66402145
1889,33,3382,48446,271387924
1889,76,9824,57410,1043046655
1889,19,5512,67337,444336782
1890,91,5417,74825,875262868
1890,34,9100,51291,399084728
1890,77,9243,27683,373104380
1890,20,995,62958,385189864
1891,92,9067,11948,200996019
1891,35,3676,26949,1029916933
1891,78,9897,10098,882492170
1891,21,5443,8050,972059165
1892,93,4562,50049,390868116
1892,36,5184,34430,676741132
1892,79,472,57273,380926741
1892,22,3763,63942,829473665
1893,94,8578,85848,211799941
1893,37,1282,11063,722104825
1893,80,3414,52437,687893250
1893,23,1434,12001,847469375
1894,95,1373,30195,450112532
1894,38,1651,17758,819029264
1894,81,5910,73824,831596501
1894,24,6928,20454,1070386077
1895,96,7358,34067,61648919
1895,39,7052,55927,445686683
1895,82,4450,30179,580543478
1895,25,4930,41731,1006846107
1896,97,4860,88481,279802078
1896,40,5531,94209,849256040
1896,83,264,70209,704622558
1896,26,1512,93050,993584388
1897,98,4442,59277,721891460
1897,41,4801,75671,409636158
1897,84,9701,81156,477498318
1897,27,8470,63051,812717601
1898,99,554,77472,115208815
1898,42,1335,85493,938682540
1898,85,8381,25416,863771650
1898,28,1298,18025,874801732
1899,100,6296,68033,111095142
1899,43,5769,95690,84739861
1899,86,9884,76395,362552750
1899,29,1008,65563,817561421
1900,1,2512,42704,1015582252
1900,44,9587,58328,954154258
1900,87,263,23098,902229948
1900,30,6955,18888,80791191
1901,2,4457,87264,208770032
1901,46,8938,33104,89159998
1901,90,8181,55354,193289807
1901,34,6712,6053,998957967
1902,3,4705,58179,163824484
1902,47,2430,3459,940689376
1902,91,133,11998,410685005
1902,35,1723,82936,738412657
1903,4,7439,8137,376516495
1903,48,4695,13701,443722144
1903,92,867,34574,759985042
1903,36,1293,88590,147502405
1904,5,4974,37925,678433070
1904,49,4758,66427,721710879
1904,93,4107,65508,1060118834
1904,37,496,8499,414246623
1905,6,2650,13679,462235953
1905,50,8180,62385,715099172
1905,94,3299,77392,363430682
1905,38,553,42519,140294109
1906,7,2500,43646,785947983
1906,51,6118,11335,703767041
1906,95,9309,17470,344538275
1906,39,1821,38655,394135821
1907,8,4774,51607,1021147047
1907,52,3655,38881,462648518
1907,96,5786,38996,48351120
1907,40,627,76125,560899931
1908,9,8822,20118,259244214
1908,53,5074,87070,646686438
1908,97,31,58721,841266482
1908,41,2987,33263,415506708
1909,10,9284,29356,907421203
1909,54,8668,9284,1038707996
1909,98,8614,10499,562493260
1909,42,4705,62367,119935498
1910,11,7879,91618,382051094
1910,55,4062,82143,186833397
1910,99,2789,79844,297917411
1910,43,8252,94176,649697075
1911,12,3823,7001,359526235
1911,56,7996,13286,795290059
1911,100,9552,39773,955934856
1911,44,3028,58773,665887393
1912,13,1828,96850,962803353
1912,57,3658,95212,215155543
1912,1,2388,38845,693831162
1912,45,3971,48764,139711129
1913,14,4928,19657,186795906
1913,58,3074,22545,588999428
1913,2,7958,16766,831716217
1913,46,4808,83871,68510306
1914,15,9865,35703,135299013
1914,59,3584,83094,855322573
1914,3,3962,66037,828093015
1914,47,2697,11700,32750063
1915,16,7309,64965,614221653
1915,60,6131,74213,418701675
1915,4,9606,56178,770839114
1915,48,3044,43785,579869492
1916,17,3644,55784,1058290590
1916,61,3639,24508,620650761
1916,5,4599,38031,849116481
1916,49,800,44543,31787458
1917,18,6642,3963,1001195015
1917,62,6403,97256,368729244
1917,6,4174,21364,36881667
1917,50,5939,42821,862123302
1918,19,3892,28068,1028293149
1918,63,6920,40603,821977250
1918,7,245,19516,905098456
1918,51,8443,63754,384498474
1919,20,1933,13643,12263610
1919,64,2496,49435,291196637
1919,8,3892,11582,324417284
1919,52,3925,82524,413226916
1920,21,5249,73554,456043273
1920,65,7651,74684,899605033
1920,9,9214,90133,675325091
1920,53,3846,94849,445265394
1921,22,175,31229,3034389
1921,66,8386,8546,55029276
1921,10,2383,4481,564304700
1921,54,1142,16774,17095538
1922,23,10,25969,429523257
1922,67,4370,15041,986453248
1922,11,2633,64104,764696192
1922,55,4061,7340,504796562
1923,24,4076,4299,573063836
1923,68,8770,55247,975896045
1923,12,6385,86940,828877215
1923,56,6357,71909,943302609
1924,25,2433,94205,513915636
1924,69,7234,97112,557623385
1924,13,7210,3733,646405540
1924,57,4542,25780,570628047
1925,26,1095,34620,586924303
1925,70,4563,53148,181019021
1925,14,3791,72495,563274088
1925,58,8139,50144,500809998
1926,27,3197,33002,401747714
1926,71,2200,42436,525720554
1926,15,2027,51238,553750072
1926,59,9827,39266,100839635
1927,28,2362,16752,943999843
1927,72,6180,51562,804341154
1927,16,2820,86490,361643682
1927,60,5005,3533,399076572
1928,29,2293,65436,894928441
1928,73,5753,4007,231038241
1928,17,8711,45516,138122525
