O_ORDERKEY,O_CUSTKEY,O_ORDERSTATUS,O_TOTALPRICE,O_ORDERDATE,O_ORDERPRIORITY,O_CLERK,O_SHIPPRIORITY,O_COMMENT
58630,805,567770569,20894143,35753,924311831,323774592,0,1008575292
58631,649,567770569,16707249,35692,860677961,564737425,0,267774413
58656,1159,245580493,14118093,34306,590808642,419089693,0,891224821
58657,175,245580493,18467938,34054,247522663,19410127,0,175754390
58658,364,245580493,13716151,33765,924311831,274205119,0,103852900
58659,698,245580493,18038945,34265,590808642,436333772,0,697420951
58660,461,245580493,21231079,34395,758027517,255794636,0,55578296
58661,806,567770569,15729038,35042,247522663,156654835,0,195061778
58662,1420,567770569,27298552,35141,590808642,298070466,0,1001469315
58663,308,567770569,9825449,35654,590808642,510973987,0,813812396
58688,847,245580493,20679421,34421,758027517,1067169361,0,79104339
58689,1090,567770569,5278685,34922,924311831,97742690,0,528445557
58690,1354,567770569,19121003,35007,590808642,223934716,0,740837233
58691,76,567770569,23268924,35284,924311831,131975926,0,213080431
58692,73,567770569,2198366,35070,924311831,1012649540,0,44514591
58693,1495,245580493,19744959,34627,860677961,337585792,0,409635785
58694,1132,567770569,6415417,35343,924311831,271759946,0,743437368
58695,1003,245580493,6804241,34347,758027517,634802496,0,327262512
58720,1274,245580493,11760745,34034,758027517,124306486,0,949983380
58721,1463,567770569,3527851,34864,247522663,617985801,0,490769273
58722,1291,245580493,5751520,33887,247522663,407048,0,92234579
58723,134,567770569,15733124,35844,924311831,955451986,0,998796428
58724,1060,567770569,5779092,35719,758027517,769742292,0,904875881
58725,1432,245580493,6121337,34108,758027517,519818178,0,677641773
58726,593,567770569,8289463,35173,860677961,846290813,0,1072127053
58727,1283,245580493,11503559,34520,924311831,1071568259,0,51394448
58752,571,245580493,28170978,34562,247522663,943657444,0,822426286
58753,1030,567770569,15532797,35093,247522663,816613464,0,985964670
58754,718,567770569,22773928,35071,590808642,163277584,0,1029695686
58755,517,567770569,15487646,35035,860677961,782336174,0,484129237
58756,877,567770569,11861841,35440,860677961,838359383,0,244134773
58757,322,245580493,27366536,34349,860677961,793571054,0,219886913
58758,1492,245580493,10012773,34276,924311831,613273108,0,247510710
58759,790,245580493,23699332,34354,860677961,887704042,0,983410497
58784,1217,245580493,25889125,34351,924311831,811404267,0,1050820689
58785,670,567770569,23769034,35529,860677961,211756071,0,538022196
58786,283,567770569,25991559,35120,758027517,690662351,0,212481033
58787,1459,567770569,10098001,35533,924311831,623883777,0,146503346
58788,301,245580493,15890200,34000,860677961,817756878,0,58719547
58789,938,245580493,12089862,34185,860677961,267101702,0,849980146
58790,1457,567770569,20086467,35671,758027517,344758956,0,503425921
58791,811,567770569,10050078,35314,924311831,131249922,0,8019454
58816,919,567770569,30420513,35775,758027517,899586299,0,355394768
58817,356,245580493,2808505,34725,758027517,1049493627,0,688744999
58818,1234,245580493,27819578,34438,247522663,769373164,0,582594362
58819,578,245580493,29819663,34132,860677961,723829821,0,858186270
58820,74,245580493,10239752,34026,860677961,327305693,0,897882793
58821,1309,245580493,7907200,34009,758027517,984004423,0,192670421
58822,814,567770569,9177161,34934,247522663,955276741,0,524008869
58823,655,567770569,11593079,35329,758027517,870288687,0,619826496
58848,571,245580493,13798015,34214,590808642,938247425,0,225569497
58849,251,245580493,16478216,34458,924311831,156107287,0,512259989
58850,94,567770569,2459270,35438,924311831,171469121,0,1028991425
58851,257,245580493,29658723,34126,860677961,306697594,0,821091020
58852,832,567770569,3642714,35942,247522663,431463246,0,394927692
58853,374,245580493,3982210,33736,247522663,583625283,0,661060730
58854,1225,245580493,23947865,34082,247522663,1049493627,0,31721619
58855,575,245580493,8432617,34272,924311831,739608980,0,905342665
58880,1330,245580493,20121306,34705,924311831,1025013976,0,75747470
58881,560,567770569,31274819,35123,758027517,987875205,0,350891257
58882,323,245580493,2972038,34420,247522663,782336174,0,942603726
58883,1291,245580493,23782370,33827,860677961,210698629,0,825455514
58884,539,245580493,9740316,34778,860677961,259082232,0,384647253
58885,208,245580493,26588105,34551,590808642,46395889,0,701149501
58886,52,567770569,16583410,35277,590808642,473742210,0,519167319
58887,388,567770569,13811660,35360,247522663,696039726,0,784541700
58912,199,567770569,16374464,35693,758027517,975191129,0,297887848
58913,1124,245580493,23636881,34099,924311831,383453649,0,410127357
58914,865,245580493,26109036,34432,860677961,894260003,0,65434205
58915,1037,245580493,15386610,33611,758027517,737292105,0,649232123
58916,1319,567770569,21339426,35451,924311831,845680391,0,787213713
58917,515,245580493,9486928,33664,590808642,814250200,0,403528446
58918,805,245580493,971654,34513,590808642,191926164,0,321548651
58919,877,567770569,11044189,35360,247522663,860850494,0,615227597
58944,328,245580493,4410111,34464,758027517,953278117,0,246366644
58945,607,567770569,13351028,35748,758027517,884855171,0,1019624095
58946,145,567770569,25454041,35805,247522663,344758956,0,450987947
58947,970,567770569,25029719,34967,758027517,255424183,0,330096457
58948,919,567770569,15888192,35369,924311831,504060904,0,156154055
58949,694,245580493,26271961,33953,247522663,381629036,0,240694441
58950,868,245580493,8047307,34457,860677961,607832894,0,44096166
58951,794,567770569,8513043,35754,860677961,953278117,0,1002021950
58976,1102,245580493,7106249,34297,590808642,1020050460,0,468047905
58977,901,245580493,4078951,34632,860677961,544082670,0,817515129
58978,1219,245580493,17599271,33639,860677961,39678878,0,303958502
58979,10,567770569,6924125,35615,247522663,232093096,0,846748911
58980,1255,245580493,12833996,34648,758027517,269165471,0,1029677275
58981,1279,245580493,6008457,34729,590808642,982628824,0,227311871
58982,652,567770569,6889325,35864,247522663,378146807,0,984093831
58983,422,567770569,17279743,35463,247522663,731194724,0,98415278
59008,1168,245580493,21367003,34240,247522663,31033742,0,985150031
59009,1354,567770569,17075944,35020,247522663,673314453,0,214577836
59010,1457,1018611361,3713022,34803,590808642,916395762,0,494694961
59011,19,567770569,8447362,35946,924311831,578488627,0,594135871
59012,910,245580493,7364828,34349,860677961,201466806,0,444975279
59013,1201,567770569,20201349,35874,860677961,36474135,0,648825465
59014,634,567770569,11485648,35175,758027517,360716013,0,388517475
59015,124,245580493,17638578,33749,924311831,624556558,0,614721321
59040,232,567770569,4951245,35153,247522663,999335381,0,902028860
59041,988,567770569,16746607,35340,860677961,127588952,0,414746939
59042,652,567770569,10431075,34889,247522663,360716013,0,1060520353
59043,818,245580493,22659575,34343,860677961,80840411,0,47968684
59044,1144,567770569,15732391,34899,247522663,137306294,0,433437785
59045,1072,245580493,16372129,34742,247522663,470252480,0,15644577
59046,1472,567770569,19646284,35334,590808642,1064301927,0,506389464
59047,1001,245580493,14986662,34726,758027517,556526152,0,370926520
59072,1220,245580493,18782792,34478,758027517,865960119,0,531156952
59073,461,245580493,2215045,34074,860677961,1034530946,0,640170637
59074,739,245580493,13934757,34192,860677961,661033358,0,943502076
59075,1115,245580493,16594971,33659,860677961,916395762,0,453607538
59076,289,567770569,3709399,35435,860677961,537059925,0,758100402
59077,991,567770569,5526947,35407,590808642,96828638,0,874433389
59078,970,567770569,13738492,35395,758027517,402200326,0,433073387
59079,4,567770569,2914097,34975,860677961,337585792,0,784268153
59104,46,245580493,16288784,34376,590808642,374269452,0,177245993
59105,1273,567770569,12967297,35412,590808642,334505173,0,995964043
59106,953,567770569,43061975,35360,758027517,548367783,0,855506970
59107,1069,567770569,17064608,35780,924311831,426597742,0,367777359
59108,607,567770569,24067859,34978,860677961,284968325,0,489477731
59109,985,245580493,6815870,34462,758027517,967118062,0,838256512
59110,410,567770569,12466461,35799,924311831,241999869,0,380295196
59111,220,245580493,7988100,34417,758027517,258249252,0,862859037
59136,109,567770569,27340702,35576,924311831,723829821,0,890491823
59137,695,245580493,10070790,33779,590808642,16386095,0,811011159
59138,640,567770569,5286266,35227,860677961,992510428,0,188392757
59139,662,245580493,10531819,34727,247522663,543227711,0,15566114
59140,4,567770569,21574935,35671,758027517,231766764,0,904747304
59141,1360,567770569,1973727,35152,590808642,536515914,0,16391688
59142,1156,245580493,16951160,34089,247522663,507624601,0,511844934
59143,1105,567770569,12104707,36000,247522663,751632996,0,866321320
59168,983,245580493,14965975,34130,758027517,796323391,0,85739254
59169,409,567770569,15664025,35523,247522663,373743405,0,216242642
59170,1402,245580493,30071481,34381,590808642,396056768,0,759832124
59171,656,567770569,6732025,34953,924311831,918747827,0,895343583
59172,1223,567770569,17627269,35598,860677961,498237784,0,1021563485
59173,56,245580493,14228664,34322,590808642,660765646,0,231781382
59174,248,245580493,16960131,33969,924311831,1072141326,0,156186848
59175,157,245580493,3864667,34432,758027517,1048156779,0,177163362
59200,1001,567770569,13096636,35041,924311831,944626724,0,788796977
59201,122,567770569,28449412,35566,860677961,142949337,0,737211660
59202,1043,245580493,18536582,33854,924311831,44078747,0,820610639
59203,1267,567770569,5812370,34879,758027517,277680923,0,480544188
59204,713,245580493,21466412,33662,924311831,339556927,0,73196077
59205,245,567770569,6416534,35002,247522663,336495780,0,949049611
59206,772,567770569,17148167,34991,590808642,273236258,0,263152921
59207,1415,245580493,11592742,34471,247522663,607832894,0,367908634
59232,719,245580493,19932586,34333,590808642,102907119,0,391124765
59233,715,245580493,19232268,34200,590808642,312285817,0,423758883
59234,632,245580493,14541817,33813,860677961,943657444,0,966314994
59235,775,567770569,10358045,35845,247522663,259557045,0,19109901
59236,928,245580493,2741672,33651,247522663,793571054,0,10955654
59237,652,245580493,3393125,34166,860677961,108297387,0,897012767
59238,1147,245580493,10142015,34595,590808642,941343076,0,375307639
59239,539,245580493,16361306,34014,247522663,1017498890,0,318097072
59264,1024,245580493,7921981,33858,590808642,998033793,0,333859445
59265,1229,567770569,5368558,35723,247522663,617985801,0,239401463
59266,844,567770569,9859854,35959,590808642,530548857,0,160758295
59267,853,1018611361,15185282,34806,247522663,536073429,0,28578734
59268,917,245580493,4023712,34775,590808642,824521582,0,48223347
59269,1006,567770569,14845993,35186,860677961,28650422,0,835633841
59270,925,245580493,23405244,33979,590808642,746244006,0,817286994
59271,478,1018611361,26971888,34813,758027517,51859300,0,447692250
59296,73,567770569,4746443,35737,860677961,56653484,0,934777092
59297,1036,245580493,27327370,34676,924311831,44078747,0,377070125
59298,920,245580493,2540883,34500,758027517,51216101,0,123442822
59299,95,567770569,12394397,35642,758027517,287372020,0,103522058
59300,1483,567770569,2028754,35495,758027517,908510251,0,598305535
59301,607,567770569,17592301,35372,590808642,462873989,0,967220385
59302,922,567770569,11385186,35102,758027517,858303536,0,509758087
59303,1376,567770569,21448624,35768,247522663,577351527,0,427465080
59328,8,567770569,14576172,35518,860677961,279481210,0,756772025
59329,1355,245580493,18683998,33941,247522663,1008340558,0,272727591
59330,715,245580493,2870452,34538,924311831,469334908,0,799678554
59331,574,567770569,20491776,35860,860677961,349108946,0,182436103
59332,1220,567770569,26182169,35086,247522663,980629122,0,605122470
59333,1124,567770569,10776264,35819,247522663,654906605,0,41046017
59334,979,245580493,10432585,34700,590808642,881148418,0,239657323
59335,1475,567770569,963956,35833,860677961,882650396,0,863414746
59360,1174,245580493,7751346,33772,860677961,438693644,0,89940607
59361,362,245580493,3943003,33844,590808642,122464273,0,540477698
59362,1324,567770569,13833904,35184,860677961,404287130,0,274427826
59363,1117,245580493,12981026,34455,590808642,941343076,0,345364711
59364,116,567770569,2786758,35250,860677961,617985801,0,36457151
59365,937,245580493,14173749,34674,924311831,398689940,0,46201939
59366,148,1018611361,20274332,34810,590808642,551096158,0,470599908
59367,64,567770569,24428209,35333,590808642,1072110471,0,170130053
59392,115,245580493,20398207,34145,924311831,739608980,0,572066192
59393,1174,245580493,24767580,34292,924311831,760221521,0,516307842
59394,1129,567770569,21033016,35605,247522663,98472717,0,607634862
59395,499,245580493,4417667,33715,247522663,56653484,0,974371734
59396,169,245580493,30460540,34651,247522663,769373164,0,73072989
59397,533,567770569,13009399,35489,758027517,251423380,0,873707667
59398,565,567770569,2870242,35795,924311831,113980817,0,637159788
59399,97,567770569,21438465,34881,247522663,156654835,0,638980202
59424,866,567770569,19621668,35414,860677961,243797163,0,286183349
59425,226,245580493,22215254,33740,924311831,578488627,0,987698434
59426,563,567770569,20166076,35088,860677961,865960119,0,880683775
59427,307,567770569,20658134,35283,590808642,957335786,0,127452842
59428,493,245580493,27608908,34220,590808642,15437848,0,839249378
59429,1321,245580493,10053350,34335,247522663,232452772,0,967884385
59430,34,567770569,5344252,35700,924311831,746244006,0,228667653
59431,1159,245580493,11470813,34021,590808642,872947510,0,900599967
59456,1012,245580493,16201029,33610,860677961,498237784,0,597556586
59457,280,567770569,16476371,36005,860677961,163277584,0,434119911
59458,827,567770569,8573723,35896,860677961,39678878,0,280354894
59459,820,245580493,8973340,34368,924311831,418768591,0,784130570
59460,703,567770569,15926698,34811,590808642,537059925,0,607515178
59461,698,567770569,6281480,35716,758027517,507414546,0,690901767
59462,790,567770569,17524028,35872,860677961,62330205,0,418237341
59463,886,245580493,14827103,34270,758027517,600810220,0,238659444
59488,1246,567770569,10302646,35707,247522663,310600863,0,235986588
59489,517,245580493,22663149,33622,247522663,112625251,0,553477033
59490,1019,245580493,5266230,34149,758027517,325596756,0,276920996
59491,1315,245580493,21841139,33686,590808642,151024701,0,533490387
59492,1447,245580493,6822889,33907,758027517,138116315,0,997431824
59493,35,567770569,7569375,35132,758027517,490906317,0,827298906
59494,137,567770569,13227960,35571,758027517,1066639499,0,107782029
59495,692,245580493,19161571,33883,758027517,313799883,0,609868879
