RE2_FROM,RE2_TO
211372,31617
262024,73743
155662,33531
265784,34247
234942,47110
423916,1205
218218,42064
420882,37451
147753,677
18431,1896
337714,677
30676,74214
262024,73743
199936,12164
134938,2885
11308,11364
229061,14721
414286,426518
438639,1574
218218,42064
173211,176287
127401,2885
222011,222013
168289,323
181018,19149
26677,235
42064,218218
55601,1574
300914,68278
5282,6940
64313,55955
215010,85481
47210,47184
273438,68069
77221,79967
387058,1574
76206,16610
340586,11621
261878,677
234925,677
121830,121826
159545,159546
132857,20697
106018,232569
116143,119100
79885,34354
218218,42064
93796,29703
371687,677
254510,31290
330489,349
19514,8635
272737,6971
420882,37451
130182,6945
89203,72962
261902,261904
90109,59821
158092,11336
121074,677
228225,44893
34338,8635
342689,294557
112119,6993
128738,56643
124546,78153
168481,433998
67582,18266
34362,49610
243539,243540
91173,91175
211372,88
441150,14598
319003,306090
205016,45725
28649,3191
310821,1574
141656,87721
86919,677
410969,2055
413105,16
221036,221035
289213,24072
2885,102737
257161,677
344575,2280
63440,43136
116414,41216
66015,37075
255106,31290
58532,120783
264093,25451
408905,408904
12970,70682
450326,43673
293771,88079
8635,34338
69570,80951
154427,127123
92562,127123
61388,61393
346683,252199
58532,124352
246581,677
48229,109340
203301,21134
49988,920
178566,88
412437,295904
48443,33672
124590,80886
329158,97560
443020,1574
317918,20327
8282,67163
334999,29595
282119,19969
52655,24376
176762,115097
3885,14522
38015,2849
41216,116414
279853,28078
347763,253928
79886,52899
66316,2849
231058,43793
88885,15
243019,33650
229709,58201
54253,237594
247376,2347
75138,75140
23978,43725
122834,222863
395785,270801
204490,3549
54808,79164
79306,34354
61393,61388
79770,272822
287653,22883
155678,19969
135493,101478
167851,16127
326584,59427
431976,677
260501,260502
393318,677
28627,50546
173211,176287
2899,38015
30419,17513
452240,7956
309184,245064
260975,273
312257,58159
399158,399159
19268,45975
362471,362470
38014,2849
260594,146359
360022,360023
359377,88
52908,119268
122793,92575
82436,4512
149783,34587
173211,176287
216561,72185
25421,145670
250600,15
352290,55955
341845,173252
209768,58028
238834,257947
432770,12704
276352,58860
307643,59162
93796,29703
271434,29595
225470,198680
116884,47828
103447,47885
158304,86259
329114,329112
354999,340049
287653,22883
404491,2347
282758,111325
178242,130875
275664,46638
323257,3549
98153,64081
79885,34386
371762,220
79754,18353
81458,264126
360825,677
167212,14248
232739,232736
365666,16460
64313,55955
126348,3007
234172,30174
289403,9865
124352,7690
914,16117
335756,357714
47530,150525
51196,4446
426708,677
308622,215611
223014,3972
128878,220
187035,8767
443866,159053
379941,378179
348739,5193
40225,2849
126348,2819
31130,93993
90899,34248
47702,79754
208502,208502
173474,5120
132784,34268
204768,299898
435998,435999
52630,29721
390937,220
381813,377507
280210,199863
101942,52840
381352,381353
121863,178263
112966,16460
27326,18743
48212,162860
92566,127123
48739,36436
362737,58736
42235,2280
2871,2819
101806,66791
140566,48008
91017,112853
360368,360368
4398,620
101942,52840
259834,259833
453364,120105
306524,306525
400860,88
342689,294557
92273,459
240204,4446
221436,677
151012,26647
59355,58179
331669,71591
328215,58045
179547,288796
121410,2342
205425,88
35534,31290
404821,446046
300294,266318
62208,41395
185310,83151
451941,89925
201724,4446
98935,677
111646,52672
50708,79560
107403,107404
20011,26342
62381,47885
46638,70851
30674,15639
278622,8986
354620,336177
625,620
16117,914
30852,32502
31136,8398
381860,381861
348555,89174
370656,30222
146948,401076
16117,34362
309727,28458
274149,274148
400482,400482
51762,154389
21979,360199
92809,2594
228819,52899
423306,49171
269869,231203
26369,3549
419365,88
392552,4446
403003,35248
75439,12281
423306,49171
1504,51569
441735,59779
172241,27919
303905,259768
132427,677
387894,36443
443020,1574
384940,677
6669,93308
69814,78342
271608,271609
430401,677
173711,196208
374583,113517
435582,677
20024,3115
401670,37523
82564,123965
419704,677
352075,132665
103447,47885
173711,196208
179217,323362
52571,82971
303905,259768
310134,16440
10796,120379
416872,285760
44903,72698
78342,69814
271608,329495
38419,21606
141758,15840
21288,13720
449917,153949
52122,6166
341845,173252
201420,4730
44954,14558
100917,107449
259768,303905
118150,55955
200654,49588
186535,160423
355827,1574
367011,11336
312240,88
344093,159138
46638,70851
152928,152927
95634,221090
199403,275378
221276,317
354015,398698
17883,48230
327997,26352
144351,42178
210536,36313
34332,64096
269548,2922
204510,2280
132304,4126
358986,291657
425437,11364
210806,101942
16269,1232
159138,344093
121733,92575
114929,163707
41300,51522
278250,215228
133005,553
303905,259768
111925,11666
58021,37832
56961,122557
324281,292783
193187,200013
164214,122141
176652,156392
32674,168058
48719,8635
259833,259834
97310,677
174387,42689
435384,677
113517,374583
21288,13738
33072,78342
5988,13603
46101,20433
146197,214073
79529,79528
312339,88
69814,78342
139265,105616
208835,677
311656,155002
134148,510
99503,198365
234484,19251
231203,269869
232546,161330
85965,37832
232104,73869
206563,50692
250518,250517
250480,37341
87173,11621
41015,31167
259834,259833
49588,200654
36686,677
6176,5933
269548,2922
169935,37341
69570,80951
259634,421203
145097,52901
223184,149716
341788,31290
106392,52033
78008,677
24398,377380
261060,47477
161462,133990
154697,220
174268,21641
410367,213
57689,22051
67382,2280
147914,8806
120477,4098
416872,285760
311656,33146
84064,327
221366,3298
25316,26655
383421,35062
222011,222012
405294,295427
399160,399159
33000,94233
101219,21819
192343,271055
453885,55955
421071,42589
40817,44795
21288,13738
180951,86215
410367,9791
326955,11621
208072,15799
47597,26092
275378,199403
368504,14648
391823,269578
169365,143814
87948,108421
145097,179132
223014,677
159158,159159
343290,58736
25461,20737
33072,78342
26435,115829
99416,79754
149528,6644
271188,37832
205741,191171
235261,33672
410819,261697
168481,315199
7589,16460
132148,99597
410367,88
183785,88
224961,213724
101910,85935
199454,139921
265555,4446
144132,11036
118921,12365
436074,93993
95177,259994
152297,88
410367,88
348338,37341
410367,88
51071,103448
222211,36436
174387,42689
212843,17531
95532,42380
189099,312526
179132,145097
147739,44795
40744,43541
110608,8959
13738,21288
224961,213724
4730,201420
13461,370
329676,13892
217177,356717
230563,29546
96356,33521
139921,199454
26677,236
437335,29595
250017,250019
252427,88
128144,69748
238138,140115
228264,19900
91480,61211
410367,2342
247378,36436
154817,29205
21819,101219
66972,9851
410367,2342
198586,2280
394314,132447
229716,190522
395084,3549
410367,88
160979,122469
108421,87948
58864,2765
443616,51762
77882,52896
272589,391422
147885,147876
23975,23973
339161,217389
312957,37341
76395,37341
332691,57865
334457,148688
40121,30826
33521,96356
309327,309328
287362,61332
190645,3298
380323,202950
238523,238524
231756,182890
427567,109742
70687,193931
99749,15178
35699,28458
10789,5951
170234,42721
115624,220
182245,88
404916,404915
32881,246243
239561,201256
87948,108421
15801,16096
57393,99183
349767,677
32359,119352
274148,274149
137972,194600
193931,70687
108745,2554
202950,380323
309328,309327
209296,677
256487,344696
432432,88
205787,188255
179547,288796
406114,3549
113142,51388
2919,248
410367,43742
223947,49415
330122,4929
362777,362776
439043,236291
229272,54949
446547,213472
114929,163707
111144,5772
212418,220
1152,44795
41856,105570
29541,572
393223,22053
188255,205787
182245,3369
157937,677
199053,47885
9704,207707
309327,309328
28458,30826
367763,200106
76489,240517
216996,56518
425437,11364
362261,362262
21216,30322
166583,3549
124572,237535
51522,342580
122460,346633
360199,21979
320081,4446
3547,38804
41015,31167
346217,1574
36511,16012
48207,150302
28458,30826
170858,19163
122110,222041
107633,3817
47009,5921
246243,32881
128773,46117
134477,114237
221090,95634
313957,379597
30826,28458
360199,21979
61133,61136
69760,298874
9021,64652
450287,125900
28458,30826
162863,677
94565,2055
287661,186608
243548,677
166109,88
8763,19944
76901,7124
38549,80429
384040,161456
244367,60573
410367,16096
427113,427113
455194,4446
69746,40313
5120,173474
203863,31290
78591,80968
47970,4446
223188,1574
206906,177281
219803,88
21489,51056
69818,677
353093,171180
80343,80346
364347,73350
27079,140202
113142,51388
410367,9905
206782,85826
450911,19163
213843,329118
115295,31175
392485,88
61332,50486
442847,442846
29143,6241
161330,232546
73869,232104
315297,68278
86109,178716
83493,168444
80970,80968
244367,333043
128491,33697
81185,83627
200082,2768
109582,144363
26870,10906
369128,369126
373403,1574
55228,3007
140038,37341
410860,410860
347767,375535
160814,41337
235817,204760
391957,677
136560,16460
274366,274364
185889,80792
256808,22991
306524,306525
410367,213
159943,118397
118922,220
203571,106825
208435,49645
98622,219277
216422,3549
99985,66490
447669,88
231296,317
168481,452628
83673,22991
171303,31212
21042,37832
57405,310198
211994,143723
65895,10906
11190,188750
276903,38377
72100,79195
393506,134959
209916,3549
91627,14469
285640,25451
80792,185889
148879,45583
155959,44117
212418,220
315270,356183
281520,960
163371,228131
240072,3369
409703,3549
222840,16188
274550,274549
282105,144888
77882,3965
240840,122493
276852,39707
92538,254820
208043,4259
1940,59718
151517,2320
349161,94784
254796,122493
387849,222041
21926,11942
259788,222041
332175,185718
378317,15291
228322,191869
168481,452628
171749,437
232546,161330
441218,55955
141477,30631
189240,119108
438518,213266
112460,54280
312047,62175
28458,30826
398004,44704
66964,50524
343162,213266
47217,139720
444282,121316
248302,7690
270723,13408
132304,67382
204768,299898
186816,65546
381014,381015
358519,358517
126348,3007
291029,291028
221595,316849
187761,218937
14106,20015
124623,168374
147125,220
33921,9151
49461,48702
102620,307662
77672,14914
77937,84832
70022,144151
415226,4526
179419,9851
254875,404847
282621,262248
132962,24190
178400,31226
17873,4368
32041,48702
119108,195048
336775,358280
456183,27738
350667,37341
200977,677
335665,424369
82251,290827
377122,377122
61223,9481
73656,48702
144151,70022
32432,171070
129929,2014
26205,26214
28458,30826
259523,37341
190936,572
240205,326
376111,83926
51403,2668
218307,218306
391439,338383
70022,144151
159929,153964
102856,28593
211119,38512
206915,3615
119848,1577
141477,77692
266143,266142
396358,34798
407371,260949
409061,34798
15435,15425
18353,47702
183183,372091
63633,11324
318488,265704
153964,159929
188255,88
227600,317
134241,73656
131830,37696
407371,339105
166238,190082
136597,67419
341011,84730
310516,154671
98944,16499
266142,266143
429775,47081
75034,11711
151628,23464
385912,354
133216,27991
46128,24658
388125,3369
143723,211994
118772,91899
20683,11118
292337,283
4830,3547
380436,12965
49486,49396
411453,677
79557,33072
32022,186088
252316,1880
11118,20683
50910,1478
388125,3369
11118,20683
27991,133216
134647,326
238406,8512
50824,1880
235501,2177
172825,172829
17876,16106
370571,37231
145378,183321
171557,220
367629,220
964,140532
403770,161712
121210,7690
450831,677
80974,80968
250480,37341
189548,220
11324,63633
349816,7269
388125,3369
296471,1880
278407,276574
76312,78881
215360,10737
230590,2924
10382,7437
80974,80968
160423,186535
215360,10737
302609,215978
77811,141477
2356,63916
416932,677
48084,2177
258522,186497
404916,404915
107005,121824
411074,24197
28273,43725
304807,55966
191043,49396
329679,42324
147468,88
250796,161253
137400,191307
107005,121824
123402,20878
54717,677
115981,102985
81596,12751
162629,1880
157845,133057
291962,1880
325215,366138
251656,360320
27511,125981
67620,9338
186497,258522
452516,677
292341,60423
159978,88818
204107,37341
133780,72185
396296,37341
19102,1880
306999,6971
407854,407855
170752,171579
388125,3369
698,674
20245,20187
4317,14463
34921,28137
146275,313844
302181,8282
170950,245798
19029,171344
434883,677
93739,1880
28564,62822
12565,10293
445706,415819
4520,45195
238713,383064
58971,36436
19015,2941
167811,10471
294987,118397
371296,93502
225485,201104
2900,2921
359374,70066
210723,210725
126168,88
77028,77009
20937,28137
135718,135717
416222,416221
440851,298548
59445,144351
142340,307819
126401,41714
102985,115981
98593,165388
210723,210725
48346,10471
51245,139214
276551,128559
243577,243578
78008,9964
280817,1880
262025,260744
337959,319686
410187,410186
170689,1880
339398,339397
8805,135126
113517,21046
189401,11688
255555,235604
146898,20103
271769,271768
4528,4561
368878,119097
360424,167007
307662,102620
165276,83379
428431,4446
86917,677
2527,1880
151723,47976
136537,197198
209614,677
184833,20158
258738,13659
6166,52122
438473,677
318469,24642
210033,7657
47286,43725
418584,67774
265869,59288
141477,77692
319549,319547
79521,15952
256990,277938
120094,6166
298715,218995
47976,151723
327454,24703
362457,70066
100037,46947
276551,19989
220110,677
117782,70066
120789,1880
17622,40817
52122,6166
381317,14454
160910,220
167007,360424
423039,3369
50910,1478
109742,25094
66970,48734
224152,258687
245798,170950
113517,89201
105035,11333
128223,17896
250579,142575
177881,3298
225812,53785
139583,95137
371801,128710
220785,215763
271769,271768
178377,44795
112460,54280
140532,134241
295514,1880
329361,13811
234025,3549
49476,75396
255555,235604
52122,6166
96929,96927
4889,42123
372091,183183
156385,677
152431,29008
98430,278192
360424,167007
196726,254110
142575,250579
90718,20231
413551,413551
253279,71637
98124,220
52122,6166
57704,3164
68446,94918
170950,245798
10257,197942
405970,215083
145158,237262
17039,677
419127,13484
183183,372091
327910,42178
445431,17729
67620,9338
217152,503
360424,167007
94918,68446
12565,10293
329361,27043
100666,35601
243531,677
71838,94501
92315,46811
52122,6166
416513,677
70757,26755
402448,263352
142948,79494
419127,13484
379010,5071
271769,271768
224152,258687
120892,677
71838,220
14000,1101
18589,1101
63552,321624
52861,111335
351601,816
166374,4904
104774,142988
100169,677
7775,100169
338225,53817
103002,322121
86240,677
322580,102472
208502,208502
52122,6166
112437,11611
77576,116516
3885,10475
92647,196641
335353,33701
407317,407318
353385,353384
2916,2915
58590,34386
155453,288119
19944,63687
49396,102985
368476,34281
190695,34121
1058,1101
364103,3549
385201,677
81992,173934
381861,381860
59779,441735
283658,283657
414427,416633
162629,1880
206769,206770
29483,51138
448602,677
397753,102516
373823,9964
15931,220412
64652,241536
8986,278622
149183,181887
14464,25506
22206,2280
68599,531
289318,88
322121,103002
224152,258687
218218,42064
259080,259076
305355,290253
234856,234855
127442,55955
377536,7698
96927,96929
137628,677
197199,120495
40522,104071
374688,343848
413553,413552
1088,1101
41716,41608
216104,78783
271100,260877
127944,52901
231362,122559
342571,334033
40134,113283
293439,36436
233628,176685
26443,10293
423247,677
209351,356912
49396,102985
173444,2668
12369,19322
129588,252468
104071,40522
200835,173516
50788,141815
41714,126401
442354,220
218306,218307
42064,218218
374869,70066
290253,305355
456220,677
22072,438529
4561,4495
9338,67620
257041,67059
259076,259080
313506,272949
155245,48656
353780,353779
