P1_P_PARTKEY,P1_P_NAME,P1_P_MFGR,P1_P_BRAND,P1_P_TYPE,P1_P_SIZE,P1_P_CONTAINER,P1_P_RETAILPRICE,P1_P_COMMENT,P2_P_PARTKEY,P2_P_NAME,P2_P_MFGR,P2_P_BRAND,P2_P_TYPE,P2_P_SIZE,P2_P_CONTAINER,P2_P_RETAILPRICE,P2_P_COMMENT
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,152,301525523,281431799,842778345,133311072,48,221664743,105215,534071856
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,153,449415849,771295877,455515320,1054083314,20,318602348,105315,931507046
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,154,990456163,771295877,455515320,726714616,1,189999967,105415,1016009187
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,155,908646407,517898394,833960910,356941240,28,465668967,105515,371187594
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,156,621632480,746353615,329397387,1023230028,2,316861689,105615,208126619
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,157,84052242,771295877,455515320,357162755,26,331909327,105715,582131367
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,158,245848483,746353615,563129850,693235194,47,5426455,105815,452620481
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,159,929479876,746353615,329397387,1034052553,46,597972761,105915,476827614
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,160,696942839,281431799,504640044,975006307,47,722252742,106016,793116941
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,161,432030010,517898394,976033998,1054083314,17,345293520,106116,616798285
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,162,875590889,148938891,617800143,499802113,35,331909327,106216,1059359018
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,163,123200158,517898394,833960910,576408251,34,835920787,106316,373710724
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,164,929681014,517898394,710613083,214500304,35,189999967,106416,774240671
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,165,527203539,771295877,910436512,531805184,24,766177713,106516,1061541808
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,166,332713216,281431799,115034031,42804050,4,318602348,106616,9345126
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,167,622022702,148938891,727612909,348194118,46,474760255,106716,105204203
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,168,153189314,771295877,217131576,377387362,20,726733624,106816,34697985
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,169,539423717,281431799,504640044,174765293,10,749080833,106916,916509640
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,170,56314491,148938891,617800143,42804050,28,93629567,107017,966001539
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,171,773432442,771295877,455515320,121738327,40,5426455,107117,965461258
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,172,895587924,281431799,842778345,283245463,28,221664743,107217,311128670
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,173,52627155,771295877,776554983,500484088,17,879565806,107317,747464852
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,174,718671073,771295877,910436512,797093827,25,879565806,107417,390049550
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,175,180679905,771295877,455515320,598973532,45,936208175,107517,775155816
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,176,584971947,517898394,1054171291,163171476,40,984901281,107617,328825798
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,177,449088250,517898394,833960910,529424649,42,687933077,107717,198764002
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,178,245940802,771295877,217131576,722086805,10,5426455,107817,1025594544
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,179,608184388,746353615,329397387,233120731,20,5426455,107917,441883502
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,180,222649438,148938891,617800143,458530909,7,366026838,108018,552814312
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,181,690767705,517898394,1054171291,620008022,19,679749885,108118,512720150
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,182,359861968,148938891,619839672,499802113,11,722252742,108218,478068068
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,183,746392858,281431799,115034031,1063883223,35,316861689,108318,506186165
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,184,767987109,281431799,842778345,533687552,42,1043219872,108418,266869995
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,185,215137886,746353615,295396558,48304593,4,366026838,108518,761659233
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,186,857438767,517898394,710613083,762362363,15,141828527,108618,860681095
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,187,229299858,746353615,563129850,375299812,45,984901281,108718,665350451
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,188,761151758,281431799,802148191,886100250,9,984901281,108818,192521326
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,189,675658630,517898394,976033998,31770222,13,835920787,108918,738956417
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,190,289189638,281431799,842778345,1055308828,23,366026838,109019,159894111
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,191,771435074,148938891,619839672,443480877,36,474760255,109119,805811628
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,192,349312643,148938891,94198614,667177693,17,318602348,109219,195477237
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,193,272452509,746353615,563129850,740867094,31,550896505,109319,855338301
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,194,779914006,281431799,130095540,574113567,7,766177713,109419,312058491
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,195,979654649,746353615,980878191,14049080,40,221664743,109519,478346128
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,196,381085143,148938891,617800143,463741129,3,936208175,109619,123822981
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,197,134088207,281431799,115034031,279184300,18,711761432,109719,897766732
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,198,299051389,746353615,980878191,10724722,43,345293520,109819,320826328
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,199,857015385,148938891,619839672,542202840,23,726733624,109919,894982328
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,200,888122670,281431799,802148191,443480877,22,316861689,110020,920659961
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,142,107855564,281431799,504640044,161164916,36,1008476250,104214,791370266
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,143,369079604,148938891,94198614,576408251,44,318602348,104314,906273131
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,144,474471895,771295877,44594699,875081137,26,766044844,104414,10163043
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,145,1179638,281431799,842778345,287376290,24,597972761,104514,414163536
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,146,444991714,148938891,94198614,667177693,11,749627876,104614,670854629
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,147,951388496,771295877,455515320,434260635,29,141828527,104714,314719106
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,148,871661759,148938891,619839672,531805184,20,766044844,104814,292677776
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,149,149916593,517898394,1054171291,405505079,6,868506000,104914,964585642
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,150,957257626,148938891,52033420,941118071,21,597972761,105015,435206873
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,151,568000573,148938891,94198614,214500304,45,984901281,105115,109821967
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,152,301525523,281431799,842778345,133311072,48,221664743,105215,534071856
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,153,449415849,771295877,455515320,1054083314,20,318602348,105315,931507046
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,154,990456163,771295877,455515320,726714616,1,189999967,105415,1016009187
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,155,908646407,517898394,833960910,356941240,28,465668967,105515,371187594
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,156,621632480,746353615,329397387,1023230028,2,316861689,105615,208126619
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,157,84052242,771295877,455515320,357162755,26,331909327,105715,582131367
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,158,245848483,746353615,563129850,693235194,47,5426455,105815,452620481
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,159,929479876,746353615,329397387,1034052553,46,597972761,105915,476827614
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,160,696942839,281431799,504640044,975006307,47,722252742,106016,793116941
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,161,432030010,517898394,976033998,1054083314,17,345293520,106116,616798285
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,162,875590889,148938891,617800143,499802113,35,331909327,106216,1059359018
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,163,123200158,517898394,833960910,576408251,34,835920787,106316,373710724
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,164,929681014,517898394,710613083,214500304,35,189999967,106416,774240671
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,165,527203539,771295877,910436512,531805184,24,766177713,106516,1061541808
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,166,332713216,281431799,115034031,42804050,4,318602348,106616,9345126
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,167,622022702,148938891,727612909,348194118,46,474760255,106716,105204203
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,168,153189314,771295877,217131576,377387362,20,726733624,106816,34697985
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,169,539423717,281431799,504640044,174765293,10,749080833,106916,916509640
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,170,56314491,148938891,617800143,42804050,28,93629567,107017,966001539
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,171,773432442,771295877,455515320,121738327,40,5426455,107117,965461258
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,172,895587924,281431799,842778345,283245463,28,221664743,107217,311128670
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,173,52627155,771295877,776554983,500484088,17,879565806,107317,747464852
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,174,718671073,771295877,910436512,797093827,25,879565806,107417,390049550
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,175,180679905,771295877,455515320,598973532,45,936208175,107517,775155816
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,176,584971947,517898394,1054171291,163171476,40,984901281,107617,328825798
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,177,449088250,517898394,833960910,529424649,42,687933077,107717,198764002
141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959,178,245940802,771295877,217131576,722086805,10,5426455,107817,1025594544
