F2_FOLLOWER,F2_FOLLOWED
196945,13808
196945,2417
427168,3369
165668,29078
121389,7520
121389,7551
121389,14609
121389,14615
142148,88
142148,468
142148,5226
142148,13766
142148,2753
142148,3603
142148,11677
142148,210075
142148,13798
142148,26158
142148,42172
142148,2177
142148,7501
142148,19880
142148,50962
142148,51176
142148,75095
142148,40919
427266,2177
217097,5664
240646,62195
427276,3369
232353,1276
232353,832
232353,2417
172246,1276
172246,88
172246,5226
172246,832
172246,19604
172246,550
172246,33942
172246,136635
300137,1276
300137,88
300137,93688
167208,88
427517,88
427517,3604
389890,1276
389890,88
389890,3369
389890,3994
389890,12022
389890,12751
389890,3998
389890,13811
389890,50200
389890,2177
389890,9704
389890,170862
389890,67382
45786,34052
45786,254292
45786,12281
162301,73227
162301,38602
162301,46530
162301,65634
241892,16649
241892,148546
241892,59733
395609,8711
395609,7551
168870,1276
168870,468
168870,5226
168870,4177
168870,26398
168870,550
164834,5226
164834,832
364125,26153
364125,12281
379097,88
367874,308
367874,3369
23665,3584
23665,88
23665,23635
23665,3604
23665,8391
23665,23642
23665,187022
23665,60835
23665,13879
325463,88
325463,2417
325463,40429
360026,360025
35376,6940
35376,1276
35376,86903
35376,88
35376,5226
35376,11991
35376,9672
35376,15489
35376,92274
35376,39124
35376,3604
35376,3547
35376,19604
35376,44446
35376,8903
35376,3994
35376,26153
35376,121586
35376,26158
35376,12751
35376,13808
35376,3998
35376,13811
35376,138591
35376,14615
35376,107044
35376,47015
35376,58048
35376,30225
35376,96022
35376,15458
35376,64911
35376,30639
35376,31850
35376,208327
35376,9021
35376,49179
35376,27723
35376,50350
35376,63143
35376,63808
35376,63144
35376,170862
35376,116323
35376,62358
35376,84647
35376,67382
427679,3369
427699,88
139188,88
139188,3994
148067,16978
81122,5226
81122,492
81122,511
81122,30153
81122,92150
81122,15196
81122,580
81122,103517
81122,2746
81122,46842
246753,1276
246753,88
246753,308
246753,5226
246753,492
246753,832
246753,2696
246753,15196
246753,75095
427827,308
427827,3369
214880,2417
97129,88
97129,5226
97129,11991
97129,3604
97129,19604
97129,43742
97129,12751
97129,3998
97129,13811
97129,27723
125696,12462
125696,16824
125696,60465
175035,3369
175035,14415
87349,12281
87349,60453
428014,24025
153800,1276
153800,88
153800,1912
153800,832
253607,4665
253607,1276
253607,88
253607,16824
253607,48920
105452,31985
105452,17561
105452,83763
129743,129742
329652,88
329652,5226
329652,3629
329652,3636
329652,426711
428228,1902
428228,3369
428228,5137
48373,19593
48373,439
48373,14721
48373,1276
48373,88
48373,56968
48373,5226
48373,3593
48373,13766
48373,502
48373,511
48373,165
48373,832
48373,3547
48373,19604
48373,15196
48373,110903
48373,116070
11962,21929
11962,57769
11962,92037
11962,46456
11962,114221
11962,30600
11962,114230
11962,17193
11962,70303
11962,122529
11962,32264
11962,160055
392268,88
392268,832
392268,2417
258830,71
258830,2417
258830,88804
428416,3369
51274,13383
51274,88
51274,502
51274,2753
51274,8391
51274,2417
82228,12281
82228,23243
157176,6940
157176,7551
157176,346376
157176,107044
157176,30225
157176,145926
157176,243238
157176,71822
282905,541
222484,88
222484,89043
189570,3369
171870,1276
171870,88
171870,308
171870,5226
171870,11991
171870,832
171870,26153
171870,3998
171870,2177
249440,14615
86298,22502
86298,62013
86298,16978
86298,4974
86298,154615
428545,1276
428545,88
428545,3604
428545,2417
428545,13879
187992,3369
106575,1276
106575,5226
106575,5123
106575,10853
106575,15513
106575,74766
106575,39889
106575,29252
383437,88
171034,2417
428614,3369
428614,17538
428626,1276
428626,88
428626,19604
428626,43742
428626,3998
428626,13811
79100,20971
79100,58075
79100,71549
79100,21062
79100,35361
79100,58095
79100,95081
79100,71619
107820,154234
107820,89357
107820,17538
107820,26454
428663,11979
111730,1276
111730,88
111730,5226
111730,3604
111730,14615
428691,88
251068,18526
251068,1276
251068,5226
251068,3360
251068,550
251068,71
251068,3994
251068,2417
288659,405010
35424,1276
35424,88
35424,5226
35424,6078
35424,832
35424,9964
35424,10853
35424,13798
257364,4665
257364,5226
257364,3369
257364,3604
257364,16649
257364,2177
271972,88
271972,468
271972,50940
271972,88700
187440,88
121697,19593
121697,54272
121697,53950
121697,580
121697,57045
63144,31084
63144,35376
63144,49184
219047,88
229950,5123
98549,93488
98549,218433
409580,3972
409580,3994
409580,5664
68633,37318
68633,68539
68633,38602
102501,6940
102501,14064
102501,7551
102501,35128
102501,56733
102501,37505
102501,77747
102501,14615
102501,128097
102501,116745
146727,50096
146727,3604
146727,71
146727,26757
146727,22051
39272,7551
39272,28462
39272,88
39272,87987
39272,75993
39272,44446
39272,60021
39272,26091
39272,14609
39272,67666
39272,14615
39272,60049
39272,65256
39272,16547
39272,50350
39272,231957
39272,68758
39272,5163
39272,116323
39272,104577
39272,57435
39272,429128
429140,3369
303757,118527
417245,88
417245,48768
417245,3998
417245,2177
417245,417244
147749,88
147749,531
288408,260375
311525,7551
311525,88
311525,14615
311525,18223
311525,256673
223125,88
223125,11991
223125,27483
223125,3604
223125,19604
223125,43742
223125,39883
223125,26153
223125,173673
223125,13808
223125,27723
223125,74039
223125,68206
223125,98204
223125,84647
223125,67382
223125,119333
354470,5123
354470,26092
354470,5163
63038,33849
63038,65541
429300,88
184039,45463
184039,98905
184039,68758
254576,88
254576,5226
254576,19604
254576,2417
156655,88
156655,68307
156655,69219
156655,76165
156655,92485
156655,71339
156655,130227
156655,154758
156655,109647
156655,213592
156655,221777
160238,88
160238,32229
160238,3369
160238,97493
160238,187990
160238,132833
160238,15885
160238,104870
160238,100127
160238,205159
404953,88
404953,11991
404953,14615
10333,130338
10333,1276
10333,88
10333,5226
10333,3360
10333,109044
10333,199267
10333,71
10333,9972
10333,2417
10333,9604
10333,9605
10333,76141
10333,22236
10333,10193
10333,40429
10333,129528
10333,234798
26458,9800
26458,21507
26458,3353
26458,3359
26458,17939
26458,83479
26458,55664
26458,49831
26458,175592
26458,91950
26458,26454
26458,63592
26458,59136
26458,24919
294416,59343
208361,5948
208361,48441
208361,502
208361,6053
429449,1455
429449,1170
232778,71
162998,30311
162998,71
162998,6053
162998,27676
179128,10053
179128,77138
171554,1276
171554,88
171554,158109
135508,135500
135508,12281
429523,9815
429523,1276
429523,3353
429523,308
429523,3369
429523,17939
429523,16649
194409,194408
42369,58766
385572,68307
385572,67581
192484,88
192484,5226
192484,8391
192484,2177
429581,12281
121640,1276
121640,88
121640,71
121640,9704
59194,439
59194,1276
59194,88
59194,167583
59194,5226
59194,492
59194,3598
59194,502
59194,511
59194,3603
59194,11677
59194,15196
59194,13123
59194,30635
59194,49125
59194,46839
59194,22240
59194,140370
59194,46842
361881,8711
361881,7551
361881,158075
361881,14570
361881,14589
361881,14609
361881,14615
361881,22642
429650,308
304080,88
304080,5226
304080,8391
304080,13798
304080,68381
304080,2177
304080,36982
429661,88
53859,142826
53859,79449
53859,142835
53859,119769
53859,53755
53859,143052
53859,143211
53859,53800
53859,53810
53859,53819
53859,53822
53859,131640
53859,225791
53859,141049
197349,2417
212237,10140
212237,95702
313780,12281
313780,12510
96811,1276
96811,5226
96811,77539
96811,42173
144344,88
144344,24025
144344,44933
144344,40973
144344,82741
144344,64965
144344,93488
144344,18097
144344,15885
144344,13163
144344,147997
172082,23713
172082,12281
172082,66423
253783,3533
253783,88
253783,5393
253783,3360
253783,11991
253783,2696
253783,21979
253783,12022
253783,22616
253783,113596
82679,28115
82679,8711
82679,7551
82679,61544
82679,37505
82679,53286
82679,159116
82679,63038
119137,4
119137,1276
119137,88
119137,832
119137,42172
366762,511
366762,92775
366762,2417
366762,8122
50620,439
50620,11036
50620,1276
50620,5226
50620,14166
50620,60739
50620,492
50620,13766
50620,502
50620,15184
50620,2753
50620,511
50620,3603
50620,8391
50620,50114
50620,27811
50620,832
50620,15196
50620,19265
50620,23956
50620,71
50620,553
50620,13123
50620,23960
50620,9972
50620,13798
50620,3013
50620,2173
50620,2175
50620,89807
50620,12751
50620,13139
50620,2417
50620,16091
50620,2177
50620,32669
50620,17185
50620,13153
50620,19880
50620,50962
50620,59177
50620,226078
50620,2011
50620,92172
50620,97466
50620,51177
50620,15885
50620,58334
50620,25065
50620,8122
50620,12806
50620,32534
50620,24215
211270,1276
211270,43597
211270,67132
211270,20327
10335,11029
10335,9305
10335,31351
10335,13383
10335,1276
10335,88
10335,129848
10335,5226
10335,16978
10335,27252
10335,129561
10335,6150
10335,71
10335,553
10335,26629
10335,9964
10335,6039
10335,9972
10335,33514
10335,88691
10335,38517
10335,89807
10335,16091
10335,2177
10335,32669
10335,26509
10335,139010
10335,40242
10335,10140
10335,17191
10335,58294
10335,22236
10335,135552
10335,83518
10335,35837
10335,159627
10335,23979
10335,160055
10335,193112
10335,122190
162569,128344
162569,34678
403556,88
143546,24025
143546,59000
143546,147653
143546,108133
143546,40996
143546,147997
143546,123165
24323,49334
24323,26645
24323,79185
24323,109246
24323,78666
24323,11569
24323,10309
24323,59136
159181,88
159181,5226
159181,67666
102502,88
102502,5226
102502,11991
102502,3604
102502,44446
102502,3998
102502,13811
102502,14611
102502,5163
429995,1276
429995,88
429995,5226
429995,832
66060,7551
66060,30639
40996,1276
40996,4412
40996,9951
40996,24025
40996,40973
40996,67178
40996,39660
40996,2417
40996,63930
40996,96291
40996,144338
40996,7462
40996,13163
170862,1276
170862,88
170862,5226
170862,15489
170862,7406
170862,3604
170862,3547
170862,19604
170862,43742
170862,26153
170862,126298
170862,110903
170862,2175
170862,13808
170862,118892
170862,3214
170862,3998
170862,13811
170862,30225
170862,15458
170862,128781
170862,27723
170862,191790
170862,98204
302981,82240
137490,164503
385188,3369
385188,16649
385188,421605
366295,1276
366295,19604
366295,71
366295,8903
366295,2417
366295,93735
366295,2351
430142,3369
346415,12281
231957,7551
231957,65224
231957,57518
231957,252658
231957,39272
231957,95081
231957,39285
231957,57435
231957,325938
370877,88
370877,3369
370877,16649
370877,241016
387822,7551
188168,1276
188168,88
188168,832
188168,2417
188168,75095
168293,3369
168293,265028
420798,81699
271422,136867
248823,2417
248823,10140
248823,228311
114788,12340
114788,83739
114788,41180
114788,84984
114788,75682
114788,12510
181941,104544
181941,74594
430307,308
430307,3369
430307,69648
193726,308
193726,3369
193726,550
193726,16649
255249,14721
255249,1276
255249,88
255249,5226
255249,832
255249,19604
255249,26153
255249,67666
255249,170862
255249,98204
308329,359642
335915,51702
335915,14615
143547,6982
143547,88
143547,5226
143547,2517
143547,4412
143547,18309
143547,8391
143547,832
143547,11677
143547,13116
143547,24025
143547,9964
143547,23960
143547,40973
143547,82741
143547,12751
143547,13808
143547,3998
143547,2177
143547,245087
143547,44246
143547,42900
143547,64965
143547,158400
143547,19880
143547,23976
143547,7462
143547,13163
143547,60845
143547,40996
143547,23980
143547,93180
84008,14611
84008,14615
135259,1276
135259,88
135259,3604
135259,5137
135259,82000
340641,1276
340641,3360
340641,832
340641,71
340641,123219
340641,2417
175289,5226
175289,14615
187871,88
187871,57769
187871,550
187871,24025
187871,50047
187871,1999
95079,8711
95079,7551
95079,56022
95079,40249
95079,21062
95079,53902
95079,98905
95079,90990
95079,45013
95079,57434
95079,86395
300796,14609
159332,88
159332,531
86948,29710
86948,169614
86948,531
86948,14797
86948,27916
86948,326558
86948,10084
86948,61856
86948,21715
403689,88
195202,1276
195202,5226
195202,21929
195202,832
195202,51445
195202,103275
195202,21155
195202,5500
195202,12806
195202,244355
335810,7551
335810,14570
262843,13765
262843,64899
262843,2911
426012,12281
387663,88
172669,2417
70191,1357
70191,13384
70191,27381
70191,20358
70191,55526
70191,2733
70191,9941
70191,1805
70191,36989
70191,92920
70191,13874
70191,70301
70191,95702
70191,18097
70191,70309
70191,160055
70191,133418
70191,62391
70191,96350
70191,152989
70191,113223
269367,12281
375074,16429
375074,2696
375074,5550
332829,12281
135630,14615
135630,230370
430694,50175
286739,230370
365519,3369
365519,365518
430730,88
358957,230370
301618,313557
374099,30225
234388,439
234388,1276
234388,88
234388,5226
234388,492
234388,502
234388,25911
234388,511
234388,832
234388,5281
234388,15196
234388,95871
234388,48681
234388,46754
234388,147804
153265,3604
430840,1276
213016,40973
213016,17538
430885,88
430894,3369
106221,5087
106221,40184
106221,14907
106221,4665
106221,1276
106221,88
106221,3972
106221,5226
106221,5123
106221,27483
106221,15188
106221,3603
106221,3604
106221,5137
106221,5143
106221,553
106221,10853
106221,3994
106221,2173
106221,14947
106221,2417
106221,3998
106221,26092
106221,5155
106221,50266
106221,40190
106221,51613
106221,74779
106221,5163
106221,74377
56361,93418
56361,205159
423159,88
416018,416017
416018,416019
430934,71
6477,88
6477,5226
6477,5123
6477,2753
6477,8391
6477,118555
6477,832
6477,26629
6477,13354
6477,18183
6477,2417
6477,22236
6477,11569
6477,219410
107353,88
107353,130535
107353,5137
107353,160410
94269,88
94269,5226
94269,832
94269,71
94269,233404
94269,20580
94269,2417
94269,94869
81405,1917
81405,50882
81405,29388
81405,4665
81405,14721
81405,12641
81405,1276
81405,88
81405,27246
81405,5114
81405,3972
81405,5226
81405,5123
81405,492
81405,14170
81405,502
81405,10691
81405,15184
81405,164111
81405,7801
81405,511
81405,15188
81405,3603
81405,3604
81405,5137
81405,832
81405,540
81405,189451
81405,47470
81405,11677
81405,2230
81405,5143
81405,13123
81405,19605
81405,13798
81405,3807
81405,33514
81405,3013
81405,13516
81405,2173
81405,68381
81405,12022
81405,13808
81405,26091
81405,22034
81405,13820
81405,580
81405,9704
81405,54292
81405,7501
81405,38804
81405,106570
81405,14960
81405,116966
81405,55539
81405,27723
81405,29252
194662,124398
354483,31740
377682,1276
377682,88
377682,5226
377682,136635
431203,232
139475,5226
139475,57648
139475,22339
139475,31651
431215,88
102506,6940
102506,56426
102506,8711
102506,14064
102506,7551
102506,5226
102506,14570
102506,14589
102506,2417
102506,14611
102506,14615
431284,88
29347,88
29347,71
29347,177672
29347,29343
394820,7551
394820,57277
277939,2567
277939,59000
431352,7551
375877,88
375877,308
375877,553
375877,11569
244395,511
244395,23973
244395,50948
37834,40744
37834,5226
37834,20073
37834,99975
37834,31427
37834,40457
37834,101028
422803,1276
422803,88
422803,5226
422803,11991
422803,43742
422803,118892
422803,3998
422803,13811
422803,422802
431421,88
431421,308
431421,3369
431421,2565
346255,88
346255,3972
346255,15184
346255,511
346255,51166
346255,8391
346255,15794
346255,26092
346255,2177
346255,92688
346255,53966
346255,27311
346255,85589
346255,74779
346255,5163
346255,67382
414396,7551
431442,22051
144535,8711
144535,7551
144535,407144
53383,16514
53383,6940
53383,8711
53383,14064
53383,7551
53383,14570
53383,31084
53383,14611
53383,14615
53383,109324
53383,30639
53383,62358
431485,1134
431485,88
431485,531
347784,3369
125337,40249
125337,60021
96918,88
96918,26640
96918,12510
21715,16429
21715,468
21715,9672
21715,16431
21715,492
21715,2753
21715,3604
21715,531
21715,42125
21715,45006
21715,3289
21715,43914
21715,2177
431729,12281
431731,7551
431731,44446
431731,14615
368692,7551
368692,122680
368692,14611
368692,14615
368692,50350
431804,5226
358286,249636
431835,88
431835,832
431835,9964
431835,3994
431835,26092
431835,2177
431835,23214
431854,1945
431854,2940
431854,885
431866,88
431866,510
431866,832
52015,78328
52015,103537
52015,126878
52015,79268
52015,48985
95081,8755
95081,28103
95081,28067
95081,56426
95081,7551
95081,31084
95081,62195
95081,35339
95081,27741
95081,58011
95081,83771
95081,28092
95081,64176
95081,14615
95081,57114
95081,35304
95081,121757
95081,59234
95081,58075
95081,182158
95081,71549
95081,21062
95081,56085
95081,16547
95081,49179
95081,63143
95081,39261
95081,86395
95081,79100
95081,231957
95081,116780
95081,57435
95081,71619
