L_ORDERKEY,L_PARTKEY,L_SUPPKEY,L_LINENUMBER,L_QUANTITY,L_EXTENDEDPRICE,L_DISCOUNT,L_TAX,L_RETURNFLAG,L_LINESTATUS,L_SHIPDATE,L_COMMITDATE,L_RECEIPTDATE,L_SHIPINSTRUCT,L_SHIPMODE,L_COMMENT
4545,9,2,7,3600,3272400,10,4,378580043,330563436,33995,34056,34002,749443834,407419891,320210430
4546,133,4,1,1000,1033129,9,2,146356532,777177650,34963,34980,34993,785149710,86983390,505295574
4546,171,10,2,1500,1606755,4,7,146356532,777177650,34909,34987,34915,106211174,1001693018,424619828
4546,77,8,3,400,390828,6,8,146356532,777177650,34923,34977,34925,785149710,431484053,112438152
4546,149,6,4,1000,1049140,8,2,146356532,777177650,34942,34956,34950,749443834,944913022,40717261
4547,188,9,1,1500,1632270,10,4,449642453,330563436,34309,34286,34323,106211174,1001693018,1017158838
4547,116,10,2,700,711277,10,2,449642453,330563436,34214,34239,34230,785149710,250142940,1064806713
4547,45,2,3,1500,1417560,0,0,378580043,330563436,34289,34246,34314,106211174,86983390,1039901876
4547,148,7,4,1500,1572210,5,8,378580043,330563436,34300,34252,34330,785149710,1001693018,96170208
4548,14,8,1,2100,1919421,10,5,146356532,777177650,35255,35310,35274,785149710,1001693018,444029690
4548,47,10,2,1700,1609968,0,8,146356532,777177650,35267,35327,35270,749443834,1001693018,1004643404
4548,123,2,3,4700,4808664,5,4,146356532,777177650,35268,35318,35283,106211174,431484053,943746188
4548,177,6,4,2200,2369774,7,1,146356532,777177650,35250,35298,35259,749443834,250142940,69998213
4548,45,4,5,3600,3402144,4,6,146356532,777177650,35294,35318,35314,785149710,944913022,1052585849
4549,159,1,1,4400,4660260,8,0,146356532,777177650,35865,35898,35879,862871618,86983390,40210059
4549,89,10,2,100,98908,5,8,146356532,777177650,35917,35894,35927,862871618,365042431,868163255
4550,150,7,1,900,945135,5,6,378580043,330563436,34806,34735,34811,785149710,407419891,109469025
4550,66,5,2,1900,1835514,6,4,449642453,330563436,34698,34741,34717,106211174,365042431,661041207
4551,11,1,1,600,546606,8,8,146356532,777177650,35201,35176,35227,749443834,86983390,916658792
4551,179,8,2,2600,2805842,2,4,146356532,777177650,35167,35179,35170,862871618,250142940,938796576
4551,22,1,3,2200,2028443,8,1,146356532,777177650,35195,35139,35212,862871618,1001693018,57816590
4551,198,10,4,2700,2965113,0,1,146356532,777177650,35181,35144,35205,862871618,250142940,1064145457
4576,90,1,1,500,495045,9,3,146356532,777177650,35298,35375,35326,862871618,365042431,646687521
4576,58,9,2,4300,4119615,8,6,146356532,777177650,35360,35329,35377,106211174,407419891,960958974
4576,42,1,3,1400,1318856,9,1,146356532,777177650,35318,35336,35330,785149710,431484053,89988310
4577,185,6,1,4300,4666274,1,3,146356532,777177650,35960,35983,35961,862871618,365042431,698512567
4577,177,6,2,4300,4631831,5,3,146356532,777177650,36029,35946,36050,862871618,250142940,322277540
4577,69,6,3,1200,1162872,7,5,146356532,777177650,36003,35961,36009,749443834,86983390,198686758
4578,74,2,1,1000,974070,9,6,378580043,330563436,33968,33925,33995,862871618,1001693018,282139096
4578,169,10,2,4200,4490472,6,0,378580043,330563436,33972,33912,33980,749443834,944913022,669009789
4578,179,8,3,1500,1618755,1,1,378580043,330563436,33898,33928,33915,749443834,1001693018,924873477
4578,139,10,4,700,727391,9,8,449642453,330563436,33943,33933,33972,862871618,407419891,460229583
4578,163,2,5,2000,2126320,4,2,449642453,330563436,33978,33915,33990,862871618,250142940,43229087
4579,175,4,1,1400,1505238,2,2,146356532,777177650,35094,35070,35101,862871618,431484053,392462057
4579,42,3,2,2800,2637712,2,5,146356532,777177650,35084,35106,35096,749443834,250142940,3508426
4579,178,9,3,3400,3665778,5,2,146356532,777177650,35119,35115,35138,785149710,431484053,147339262
4579,120,1,4,800,816096,5,6,146356532,777177650,35047,35077,35049,862871618,365042431,766262259
4580,92,5,1,2200,2182598,1,5,449642453,330563436,34348,34358,34368,785149710,365042431,244626369
4580,32,3,2,1000,932029,5,4,378580043,330563436,34321,34331,34349,785149710,250142940,442228849
4580,1,8,3,4100,3694100,0,7,378580043,330563436,34314,34363,34338,106211174,407419891,893175689
4580,178,8,4,500,539085,7,0,449642453,330563436,34360,34318,34385,106211174,86983390,362997517
4580,189,10,5,3900,4247802,3,2,378580043,330563436,34329,34327,34355,106211174,250142940,60024724
4581,165,4,1,3700,3941092,1,4,449642453,330563436,33892,33911,33910,749443834,431484053,331836963
4581,50,3,2,700,665035,1,2,449642453,330563436,33884,33895,33896,862871618,431484053,716904686
4581,21,10,3,4600,4236692,4,4,449642453,330563436,33854,33933,33871,106211174,1001693018,997528109
4582,192,5,1,1700,1856723,9,8,146356532,777177650,35292,35301,35295,785149710,1001693018,1013456209
4583,141,2,1,1700,1769938,1,5,449642453,330563436,34644,34639,34665,785149710,431484053,156528579
4583,187,8,2,4300,4674874,4,4,449642453,330563436,34635,34683,34652,785149710,250142940,595038806
4583,196,10,3,2800,3069332,0,7,449642453,330563436,34634,34657,34664,106211174,407419891,11197271
4583,173,4,4,2700,2897559,8,3,378580043,330563436,34708,34690,34738,749443834,86983390,602796613
4583,184,5,5,3600,3903048,9,6,449642453,330563436,34703,34661,34726,749443834,250142940,672642738
4583,122,7,6,1400,1430968,9,1,378580043,330563436,34653,34644,34657,749443834,365042431,673609191
4583,87,8,7,3200,3158656,4,0,449642453,330563436,34710,34634,34736,862871618,250142940,589871752
4608,173,1,1,3000,3219510,8,5,378580043,330563436,34613,34531,34630,749443834,407419891,323730988
4608,47,8,2,5000,4735200,6,1,449642453,330563436,34538,34576,34554,106211174,944913022,917043992
4608,79,9,3,5000,4895350,3,1,449642453,330563436,34548,34585,34557,785149710,86983390,473029740
4608,31,2,4,3600,3351708,5,6,378580043,330563436,34609,34546,34626,785149710,944913022,857362148
4609,47,6,1,2800,2651712,10,5,146356532,777177650,35461,35476,35489,749443834,1001693018,1064789846
4609,185,6,2,300,325554,9,3,146356532,777177650,35425,35465,35448,106211174,944913022,391299545
4609,23,4,3,4600,4245892,5,5,146356532,777177650,35470,35444,35494,106211174,944913022,562440159
4610,87,8,1,2100,2072868,7,7,378580043,330563436,34189,34184,34206,106211174,1001693018,655476693
4610,175,5,2,1400,1505238,0,7,378580043,330563436,34176,34173,34179,862871618,407419891,98583914
4610,159,1,3,4400,4660260,5,3,449642453,330563436,34184,34168,34198,785149710,86983390,239789981
4610,75,3,4,2600,2535182,6,3,378580043,330563436,34149,34167,34167,106211174,431484053,445620496
4610,147,8,5,2900,3036706,8,4,378580043,330563436,34188,34175,34195,749443834,365042431,240787739
4611,52,7,1,4700,4474635,9,6,449642453,330563436,34031,34027,34043,785149710,86983390,52709144
4611,35,6,2,3100,2898593,4,2,449642453,330563436,33995,34012,33996,862871618,365042431,185751502
4611,82,3,3,5000,4910400,8,1,378580043,330563436,33989,34056,34014,862871618,365042431,606806914
4611,71,9,4,4800,4661136,2,8,378580043,330563436,34026,34010,34027,785149710,365042431,864856957
4612,6,9,1,2000,1812000,2,3,378580043,330563436,34234,34319,34262,106211174,365042431,976501594
4612,50,7,2,1700,1615085,10,6,449642453,330563436,34341,34279,34369,862871618,1001693018,33190268
4612,137,8,3,4000,4148519,8,1,378580043,330563436,34248,34294,34264,749443834,250142940,973921438
4612,185,6,4,1000,1085180,10,6,449642453,330563436,34282,34290,34284,862871618,407419891,1008521020
4613,38,9,1,1700,1594651,9,7,146356532,777177650,35951,35924,35973,749443834,407419891,659480747
4613,108,1,2,2500,2520250,5,4,146356532,777177650,35935,35894,35940,862871618,407419891,574836883
4613,174,3,3,1500,1611255,10,2,146356532,777177650,35944,35899,35969,749443834,431484053,1003689014
4613,8,1,4,3600,3268800,4,1,146356532,777177650,35905,35918,35917,749443834,365042431,194887003
4613,111,8,5,3500,3538885,4,6,146356532,777177650,35948,35900,35964,785149710,431484053,43234417
4613,196,8,6,4700,5152093,4,4,146356532,777177650,35977,35939,35983,106211174,944913022,620114534
4613,119,3,7,3900,3974529,9,5,146356532,777177650,35956,35945,35980,749443834,1001693018,136084451
4614,7,2,1,1900,1723300,9,8,146356532,777177650,35200,35235,35222,862871618,365042431,204778884
4614,65,6,2,300,289518,8,1,146356532,777177650,35266,35265,35282,106211174,431484053,511447679
4614,8,1,3,3600,3268800,10,4,146356532,777177650,35249,35240,35251,106211174,1001693018,2962880
4614,126,9,4,600,615672,9,1,146356532,777177650,35225,35213,35247,785149710,1001693018,259563413
4614,73,3,5,2400,2335368,7,6,146356532,777177650,35245,35238,35252,785149710,1001693018,222047663
4614,34,5,6,3200,2988896,10,5,146356532,777177650,35296,35211,35322,106211174,1001693018,800476440
4614,128,1,7,4100,4215292,1,7,146356532,777177650,35275,35256,35291,785149710,1001693018,821987841
4615,92,4,1,1000,992090,2,8,449642453,330563436,34291,34245,34309,749443834,365042431,1047463959
4640,88,9,1,500,494039,3,8,146356532,777177650,35098,35107,35108,862871618,250142940,600312677
4640,88,9,2,900,889271,3,5,146356532,777177650,35105,35107,35122,749443834,365042431,1024449175
4640,27,10,3,1800,1668636,2,7,146356532,777177650,35121,35128,35150,749443834,250142940,571433089
4640,23,2,4,3600,3322872,6,8,146356532,777177650,35065,35131,35073,749443834,250142940,608942053
4640,156,1,5,1500,1584225,3,2,146356532,777177650,35141,35102,35164,862871618,944913022,181589938
4641,190,1,1,4500,4905855,7,3,378580043,330563436,34098,34076,34108,749443834,431484053,215564009
4641,95,7,2,3900,3880851,6,0,378580043,330563436,34008,34032,34013,862871618,1001693018,276628108
4641,36,7,3,1500,1404045,1,8,378580043,330563436,33992,34066,34003,862871618,365042431,121403134
4642,194,7,1,1100,1203609,4,7,449642453,330563436,34840,34813,34852,785149710,86983390,950223201
4642,180,10,2,3400,3672612,4,7,378580043,330563436,34788,34828,34810,785149710,407419891,358599306
4642,21,2,3,1000,921020,4,2,378580043,330563436,34803,34815,34811,785149710,250142940,134724236
4642,94,7,4,1800,1789362,0,4,146356532,330563436,34864,34803,34869,106211174,86983390,1000147716
4642,179,10,5,4100,4424597,10,0,378580043,330563436,34795,34800,34818,749443834,431484053,46866693
4643,185,6,1,5000,5425900,8,5,146356532,777177650,34951,34922,34970,749443834,407419891,578786497
4644,177,7,1,400,430868,6,3,146356532,777177650,35919,35871,35941,106211174,431484053,510568803
4644,97,8,2,1600,1595344,3,4,146356532,777177650,35865,35845,35886,785149710,407419891,267678812
4644,115,9,3,1000,1015110,2,2,146356532,777177650,35845,35852,35871,785149710,1001693018,7821972
4644,154,2,4,4500,4743675,10,7,146356532,777177650,35826,35891,35839,785149710,407419891,993382242
4644,87,8,5,1000,987079,8,8,146356532,777177650,35864,35863,35871,862871618,1001693018,1070861980
4645,50,7,1,4500,4275225,9,5,449642453,330563436,34693,34638,34697,749443834,365042431,774898974
4645,66,7,2,3200,3091392,10,8,449642453,330563436,34653,34635,34654,785149710,1001693018,759260073
4645,54,5,3,2500,2385125,3,0,378580043,330563436,34630,34677,34650,106211174,1001693018,732302800
4645,37,8,4,4200,3935526,10,2,378580043,330563436,34668,34684,34682,785149710,86983390,783153453
4645,161,10,5,3500,3714060,3,7,449642453,330563436,34674,34661,34675,862871618,944913022,647843777
4645,42,9,6,2700,2543508,9,8,378580043,330563436,34662,34630,34670,106211174,407419891,823566526
4645,31,2,7,4200,3910326,10,6,449642453,330563436,34697,34627,34725,749443834,365042431,887904944
4646,191,3,1,2400,2618856,2,5,146356532,777177650,35324,35284,35327,862871618,250142940,234444859
4646,178,6,2,2600,2803242,7,0,146356532,777177650,35338,35300,35363,749443834,431484053,1052278115
4646,34,10,3,1800,1681254,1,0,146356532,777177650,35244,35285,35256,862871618,86983390,851593028
4646,40,1,4,3800,3572151,8,1,146356532,777177650,35307,35298,35333,785149710,407419891,602291849
4646,26,1,5,2200,2037243,1,8,146356532,777177650,35258,35281,35273,749443834,431484053,339919090
4647,93,6,1,1600,1588944,9,7,378580043,330563436,34582,34528,34611,785149710,250142940,779061820
4647,129,2,2,3400,3499008,1,2,378580043,330563436,34472,34503,34481,785149710,86983390,759575259
4647,147,8,3,2700,2827278,3,8,378580043,330563436,34472,34509,34482,106211174,944913022,687805791
4647,139,10,4,200,207826,4,7,378580043,330563436,34516,34535,34535,862871618,250142940,665616286
4647,187,8,5,200,217436,7,6,449642453,330563436,34479,34549,34493,862871618,944913022,898589261
4647,29,4,6,2800,2601256,2,3,449642453,330563436,34569,34550,34593,749443834,944913022,1035965562
4672,59,7,1,2200,2109910,1,7,146356532,777177650,35034,35039,35048,785149710,365042431,673919369
4672,61,10,2,4100,3940346,0,0,146356532,777177650,35032,35046,35043,785149710,250142940,70126287
4672,163,10,3,2400,2551584,4,3,146356532,777177650,35012,35059,35035,106211174,1001693018,1008424751
4672,57,2,4,1300,1244165,10,3,146356532,777177650,35095,35044,35124,749443834,250142940,847237001
4672,55,10,5,4500,4297725,8,7,146356532,777177650,35100,35078,35107,749443834,431484053,875989622
4672,141,8,6,2000,2082280,2,7,146356532,777177650,35039,35087,35050,785149710,1001693018,565068962
4672,72,10,7,3800,3693866,1,1,146356532,777177650,35029,35039,35044,785149710,407419891,325945915
4673,17,8,1,800,733608,8,1,146356532,777177650,35348,35341,35371,862871618,944913022,681623382
4673,101,2,2,4400,4404840,6,1,146356532,777177650,35408,35367,35436,749443834,250142940,15257217
4673,123,2,3,900,920808,4,7,146356532,777177650,35351,35336,35366,749443834,431484053,352749283
4674,150,7,1,5000,5250750,7,8,449642453,330563436,34465,34498,34488,785149710,250142940,578684603
4674,189,10,2,3500,3812130,2,5,449642453,330563436,34546,34487,34565,785149710,944913022,414224852
4674,111,5,3,300,303333,1,5,449642453,330563436,34532,34480,34536,862871618,250142940,996267974
4674,13,7,4,2100,1917321,2,8,378580043,330563436,34460,34515,34487,785149710,250142940,190308919
4675,171,2,1,600,642702,0,5,378580043,330563436,34354,34338,34375,862871618,86983390,624947608
4675,144,7,2,1200,1252968,0,4,449642453,330563436,34323,34344,34324,862871618,365042431,470832632
4675,181,2,3,500,540590,5,5,449642453,330563436,34348,34337,34350,749443834,250142940,439625463
4675,34,10,4,2600,2428478,3,1,449642453,330563436,34317,34330,34324,749443834,407419891,880721255
4675,81,2,5,1800,1765943,1,8,378580043,330563436,34386,34350,34396,862871618,944913022,984344184
4675,119,10,6,100,101911,10,6,378580043,330563436,34409,34377,34439,106211174,407419891,300586495
4676,165,2,1,4700,5006252,3,6,146356532,777177650,35051,34974,35071,106211174,365042431,555393894
4676,6,1,2,3300,2989800,8,5,146356532,777177650,35060,34971,35080,862871618,944913022,689532235
4676,146,3,3,400,418456,10,6,146356532,777177650,35043,34992,35044,862871618,86983390,951122078
4676,111,2,4,5000,5055550,7,1,146356532,777177650,34960,35021,34988,862871618,365042431,849817042
4676,122,7,5,2900,2964148,1,2,146356532,777177650,35060,35013,35068,862871618,250142940,250120072
4676,46,7,6,800,756832,8,8,146356532,777177650,35036,34988,35064,785149710,365042431,846966283
4676,64,1,7,1300,1253278,5,7,146356532,777177650,35019,35008,35041,862871618,86983390,350364838
4677,128,3,1,2500,2570300,4,4,146356532,777177650,35894,35924,35901,862871618,1001693018,648512851
4678,58,6,1,3500,3353175,4,8,146356532,777177650,36124,36068,36144,862871618,365042431,819904223
4678,117,1,2,1800,1830798,3,6,146356532,777177650,36096,36058,36122,862871618,407419891,612318697
4678,96,9,3,1300,1294917,10,7,146356532,777177650,36100,36083,36103,862871618,407419891,514908421
4678,22,1,4,2300,2120646,6,5,146356532,777177650,36039,36056,36040,749443834,407419891,622451411
4678,178,9,5,4000,4312680,3,7,146356532,777177650,36108,36093,36121,862871618,365042431,1047246327
4679,190,1,1,700,763133,10,5,378580043,330563436,34098,34068,34103,106211174,86983390,523882707
4704,78,6,1,1400,1369298,4,4,146356532,777177650,35363,35369,35374,749443834,86983390,824572142
4704,28,3,2,700,649614,3,4,146356532,777177650,35401,35366,35420,749443834,407419891,235409835
4704,64,5,3,4400,4241864,2,5,146356532,777177650,35308,35343,35323,749443834,1001693018,499092986
4705,111,8,1,2200,2224442,4,4,378580043,330563436,33788,33733,33812,749443834,407419891,1067547035
4705,31,7,2,1400,1303442,0,8,378580043,330563436,33797,33745,33808,749443834,86983390,529997189
4705,56,1,3,1600,1529680,7,8,378580043,330563436,33785,33759,33789,749443834,250142940,626855838
4705,130,3,4,3100,3193403,3,3,378580043,330563436,33695,33752,33697,785149710,86983390,689456544
4705,163,10,5,2800,2976848,10,1,449642453,330563436,33756,33760,33775,749443834,431484053,103656690
4705,184,5,6,2300,2493614,6,3,378580043,330563436,33775,33764,33801,749443834,431484053,820259778
4705,89,10,7,4000,3956319,8,6,449642453,330563436,33711,33720,33729,785149710,86983390,243525782
4706,182,3,1,3700,4004066,2,6,449642453,330563436,34018,34031,34029,749443834,86983390,118608346
4706,122,3,2,2300,2350876,3,1,449642453,330563436,34058,34039,34088,785149710,944913022,251272019
4706,68,5,3,600,580836,1,4,378580043,330563436,33987,34044,33993,106211174,431484053,919235857
4706,116,10,4,500,508055,6,6,378580043,330563436,34012,33998,34024,106211174,1001693018,800471059
4706,50,7,5,2700,2565135,6,8,449642453,330563436,34061,34037,34066,785149710,1001693018,277357623
4707,34,5,1,700,653821,2,5,378580043,330563436,34831,34793,34854,785149710,407419891,103956130
4707,136,7,2,4900,5077037,0,7,146356532,330563436,34865,34833,34873,785149710,944913022,545033518
4708,191,4,1,1800,1964141,2,4,449642453,330563436,34647,34651,34662,106211174,1001693018,923094994
4708,75,3,2,500,487535,5,5,449642453,330563436,34620,34668,34648,785149710,431484053,1007417638
4708,77,7,3,3200,3126624,4,7,449642453,330563436,34648,34650,34659,862871618,431484053,89030756
4709,25,6,1,2500,2312550,3,5,146356532,777177650,35114,35104,35139,749443834,365042431,279008239
