U5_USERKEY,U5_INDEG,U5_OUTDEG,U5_ACTIVITY,U5_JOINDATE,U5_REGTIME
387825,0,0,0,126061,126061
387837,0,4,4,66066,66066
387952,0,1,1,169042,169042
388011,1,3,4,154716,154716
388033,0,0,0,145585,145585
388060,0,0,0,137164,137164
388097,0,2,2,136375,136375
388103,0,0,0,120514,120514
388161,0,6,6,145067,145067
388175,0,1,1,146576,146576
388191,0,2,2,156174,156174
388212,0,0,0,147954,147954
388222,1,1,2,84926,84926
388223,1,1,2,85013,85013
388272,0,7,7,145742,145742
388352,0,2,2,66216,66216
388404,0,1,1,145219,145219
388467,0,3,3,129795,129795
388473,0,0,0,172148,172148
388500,0,2,2,138498,138498
388700,0,0,0,143439,143439
388744,0,0,0,145143,145143
388770,0,3,3,66167,66167
388798,0,2,2,151712,151712
388826,0,2,2,156232,156232
388874,1,2,3,153836,153836
388875,1,5,6,154063,154063
388943,0,2,2,146299,146299
389053,0,4,4,131867,131867
389140,0,3,3,109134,109134
389149,0,2,2,142478,142478
389192,1,7,8,150049,150049
389234,0,1,1,145542,145542
389255,4,9,13,130038,130038
389295,0,0,0,97201,97201
389336,0,1,1,146477,146477
389375,0,0,0,159751,159751
389419,0,0,0,166623,166623
389572,0,0,0,159600,159600
389664,0,1,1,165244,165244
389704,0,1,1,115641,115641
389738,0,1,1,55372,55372
389752,0,0,0,171447,171447
389839,0,0,0,129942,129942
389890,0,13,13,55545,55545
389992,0,5,5,157852,157852
390155,0,3,3,161905,161905
390202,0,1,1,66130,66130
390215,0,1,1,67014,67014
390238,0,1,1,85179,85179
390240,0,2,2,154479,154479
390300,0,0,0,159623,159623
390304,0,3,3,150482,150482
390312,0,1,1,106757,106757
390328,0,1,1,131593,131593
390385,0,0,0,119227,119227
390428,0,0,0,79882,79882
390752,0,0,0,139567,139567
390812,0,1,1,146602,146602
390826,0,0,0,142794,142794
390834,1,7,8,135998,135998
390835,1,5,6,93730,93730
390902,0,11,11,122683,122683
390917,0,1,1,148756,148756
390945,0,0,0,162014,162014
391175,0,6,6,16420,16420
391180,1,2,3,149348,149348
391190,1,2,3,95201,95201
391223,0,2,2,146837,146837
391411,0,0,0,119993,119993
391437,0,1,1,151744,151744
391460,0,1,1,90774,90774
391463,0,0,0,133639,133639
391493,0,1,1,163312,163312
391535,0,1,1,128724,128724
391633,0,0,0,166323,166323
391727,0,0,0,158862,158862
391750,0,1,1,159939,159939
391760,0,0,0,157387,157387
391799,0,0,0,159621,159621
391836,0,2,2,137991,137991
391979,0,2,2,134303,134303
391988,0,0,0,148549,148549
392032,0,1,1,67418,67418
392040,0,2,2,134835,134835
392268,0,3,3,162883,162883
392342,0,0,0,130833,130833
392369,0,1,1,142278,142278
392560,0,1,1,172562,172562
392593,0,2,2,162719,162719
392644,0,0,0,137050,137050
392714,0,0,0,159461,159461
392719,0,0,0,172007,172007
392948,0,3,3,150340,150340
393040,0,1,1,83789,83789
393099,0,0,0,161618,161618
393305,0,0,0,120960,120960
393322,0,0,0,154309,154309
393343,0,0,0,76997,76997
393373,1,4,5,73455,73455
393417,0,2,2,163381,163381
393480,0,1,1,152727,152727
393493,2,3,5,150157,150157
393540,1,2,3,147300,147300
393710,0,3,3,83956,83956
393777,0,2,2,133996,133996
393903,0,4,4,171438,171438
393920,0,2,2,149687,149687
393942,0,3,3,131115,131115
393956,0,5,5,73281,73281
394025,0,3,3,134670,134670
394053,0,5,5,99839,99839
394139,0,3,3,59635,59635
394170,1,2,3,162571,162571
394174,0,0,0,149927,149927
394219,0,3,3,148393,148393
394259,1,1,2,93901,93901
394347,0,8,8,155266,155266
394353,0,1,1,167424,167424
394411,0,1,1,166186,166186
394419,0,1,1,105813,105813
394461,0,7,7,169278,169278
394499,0,1,1,166159,166159
394552,0,0,0,156494,156494
394570,0,3,3,73449,73449
394632,0,0,0,164775,164775
394701,0,1,1,148725,148725
394722,0,0,0,172213,172213
394729,0,1,1,157143,157143
394798,0,1,1,147022,147022
394804,0,2,2,142085,142085
394820,0,2,2,107935,107935
394849,1,1,2,147735,147735
395006,0,0,0,155617,155617
395194,0,3,3,69262,69262
395223,0,0,0,162009,162009
395234,1,5,6,119568,119568
395390,0,5,5,75632,75632
395476,0,1,1,44100,44100
395551,1,1,2,100543,100543
395552,1,1,2,103191,103191
395562,0,0,0,156635,156635
395609,0,2,2,150470,150470
395629,0,0,0,68772,68772
395647,0,2,2,93841,93841
395671,0,1,1,99745,99745
395786,0,1,1,68157,68157
395807,0,0,0,120046,120046
395864,0,1,1,137811,137811
395975,0,0,0,154686,154686
395980,0,1,1,66350,66350
395997,0,1,1,164193,164193
396005,0,1,1,154907,154907
396147,0,2,2,152431,152431
396171,0,1,1,139238,139238
396259,1,1,2,156640,156640
396270,0,0,0,167653,167653
396290,0,3,3,61903,61903
396362,0,1,1,70096,70096
396416,1,1,2,116017,116017
396492,1,7,8,152282,152282
396506,0,3,3,143227,143227
396594,0,0,0,148572,148572
396654,0,2,2,83406,83406
396659,0,5,5,148683,148683
396668,1,4,5,46892,46892
396669,1,2,3,47065,47065
396684,0,1,1,147485,147485
396685,0,2,2,66937,66937
397030,1,2,3,146517,146517
397035,0,0,0,163866,163866
397066,0,1,1,69971,69971
397067,0,0,0,148515,148515
397109,0,1,1,146687,146687
397128,1,4,5,69256,69256
397129,0,1,1,162986,162986
397380,0,2,2,64603,64603
397482,0,1,1,144564,144564
397486,0,1,1,66945,66945
397492,0,0,0,148986,148986
397740,0,0,0,143726,143726
397799,0,1,1,86063,86063
397925,0,0,0,145326,145326
398007,1,6,7,158903,158903
398014,0,1,1,114368,114368
398071,0,1,1,78481,78481
398112,1,4,5,136969,136969
398152,0,0,0,102465,102465
398186,1,1,2,144651,144651
398227,0,0,0,152642,152642
398232,0,0,0,153888,153888
398287,0,1,1,107656,107656
398291,0,1,1,70510,70510
398348,0,1,1,133773,133773
398361,0,1,1,67519,67519
398391,0,1,1,66974,66974
398420,0,2,2,169678,169678
398486,0,0,0,167165,167165
398492,0,0,0,169451,169451
398641,0,0,0,151090,151090
398652,0,1,1,68019,68019
398686,0,1,1,148318,148318
398720,0,0,0,158862,158862
398788,0,2,2,147890,147890
398816,0,0,0,159818,159818
398879,0,0,0,138162,138162
398963,0,3,3,136014,136014
398971,1,1,2,70592,70592
399037,0,0,0,142940,142940
399064,0,0,0,139805,139805
399085,0,1,1,152736,152736
399221,0,0,0,150269,150269
399281,0,5,5,149659,149659
399313,0,2,2,144030,144030
399371,0,0,0,172138,172138
399419,0,0,0,88708,88708
399422,0,2,2,164578,164578
399538,0,0,0,158514,158514
399551,0,2,2,67276,67276
399624,0,1,1,167095,167095
399677,0,0,0,149505,149505
399813,0,2,2,140484,140484
399891,0,0,0,140311,140311
399920,0,4,4,73684,73684
399931,0,1,1,172120,172120
400107,0,1,1,137278,137278
400139,0,0,0,110047,110047
400158,0,0,0,79553,79553
400195,0,0,0,142595,142595
400237,0,0,0,103579,103579
400242,0,2,2,69327,69327
400258,0,2,2,81288,81288
400283,0,5,5,67349,67349
400292,0,0,0,156320,156320
400339,0,0,0,159882,159882
400351,0,2,2,169572,169572
400394,0,10,10,164406,164406
400421,0,0,0,159576,159576
400487,0,1,1,137079,137079
400499,0,1,1,134490,134490
400586,0,4,4,155799,155799
400686,0,3,3,141500,141500
400736,0,1,1,63388,63388
400738,0,3,3,141423,141423
400739,0,2,2,138309,138309
400834,0,1,1,147952,147952
400973,0,1,1,138385,138385
401101,0,0,0,85796,85796
401264,0,4,4,147107,147107
401287,0,0,0,139711,139711
401291,0,1,1,98951,98951
401335,0,1,1,115312,115312
401377,0,1,1,149123,149123
401410,0,2,2,67979,67979
401447,0,14,14,147079,147079
401455,0,3,3,164145,164145
401625,0,1,1,123798,123798
401743,0,2,2,161712,161712
401752,0,0,0,147779,147779
401795,0,0,0,148787,148787
401801,0,1,1,130080,130080
401841,0,2,2,60521,60521
401878,0,1,1,90605,90605
401899,0,2,2,133044,133044
401910,0,0,0,170891,170891
401929,0,4,4,158443,158443
401948,0,0,0,168919,168919
402026,0,0,0,160149,160149
402081,0,1,1,166856,166856
402134,0,2,2,123434,123434
402196,0,2,2,66466,66466
402304,0,0,0,156197,156197
402450,0,1,1,93525,93525
402528,0,0,0,113408,113408
402536,0,2,2,142372,142372
402627,0,1,1,153108,153108
402640,0,2,2,148498,148498
402664,0,1,1,134326,134326
402673,0,4,4,66845,66845
402729,0,1,1,82704,82704
402748,0,2,2,149211,149211
402779,1,1,2,160208,160208
402843,0,0,0,137275,137275
402871,0,5,5,162949,162949
402999,0,4,4,75861,75861
403023,0,1,1,132123,132123
403136,0,0,0,160590,160590
403156,0,0,0,157729,157729
403227,0,0,0,158787,158787
403263,0,1,1,165019,165019
403275,0,1,1,95959,95959
403358,0,1,1,58725,58725
403452,0,0,0,153381,153381
403509,0,0,0,171636,171636
403556,0,1,1,141527,141527
403562,0,3,3,147731,147731
403586,0,1,1,144029,144029
403689,0,1,1,154028,154028
403726,0,2,2,67224,67224
403747,0,7,7,157831,157831
403823,0,1,1,156838,156838
403936,0,1,1,66118,66118
403954,0,14,14,51718,51718
403969,0,1,1,141876,141876
404017,0,2,2,69682,69682
404107,0,0,0,147585,147585
404159,0,0,0,171802,171802
404191,0,0,0,159378,159378
404276,0,1,1,160752,160752
404283,0,0,0,77874,77874
404330,0,1,1,17907,17907
404337,1,0,1,72996,72996
404522,0,3,3,146716,146716
404613,1,1,2,40241,40241
404614,1,1,2,45890,45890
404617,2,3,5,71481,71481
404784,0,1,1,147809,147809
404872,0,0,0,167748,167748
404878,0,1,1,99018,99018
404910,0,0,0,135949,135949
404928,1,1,2,76478,76478
404953,0,3,3,150241,150241
405010,1,2,3,143531,143531
405018,0,3,3,86366,86366
405033,1,1,2,144020,144020
405042,0,1,1,159242,159242
405101,0,1,1,28540,28540
405238,0,0,0,165323,165323
405253,0,0,0,143665,143665
405484,1,4,5,59959,59959
405487,0,0,0,147223,147223
405525,0,2,2,76414,76414
405543,0,0,0,165043,165043
405606,0,0,0,125600,125600
405630,0,0,0,142932,142932
405634,1,0,1,133581,133581
405667,0,0,0,71281,71281
405674,0,0,0,131863,131863
405749,0,1,1,70170,70170
405789,0,0,0,166130,166130
405801,0,0,0,161906,161906
405808,0,1,1,78421,78421
405836,0,3,3,130832,130832
405863,2,2,4,39971,39971
405864,1,2,3,73456,73456
405994,0,1,1,150332,150332
406033,0,1,1,80796,80796
406049,0,2,2,142911,142911
406187,0,2,2,118666,118666
406250,0,7,7,154248,154248
406318,0,8,8,147019,147019
406349,0,1,1,66698,66698
406353,0,8,8,104807,104807
406360,0,0,0,162331,162331
406365,1,1,2,87904,87904
406373,0,3,3,67755,67755
406408,0,0,0,137636,137636
406603,1,3,4,70094,70094
406711,0,2,2,154666,154666
406739,0,4,4,67469,67469
406769,0,0,0,163393,163393
406958,0,3,3,146231,146231
406997,0,5,5,138490,138490
407144,1,1,2,162949,162949
407162,0,0,0,143821,143821
407383,0,3,3,58333,58333
407465,0,1,1,152068,152068
407509,0,0,0,159664,159664
407944,0,0,0,157384,157384
407978,0,0,0,152604,152604
408030,0,0,0,150576,150576
408050,0,1,1,113310,113310
408145,0,0,0,98680,98680
408147,0,3,3,150359,150359
408157,0,3,3,73540,73540
408185,0,2,2,169473,169473
408212,0,1,1,66230,66230
408238,0,1,1,76077,76077
408291,0,1,1,156275,156275
408314,0,0,0,156193,156193
408376,0,0,0,2002,2002
408393,0,0,0,159966,159966
408440,0,1,1,66581,66581
408446,0,2,2,139472,139472
408452,0,0,0,163636,163636
408507,1,5,6,76109,76109
408509,0,1,1,66493,66493
408517,0,0,0,166855,166855
408601,1,1,2,137673,137673
408603,1,1,2,149413,149413
408678,0,0,0,156934,156934
408679,0,0,0,164269,164269
408688,0,0,0,159545,159545
408827,0,3,3,154585,154585
408845,0,0,0,161241,161241
408890,0,0,0,116337,116337
408939,0,1,1,150847,150847
409184,0,0,0,170542,170542
409193,0,0,0,73157,73157
409215,0,0,0,168913,168913
409221,0,4,4,172280,172280
409238,0,2,2,162833,162833
409329,0,1,1,39651,39651
409361,0,1,1,151919,151919
409390,0,2,2,150118,150118
409397,0,1,1,148129,148129
409401,0,1,1,169101,169101
409441,0,2,2,137110,137110
409455,0,2,2,170086,170086
409476,0,0,0,150414,150414
409493,0,0,0,160141,160141
409555,0,0,0,148257,148257
409580,0,3,3,140946,140946
409720,0,1,1,157678,157678
409764,0,1,1,144118,144118
409815,0,5,5,139227,139227
410024,1,1,2,127849,127849
410067,0,1,1,138209,138209
410191,0,2,2,147960,147960
410192,0,2,2,141591,141591
410253,0,0,0,154823,154823
410315,0,5,5,149512,149512
410583,0,1,1,149576,149576
410616,0,1,1,113320,113320
410627,0,2,2,61537,61537
410700,0,3,3,62626,62626
410711,0,1,1,136273,136273
410755,0,1,1,135587,135587
410808,1,1,2,158515,158515
410877,1,3,4,83997,83997
410906,0,3,3,64969,64969
410920,0,1,1,160922,160922
410955,0,0,0,147647,147647
410971,1,2,3,128620,128620
411139,0,0,0,140183,140183
411143,0,1,1,115081,115081
411233,0,2,2,145882,145882
411257,0,0,0,171103,171103
411422,0,1,1,69222,69222
411443,0,1,1,75025,75025
411447,0,1,1,158710,158710
411492,0,2,2,121853,121853
411530,0,0,0,81197,81197
411554,0,1,1,67949,67949
411588,1,3,4,150187,150187
411634,0,0,0,147971,147971
411679,0,2,2,112563,112563
411817,0,1,1,143992,143992
411854,0,0,0,151684,151684
411878,0,2,2,74987,74987
411898,0,1,1,145784,145784
411991,0,8,8,151330,151330
412017,0,3,3,153342,153342
412042,0,1,1,66844,66844
412169,0,3,3,149788,149788
412299,0,1,1,87618,87618
412394,0,2,2,131768,131768
412404,1,3,4,147629,147629
412426,0,3,3,168828,168828
412464,0,0,0,157625,157625
412606,0,1,1,155917,155917
412732,0,0,0,168833,168833
412749,0,0,0,158580,158580
412771,0,0,0,133510,133510
412863,0,1,1,106977,106977
412892,0,0,0,156425,156425
413023,0,0,0,162040,162040
413120,0,0,0,157888,157888
413174,0,1,1,167294,167294
413211,0,0,0,164844,164844
413221,0,0,0,158755,158755
413224,0,2,2,146827,146827
413242,0,0,0,160932,160932
413290,0,0,0,171530,171530
413322,0,2,2,155898,155898
413362,0,1,1,134874,134874
413392,0,2,2,150157,150157
413395,0,0,0,70322,70322
413449,0,1,1,152915,152915
413485,0,1,1,66838,66838
413489,0,1,1,145498,145498
413505,0,1,1,66327,66327
413506,0,0,0,160926,160926
413586,0,2,2,168573,168573
413591,0,0,0,25038,25038
413607,0,1,1,166572,166572
413635,1,2,3,115823,115823
413692,0,7,7,118701,118701
413835,0,5,5,150210,150210
413922,0,1,1,65028,65028
414059,0,2,2,135640,135640
414073,0,1,1,73056,73056
414121,0,0,0,170216,170216
414128,0,0,0,95668,95668
414163,0,0,0,61204,61204
414197,0,6,6,153867,153867
414226,0,0,0,118919,118919
414313,0,3,3,151111,151111
414396,0,1,1,149478,149478
414398,0,9,9,59752,59752
414423,0,6,6,145292,145292
414528,0,3,3,150569,150569
414608,0,3,3,145821,145821
414616,0,1,1,139724,139724
414627,0,2,2,143255,143255
414702,0,2,2,150395,150395
414706,0,0,0,132935,132935
414756,0,1,1,66021,66021
414870,0,1,1,168658,168658
414875,0,0,0,147448,147448
414901,0,0,0,21187,21187
414945,0,1,1,154428,154428
414960,0,0,0,118272,118272
415002,0,1,1,76249,76249
415013,0,2,2,160717,160717
415048,0,2,2,133378,133378
415071,0,0,0,171472,171472
415261,0,4,4,60723,60723
415290,1,1,2,161116,161116
415345,1,2,3,143486,143486
415362,0,2,2,132101,132101
415380,0,3,3,75264,75264
415407,0,1,1,49572,49572
415429,0,0,0,137924,137924
415523,1,2,3,113056,113056
415626,0,0,0,60409,60409
415700,1,2,3,111800,111800
415779,0,4,4,158209,158209
415849,3,4,7,158187,158187
415856,0,0,0,168787,168787
415950,0,1,1,166605,166605
416017,2,2,4,155493,155493
416018,2,2,4,155515,155515
416019,2,2,4,155472,155472
416098,0,1,1,4542,4542
416141,0,1,1,157281,157281
416263,0,1,1,160654,160654
416274,0,0,0,114769,114769
416293,0,3,3,154897,154897
416416,0,1,1,73695,73695
416509,0,0,0,160068,160068
416515,0,2,2,48240,48240
416526,0,5,5,63588,63588
416557,0,0,0,156735,156735
416588,0,2,2,162000,162000
416616,0,4,4,145884,145884
416668,0,0,0,171601,171601
416703,0,2,2,152366,152366
416757,0,0,0,158417,158417
416761,0,2,2,81619,81619
416773,0,2,2,66340,66340
416865,0,1,1,159497,159497
416909,0,1,1,141448,141448
416991,0,1,1,160126,160126
417025,0,0,0,156597,156597
417172,0,4,4,147552,147552
417244,2,2,4,67540,67540
417245,1,5,6,66528,66528
417298,1,9,10,136925,136925
417308,0,12,12,147822,147822
417395,0,4,4,149531,149531
417415,0,0,0,136588,136588
417551,0,0,0,158509,158509
417826,0,3,3,73886,73886
417843,0,1,1,68113,68113
417851,0,4,4,162991,162991
417871,0,2,2,137133,137133
418052,0,0,0,153257,153257
418087,0,2,2,145963,145963
418178,0,6,6,60590,60590
418310,0,0,0,75140,75140
418445,0,1,1,146628,146628
418453,1,1,2,159524,159524
418572,0,0,0,141027,141027
418589,0,0,0,149976,149976
418597,0,1,1,144891,144891
418602,0,2,2,153138,153138
418633,0,1,1,67248,67248
418659,0,0,0,145714,145714
418663,0,4,4,141428,141428
418672,1,2,3,149340,149340
418706,0,1,1,162916,162916
418755,0,0,0,148009,148009
418902,0,0,0,167590,167590
418991,0,3,3,148436,148436
418997,0,0,0,163015,163015
419014,0,1,1,85755,85755
419047,0,2,2,73336,73336
419141,0,0,0,150656,150656
419191,0,1,1,76871,76871
419196,0,1,1,134345,134345
419202,0,2,2,159833,159833
419209,0,1,1,134259,134259
419211,0,1,1,67140,67140
419298,0,0,0,157535,157535
419322,0,0,0,143197,143197
419378,0,0,0,172320,172320
419391,0,0,0,139565,139565
419397,0,0,0,136613,136613
419424,0,7,7,170662,170662
419518,0,0,0,165879,165879
419525,0,0,0,156132,156132
419550,0,2,2,140980,140980
419602,1,3,4,136605,136605
419603,1,2,3,135719,135719
419685,0,1,1,147122,147122
419750,0,0,0,126386,126386
419790,0,1,1,165972,165972
419852,0,0,0,143365,143365
419879,0,1,1,133307,133307
419971,0,1,1,142657,142657
420046,0,1,1,156889,156889
420062,0,0,0,122356,122356
420213,0,1,1,163293,163293
420214,0,0,0,142651,142651
420240,0,2,2,118972,118972
420244,0,0,0,170566,170566
420248,0,0,0,140045,140045
420253,0,0,0,141140,141140
420350,0,0,0,116727,116727
420502,0,2,2,125006,125006
420551,0,0,0,114026,114026
420585,0,0,0,38315,38315
420666,0,0,0,159356,159356
420683,0,1,1,73179,73179
420719,0,0,0,143662,143662
420733,0,1,1,138439,138439
420798,0,1,1,84747,84747
420868,0,1,1,151201,151201
420872,0,0,0,149288,149288
420926,0,0,0,110929,110929
420960,0,1,1,66828,66828
421074,0,0,0,162020,162020
421262,0,0,0,133409,133409
421272,0,2,2,155558,155558
421370,0,1,1,69269,69269
421510,0,0,0,98161,98161
421530,0,0,0,145960,145960
421605,1,3,4,76479,76479
421621,0,8,8,112724,112724
421625,0,1,1,168465,168465
421672,0,0,0,150430,150430
421819,0,1,1,68076,68076
421828,0,0,0,135678,135678
421886,0,2,2,145311,145311
421902,1,1,2,147695,147695
421925,0,0,0,73178,73178
421931,0,4,4,134013,134013
421993,0,1,1,139104,139104
422010,0,1,1,73347,73347
422097,0,4,4,451,451
422099,0,0,0,147418,147418
422104,0,0,0,77646,77646
422131,1,0,1,144304,144304
422138,0,0,0,163436,163436
422146,0,1,1,161761,161761
422195,0,1,1,146205,146205
422355,0,2,2,83258,83258
422386,0,1,1,158992,158992
422463,0,1,1,58271,58271
422519,0,1,1,123663,123663
422561,0,1,1,67087,67087
422593,0,1,1,114670,114670
422608,0,0,0,158112,158112
422670,0,2,2,152674,152674
422673,0,1,1,154015,154015
422689,0,2,2,64122,64122
422740,0,0,0,128636,128636
422784,0,3,3,125993,125993
422802,1,1,2,169261,169261
422803,1,9,10,159982,159982
422848,0,0,0,60362,60362
422883,0,0,0,136535,136535
423018,0,1,1,157384,157384
423059,0,0,0,132305,132305
423078,0,0,0,153349,153349
423090,0,3,3,151792,151792
423120,0,0,0,148419,148419
423145,0,0,0,97947,97947
423158,0,0,0,86063,86063
423159,0,1,1,147253,147253
423163,0,4,4,136796,136796
423493,0,4,4,145392,145392
423545,0,0,0,143634,143634
423584,0,0,0,119371,119371
423736,0,0,0,69195,69195
423818,0,1,1,67482,67482
423884,0,3,3,148468,148468
423889,0,4,4,150989,150989
423912,0,1,1,138541,138541
423981,0,3,3,76174,76174
424006,0,2,2,147094,147094
424033,0,1,1,68514,68514
424101,0,1,1,138893,138893
424105,0,1,1,150484,150484
424200,0,0,0,166986,166986
424205,0,0,0,159621,159621
424225,0,4,4,154579,154579
424239,0,0,0,50010,50010
424314,0,1,1,129340,129340
424350,0,1,1,172609,172609
424367,0,2,2,109197,109197
424441,0,0,0,144378,144378
424443,0,1,1,69854,69854
424465,0,1,1,78665,78665
424514,0,6,6,145386,145386
424543,0,3,3,150050,150050
424606,0,0,0,69213,69213
424611,0,2,2,162160,162160
424641,0,1,1,96458,96458
424730,0,0,0,68120,68120
424732,0,0,0,5279,5279
424842,0,0,0,143758,143758
424861,0,2,2,59946,59946
424879,0,0,0,157636,157636
424890,0,0,0,154110,154110
424996,0,0,0,167264,167264
425002,0,0,0,158413,158413
425093,0,1,1,141908,141908
425115,0,1,1,167761,167761
425124,0,1,1,70045,70045
425189,0,7,7,139246,139246
425246,0,1,1,156784,156784
425266,0,2,2,162681,162681
425273,0,0,0,137492,137492
425285,0,0,0,141188,141188
425343,0,7,7,24352,24352
425396,0,2,2,166961,166961
425406,0,0,0,151495,151495
425441,0,1,1,32359,32359
425467,0,3,3,67020,67020
425599,0,2,2,115578,115578
425629,0,2,2,166248,166248
425672,0,0,0,141144,141144
425690,0,0,0,172569,172569
425698,0,1,1,113952,113952
425773,0,3,3,142610,142610
425815,0,3,3,149338,149338
425923,1,3,4,136831,136831
426012,0,1,1,114680,114680
426280,0,1,1,70522,70522
426414,0,0,0,159384,159384
426445,0,5,5,71200,71200
426569,0,0,0,73552,73552
426711,1,2,3,148328,148328
426786,0,1,1,74397,74397
426794,1,10,11,133281,133281
426930,0,1,1,153542,153542
426961,0,0,0,170793,170793
427001,0,1,1,156420,156420
427070,0,1,1,112691,112691
427168,0,1,1,71469,71469
427240,0,0,0,123198,123198
427266,0,1,1,155177,155177
427276,0,1,1,70639,70639
427517,0,2,2,163458,163458
427519,0,0,0,151804,151804
427679,0,1,1,91728,91728
427699,0,1,1,157105,157105
427827,0,2,2,145719,145719
427890,0,0,0,161574,161574
427915,0,0,0,161008,161008
427963,0,0,0,136013,136013
427990,0,0,0,169204,169204
428014,0,1,1,144834,144834
428062,0,0,0,25523,25523
428124,1,7,8,160495,160495
428159,0,0,0,119060,119060
