L_ORDERKEY,L_PARTKEY,L_SUPPKEY,L_LINENUMBER,L_QUANTITY,L_EXTENDEDPRICE,L_DISCOUNT,L_TAX,L_RETURNFLAG,L_LINESTATUS,L_SHIPDATE,L_COMMITDATE,L_RECEIPTDATE,L_SHIPINSTRUCT,L_SHIPMODE,L_COMMENT,nonce
191368069,-2080262527,-528115371,1368177534,-807648558,-1807543163,-1617472061,-1788963117,-592761714,-513230632,226085323,642491984,482122258,-935164191,-1057280545,-619828628,7890
252579404,-1671518684,1652755784,-536201725,2021390222,1307983819,-2034166178,1295323080,-1653204541,-1946696924,327388079,-932332966,-1913614090,-1048743954,593421740,-536290604,7891
-1956309905,1143014571,-1696354757,-720067299,1011167007,-942264604,-854907734,626671480,1531886745,-1453816400,-147497702,1891936684,-122026572,-610972157,-1170465379,-890739324,7892
-825188447,2081868460,-1360254944,580176342,-1953898488,1637165272,-72331511,1619985463,-2145455850,-1719996827,1439143966,-526478901,-688800599,1742913725,1910372490,-1022861619,7893
-1246087999,1558063020,-1647573323,1640241359,1778040761,-1333740083,-1262584202,136215997,101654884,-1049688975,1512258917,-1428575860,1888081734,-506820009,-1028880415,-1322137425,7894
1504527642,-1814516051,-1479322235,-902597160,798252730,-1147939343,1218742917,841774633,-1769339664,1569064919,-2129036551,1732264176,-1655637445,-826344134,-1458259126,1270656406,7895
1577437374,21509747,1929422157,-1072301354,1236231589,1715002525,1407017102,1948406487,2122124434,-1741169425,1715518969,-2091017295,617973795,1260509999,1671297181,-1259672208,7896
2008712905,322820015,222890904,833665067,-1118909699,-962746340,754083608,-1156542399,277200395,1047285014,1548078123,1090130063,-1251843863,1972422898,-862913888,296613591,7897
2054266733,-1752101002,1153472367,-2065739663,-736743265,-768694336,-1020305068,222553625,-1326577597,-136125893,-157859732,1895186736,-766713136,-1561099736,-167078164,-136594259,7898
-684495398,-1533184530,-480747155,420274190,1651218745,871052053,-879936407,1065685344,-1957668679,76835472,1731845644,569349479,2108431542,2110842796,-1084151423,-1999919600,7899
1387994087,-1953512492,126834142,-867721526,336914634,-1961656976,-988335006,506447544,-1500214485,-1045490104,1392272780,1098988662,-633102505,742785329,1439894535,-73370007,7900
845099499,1152210271,1389602032,-995171674,38492757,-1173106451,-176534627,1296648183,-1437780477,1300601986,-1026492594,-313485797,1521448218,1597683330,-531783065,23573576,7901
-1923558061,-348071591,-2107195299,-129072662,-592996276,-1010657658,1247512874,-2095298868,-1816907384,-95543154,-367661214,-1370207056,1463485200,375643079,1936608715,2110313236,7902
2038841587,-706336429,-134600741,974259520,-1902505995,99184648,1555146304,297109497,875836159,-1027299215,1573616792,-168252345,1168185604,599076653,928526115,-1791512706,7903
1107672794,-1730602853,-1048127523,111936415,-599868271,562682650,-2112875082,-643379768,-562383064,-958878656,1301478124,-409681455,164697197,-492098661,901807003,1741431495,7904
-1978849333,-1543651230,458651869,-1601619881,1401019496,-1370861478,1983008476,-1030845399,-195407185,1178714213,1109488598,261271998,-199283350,-947580900,1574429325,278723015,7905
-283982191,906230828,1113771377,-648146992,-707185538,-1266205772,2132185940,-2070837295,251088160,1671799240,-1831757669,1571914804,1983699299,-1476553958,1676864932,-1378504043,7906
1691087834,-182243250,256827072,803669447,-938481636,1160865014,1810619088,1792487079,1256487159,-611104045,1376973197,-364227607,1790828603,-2000931419,-744263081,1259316512,7907
1132492534,1317989608,-338165269,-1106393201,2069055752,-697030283,1413755641,151274885,273227207,1635180433,541659853,491493635,-579805218,567102029,584712013,812648530,7908
-1139355943,850158191,-426933142,2074912218,67120551,-1343221191,-13899065,1398415197,-1172622775,-90572996,842339920,-2059153725,-1061078118,1139969217,644459482,153304059,7909
-760184231,-1924734032,1179523158,120821034,-1604573151,-1955341658,-231451517,-95795850,-1584947511,-1421220246,1720565910,1025006002,-1124876655,1193474405,-1374550273,-2036711573,7910
1718915174,-643379400,-2016866862,-2018013163,1128257404,-1935835283,156122242,1530434470,311743099,-734288372,806018118,-1559827018,-210576534,1867164600,-1169367862,-1801683237,7911
38259402,905846922,-1813884099,-2112202396,-1117422940,1626755330,782407878,-1897583098,1828244550,-1211098659,-303207104,-1916821511,1680606971,-633355963,1927387291,966939138,7912
819514520,-352510261,1997035627,1708513921,729970262,-1610809340,1055090702,-1495554685,-1895423866,1685306624,-49609376,491992642,-657324800,1499553071,-1939542393,1868667703,7913
-1483489061,-395389350,-765491152,1710205313,-1524053428,20184252,923764874,-1447691453,-1972867655,264941942,511555634,-133184678,803041627,745385867,-788428892,107603621,7914
-1769873250,2141900806,-541232104,-1835266258,1757821777,1634461276,-549186380,767057846,-1441923915,1116194362,725728904,2129656221,1278163986,-780788880,1537768379,-1132833482,7915
-1204405464,2034093152,289123145,215753545,2145011358,-667385583,1243790220,-711963253,-1966159203,717920094,-240541913,898555926,-1023464452,1651211776,954538079,501058700,7916
285804213,-1610218879,1981459885,-1056870888,1188156351,2110010473,-1454363797,1519729029,-901467825,1175300906,100173230,1420137816,1734259682,288200448,2013720841,-916220656,7917
1191714207,1490185213,2076282020,690440765,-1539904965,-1096215105,1109119523,-1190236639,-1468963783,-1607720848,-413765084,847705464,-1323994193,-706313964,279912470,-330242741,7918
-1190396223,1571281287,-572331170,1264341382,898485086,-1332379326,-426099289,-2146073787,-1280308878,-892729614,1235202789,1473327607,-1965313792,-2059418082,-546146934,-1280923545,7919
1273076898,1776561454,-2062239018,-1063519921,-1994013770,664867552,1059126877,640672412,-1017668814,587161422,1630372528,-845928175,2106042358,548321386,2058141719,-1002445074,7920
517245132,-1938125748,-134456390,2102771290,1086881325,-842090278,1649314517,419177150,-1903100627,-25710626,1225167691,501144563,-1485441700,1009636536,-1499090838,342872087,7921
1584178367,358199714,-77544835,1409036165,1772805854,-1713243729,2066321026,-1499923121,1848059667,768079576,769763737,1414123441,1790023156,790865712,-1344165325,1025933316,7922
-1177141897,-1885462940,-1074927440,1650160703,-2086540034,-1788121699,616021848,-1561093872,1960148645,303167108,-200303283,1166227306,-596017622,-591834298,237030627,1834637009,7923
1726213257,-1391655598,-313651507,801591520,1449772005,-1794425253,705034160,-1706908571,-222733476,1448112724,764930480,-917434239,865511787,-864105321,409978596,1133686155,7924
649149271,-1843635239,-426199497,1961010291,651186679,-1381689667,1582792936,-2119663263,-1438316636,-1361609094,-1306469061,-354087231,-1188403730,774640621,1835211888,-1911007226,7925
1346297232,941668809,1057589543,1319547032,98136983,-924831570,1073688948,1696763047,-143644138,2128820139,1589410640,-2114985506,1967712419,2110205119,1138582838,1711871846,7926
1059618236,732367333,1070855980,1707179713,1089038801,2060496004,904292666,23031605,841892749,-1420458904,240717147,1492726450,389144100,1358250255,-596473169,-609255768,7927
1120931263,1827789945,895648076,-1681522776,-408677782,171852214,327933687,1229006522,-324428289,119984479,1037951405,1383399413,383961996,-1115048425,-229600134,887300789,7928
-402363687,-791725742,-1494683589,737039863,949674374,1448337319,-1495210671,120922801,1826896654,1449175450,122175598,-1642922428,-841594911,927008588,1678830469,568899664,7929
-1986763373,73284372,-330899569,1139979311,-716654906,-37511636,1708964733,836992868,395658766,1632931439,-812338058,-616398575,1417363991,302511089,-1086769789,-1148057886,7930
-488964962,-1356418736,118978631,-1666650355,1062576830,2014403871,-794166992,1947801582,467201201,-438336749,-758100616,-1994402954,-1898402316,122938864,-388496857,-2058413110,7931
-83532074,-1264863529,-1250447226,-448722108,827388559,-1649989302,430620830,-1015854404,-1953197488,748411915,-105731837,708148609,786940855,-976343629,246037864,-979129263,7932
-1606678220,-1276309000,327634837,-1760053712,-1199602414,-1594458466,-881027746,-199764186,-996588587,1387740139,-1303371444,1686102851,-1949562436,-1127993961,586127691,789205664,7933
58553685,-1689233334,1665763587,-1656151574,438699933,1058376803,1413525784,230173143,-1702506190,768049896,613932737,-2036871348,-335388183,41487102,1909542748,-190753096,7934
-1800253014,-8532896,-1116189968,248016913,1460315729,-1526908591,-879554074,-826661565,1928411082,747466337,1020044238,1828311835,-1888121010,1091917694,1520370786,1574755583,7935
-983665867,1400296090,1777752958,-75186181,-1468041237,1285851999,756486788,-371577413,688425670,734852464,201693695,533840143,1952168231,-1641677029,-714041151,-530135918,7936
1547044068,-1649677835,-1358689023,1833929089,1886389533,-2109618285,95687894,322580167,1983943595,1386720315,-1609569661,-2113157429,164117787,1814294824,-196286170,-642588000,7937
-654137984,-2065967430,-478508815,2125813142,-1068462221,-1310115186,-778096209,-1757731312,-24664551,1001966917,-180813069,403465485,1040984740,1752870423,2024525877,80727441,7938
-939481629,-2140711579,-793722110,2048979633,-221452044,-739298621,1216102915,-2072583950,234193848,-1145842330,-313415373,997216617,-1043182760,266019368,-1272725682,2146207077,7939
-1258163309,1111227137,1759074162,909712143,-1129641493,-495228818,-1760036718,510635443,-1174040659,393893527,-1868830884,-838855659,1844065071,-1116966282,1193875167,1504215675,7940
223040614,105227060,714698270,695749948,839132086,-965645264,-1845292769,937189989,-656867074,1279010029,1214377577,-1730888188,-2145999054,-1727903648,1352249942,1300450822,7941
1076932328,-1892969125,227130,-1335572933,246965228,262248111,189006156,-711381577,1798894323,374341876,-777498314,-297919045,-570916304,1921219570,1365882643,492100257,7942
1974570463,-1603435907,314324051,2132540582,1985366590,-1761325079,-478296305,249353702,2029165316,1802805901,-114005205,-1136490543,-449827858,-811140121,1759154731,-1971579500,7943
-1080603840,-21604779,1298183384,-1821690137,-641442939,1964698802,-1934112695,266896761,-733750905,1851356797,-1805788440,-851176237,1991849543,-1481883832,-1430514372,-1261419713,7944
634959654,-922089527,-2075401005,1994548261,-552721114,906810442,1756631748,961537339,-1571665022,1830816205,-73749066,1005229748,562209682,-414043723,1240771732,-1706889272,7945
2145182257,-1293757033,-954558739,648968437,-1839338444,2074975631,-1024219212,2107943181,806284155,823996542,883770500,931162392,-668061532,-1867271278,-1883722033,-1412969155,7946
1249710543,1199249506,-1179769619,867698010,-3518835,-1849089575,1294960593,1703601056,-1486323942,-152635162,983625841,-1051125910,103136105,628438147,1050381325,-497350844,7947
-1158609237,-281702460,-1971620324,-1318553907,-531277335,44516031,-1476433627,-2017240933,-210271034,-1539153340,-2049496741,-38992549,1844764737,-913383118,-370165210,1930340471,7948
-1415402875,807932415,-1094697601,-1568106328,1989069571,-650046495,1924825106,-1417337240,268332865,1068327506,-827880034,1718965619,100422807,-1947416670,-1813545893,849871670,7949
638015324,-2073835945,-592395656,799081952,1226232159,1976864870,1255067935,-460213258,160858512,65285192,-2009855019,1648389872,1602627731,-1585126832,-383518296,957671975,7950
-189440470,1757487457,773934760,-468185278,723146763,136391550,1090664245,675598414,-514794801,1730288566,965066938,-1071241110,-2056609083,-1801485666,-869828177,-1697235086,7951
1220640423,-639729741,2052106066,2006849332,1318817369,-1099997149,-753803658,-1113270168,-1206357499,-765675003,1444244534,709007362,-1886283133,-1632667978,317488775,-208921199,7952
1990845810,421518622,-2044177896,72846892,2115262999,528518765,435615873,390548834,-278978387,-2091196106,-1080457959,-1400562748,636930389,-480843413,139086879,1868982214,7953
1916823704,-1953187377,-1331217104,-1558126358,-2112681990,137507263,1628478011,2054912819,1156263066,1699944432,267218449,-1390202595,1654977294,1301394117,-1916907417,-1054271977,7954
589658680,-1145907302,1624713891,1473335032,-948589594,-236117678,1312533274,2045200580,-111995333,1580801553,-1966310679,-1536117679,-341284560,744449789,-1293823140,649516904,7955
623163399,-124947636,536501332,-1313472502,-825657907,-1421145500,36214855,1644269675,-643262263,112732044,-532599480,716960587,2087843345,-163379923,789414498,-1556282008,7956
-108629504,-1525566100,-679540944,96397650,-1616463553,123239214,-1914803056,-1416180615,-124249804,-1672116393,-1044121370,1129184070,-412530878,-1626973649,714233927,-1852482277,7957
-755969493,566684461,-1243503597,-966040681,-620799638,-1664461631,1333453291,1260717896,-967849620,-1525487508,-1753040881,1274505064,422746381,-764017691,-1525351056,-29007477,7958
-731613159,-1585285214,54369015,-1216402370,-1223963522,-1828373304,-49307675,596766733,672460102,1695118950,869396861,580218567,-357003844,1815279306,474255490,2000186392,7959
1589917113,446366002,1830408790,-1588656223,1412312490,-687794524,2095804168,951835140,426237029,2078030222,-335620228,1887733832,1869553890,-1513898184,-836356726,-802087129,7960
-1791902186,-828817472,-971298781,1543987872,-1067044867,58329121,-1285636928,252757092,473169301,1274275296,-2031372813,1224679888,-794003261,1764152424,-996923509,-1052156885,7961
-1697080679,-982515855,917588467,-1985704647,-1950650946,912432582,1791539776,-367986916,50795400,409601149,-1146614712,410985855,-1044696253,-130851448,-1874104717,1541012042,7962
1807673359,1797509321,980013110,-1642110480,-1231085932,1117070232,-1229084234,-2120423120,-1447824743,-274817377,1432680395,-1194416222,1715548335,-839106109,-2096742012,-1442655199,7963
-703713693,-1503510899,-1914031516,2093733390,194531441,-572222993,-1878055960,-111860494,1774325529,889823057,-1202134089,-1346794113,-994634856,-994881704,1957911632,1643580275,7964
-661002061,595006555,-273306544,-386276944,1739834526,-317913408,-515457552,833364133,283954225,-666614,373691884,-1119999922,1133402631,-1067804632,404908784,2131033111,7965
-1719974081,1015117198,-1605877710,-1095289018,-1048740613,-1715878968,-1499879858,-453898988,1251221723,-158930145,1423980805,-411338870,350178963,-259601607,1627459105,-779790150,7966
-395946745,392683847,353199246,1104461853,-1838203113,-1981234714,-429422204,-977462135,158165030,-95185885,-1549966801,350273794,1115388137,520748938,-443059076,1717381640,7967
-1001344562,-21188751,714992448,1915594107,1445782350,-1868330907,-424075658,-1379596329,1300741955,-2072794483,695428375,164566150,-230760969,1961543133,1488829843,890798982,7968
166987561,573995464,-802681595,1122607419,678085074,326786863,-99854775,-2132792500,-526272054,307518931,457619489,-914936536,-240694036,-144597350,2134128795,514481718,7969
-964255454,-679423877,636435586,418114513,-298240076,299636630,2108811148,-1518895949,885004282,-1103081819,-1341911899,1575828403,1408301013,-1125194391,566224146,-1636614629,7970
-377838674,-1771954627,-323660172,1470967626,1769802754,1681775900,1380580643,35395749,-267727482,-1417491574,-1373099870,162136203,711058479,703743412,-1642002616,1896150159,7971
817627158,-769667522,561007855,-113992582,-453479814,1124971115,2010187673,1859789242,1309507293,1966125138,-942537212,-817727181,-797892077,2094404278,-1458433340,1646048453,7972
-632522835,-2042503728,1592294608,39106223,-1984004709,1023835594,-1762436723,-1236863055,-184181996,-1337022308,-1668163741,31668887,116777011,-1601870747,1055473730,-998466852,7973
