U5_USERKEY,U5_INDEG,U5_OUTDEG,U5_ACTIVITY,U5_JOINDATE,U5_REGTIME
367713,0,2,2,66739,66739
367746,0,4,4,197960,197960
367874,0,4,4,73123,73123
367891,0,2,2,97770,97770
367904,1,7,8,150882,150882
367931,1,2,3,185407,185407
367946,0,1,1,194529,194529
367957,0,5,5,155104,155104
367971,0,0,0,211411,211411
367974,0,5,5,248967,248967
367989,1,3,4,203687,203687
368012,0,3,3,228034,228034
368036,0,0,0,190569,190569
368048,2,2,4,224569,224569
368054,1,1,2,170699,170699
368057,0,0,0,179350,179350
368091,0,2,2,108663,108663
368110,2,2,4,203819,203819
368158,0,0,0,214871,214871
368184,1,1,2,235491,235491
368193,0,0,0,206900,206900
368219,0,3,3,187665,187665
368249,0,0,0,159408,159408
368252,0,11,11,254310,254310
368257,0,1,1,144987,144987
368258,0,3,3,189314,189314
368276,0,0,0,255033,255033
368287,0,12,12,138054,138054
368288,0,4,4,195158,195158
368294,0,0,0,202560,202560
368298,0,5,5,216277,216277
368338,0,16,16,238778,238778
368343,0,3,3,248161,248161
368358,0,1,1,135215,135215
368430,0,8,8,40789,40789
368453,0,0,0,177660,177660
368482,0,2,2,190938,190938
368512,0,3,3,241155,241155
368514,2,2,4,162898,162898
368578,0,11,11,219205,219205
368666,0,2,2,66416,66416
368677,0,1,1,26499,26499
368692,0,12,12,146441,146441
368698,1,3,4,206264,206264
368703,0,2,2,144395,144395
368726,0,0,0,144172,144172
368756,1,0,1,188394,188394
368766,0,0,0,199785,199785
368770,0,6,6,191266,191266
368774,1,6,7,166485,166485
368786,0,13,13,221369,221369
368810,0,1,1,188434,188434
368818,0,0,0,179262,179262
368821,2,20,22,137246,137246
368841,0,0,0,146428,146428
368867,0,3,3,55155,55155
368889,0,0,0,218206,218206
368929,0,2,2,66209,66209
368974,2,5,7,237626,237626
368975,3,5,8,239429,239429
369002,0,1,1,178534,178534
369036,0,0,0,161718,161718
369048,0,2,2,204096,204096
369056,0,1,1,154159,154159
369090,0,1,1,218648,218648
369092,0,16,16,186621,186621
369094,0,2,2,162881,162881
369095,0,0,0,195299,195299
369100,0,2,2,153191,153191
369112,0,1,1,219990,219990
369120,0,1,1,237321,237321
369127,0,2,2,156307,156307
369148,0,1,1,12168,12168
369159,0,2,2,136449,136449
369185,0,3,3,159890,159890
369187,0,1,1,165673,165673
369222,0,1,1,156721,156721
369224,0,1,1,44264,44264
369236,0,0,0,52590,52590
369237,0,3,3,146446,146446
369281,0,0,0,250509,250509
369293,0,0,0,152093,152093
369306,0,2,2,246139,246139
369307,0,2,2,248049,248049
369323,1,6,7,223957,223957
369334,0,0,0,140640,140640
369364,1,1,2,192441,192441
369415,0,2,2,218418,218418
369453,0,4,4,142597,142597
369457,0,1,1,234166,234166
369489,0,2,2,136860,136860
369492,3,5,8,188121,188121
369500,0,0,0,202127,202127
369507,0,9,9,242581,242581
369576,0,1,1,78043,78043
369633,0,6,6,56829,56829
369707,0,5,5,224437,224437
369736,0,0,0,143675,143675
369752,0,2,2,50590,50590
369761,0,1,1,168322,168322
369764,0,1,1,211501,211501
369779,0,3,3,196882,196882
369796,1,2,3,207307,207307
369818,0,1,1,203200,203200
369827,0,4,4,250855,250855
369840,1,4,5,202061,202061
369882,0,1,1,226892,226892
369888,1,1,2,237730,237730
369889,1,2,3,239485,239485
369905,0,2,2,218784,218784
369915,0,3,3,239794,239794
369985,0,2,2,167312,167312
369987,1,0,1,230626,230626
370004,0,0,0,208268,208268
370041,0,1,1,201229,201229
370059,1,0,1,249415,249415
370090,0,1,1,242119,242119
370136,0,0,0,179087,179087
370155,0,1,1,142130,142130
370172,0,0,0,246915,246915
370187,1,1,2,139596,139596
370190,0,0,0,238206,238206
370198,0,6,6,146516,146516
370244,0,2,2,189455,189455
370283,0,0,0,161231,161231
370287,0,0,0,206974,206974
370290,0,6,6,220198,220198
370313,0,0,0,125053,125053
370320,0,2,2,180996,180996
370354,0,1,1,230480,230480
370388,0,2,2,201574,201574
370435,0,1,1,159211,159211
370456,0,2,2,101269,101269
370468,0,1,1,136330,136330
370500,0,1,1,66309,66309
370505,0,9,9,201248,201248
370523,0,1,1,250164,250164
370550,0,4,4,248867,248867
370574,0,7,7,228311,228311
370624,0,2,2,67183,67183
370636,1,2,3,240639,240639
370656,0,11,11,220832,220832
370696,0,0,0,177231,177231
370726,0,1,1,246618,246618
370852,0,1,1,134276,134276
370860,0,4,4,146813,146813
370873,0,2,2,142904,142904
370877,0,4,4,76419,76419
370881,0,5,5,150023,150023
370887,0,2,2,251491,251491
370889,0,2,2,130304,130304
370907,0,0,0,171462,171462
370911,0,0,0,174141,174141
370980,0,3,3,199599,199599
370986,0,0,0,85231,85231
370987,0,0,0,207243,207243
370993,0,0,0,168629,168629
371010,1,8,9,219116,219116
371040,0,9,9,189467,189467
371051,0,1,1,255033,255033
371067,0,0,0,239521,239521
371074,0,2,2,163409,163409
371075,0,6,6,72905,72905
371080,0,0,0,187397,187397
371114,0,2,2,246861,246861
371132,0,1,1,232486,232486
371136,0,1,1,62131,62131
371140,0,0,0,231261,231261
371144,0,1,1,204096,204096
371148,1,2,3,251793,251793
371154,0,6,6,149695,149695
371158,0,3,3,228834,228834
371159,0,2,2,202832,202832
371161,1,1,2,255784,255784
371197,0,1,1,63140,63140
371212,0,5,5,154279,154279
371219,1,1,2,173964,173964
371237,1,2,3,214382,214382
371274,0,4,4,61120,61120
371315,1,2,3,179165,179165
371345,0,1,1,151885,151885
371371,0,0,0,233765,233765
371396,0,0,0,206087,206087
371426,0,1,1,253629,253629
371448,0,1,1,256412,256412
371540,0,3,3,241897,241897
371543,0,1,1,188791,188791
371545,0,1,1,206597,206597
371585,0,3,3,200022,200022
371590,0,3,3,64696,64696
371594,0,0,0,258201,258201
371633,0,0,0,124954,124954
371714,0,0,0,253226,253226
371722,0,1,1,232013,232013
371778,0,0,0,244337,244337
371783,0,6,6,229271,229271
371786,0,1,1,200508,200508
371804,0,2,2,107507,107507
371829,0,8,8,195127,195127
371832,0,3,3,243027,243027
371841,0,3,3,169220,169220
371881,0,5,5,56340,56340
371882,0,2,2,188356,188356
371892,0,1,1,129166,129166
371899,1,2,3,211160,211160
371908,0,0,0,169815,169815
371918,0,7,7,238459,238459
371956,0,1,1,68813,68813
371972,0,0,0,211592,211592
371975,0,1,1,66778,66778
372013,0,0,0,155761,155761
372043,0,0,0,216233,216233
372074,0,1,1,237855,237855
372075,0,2,2,77834,77834
372080,0,0,0,155961,155961
372105,0,0,0,217068,217068
372126,0,2,2,217914,217914
372135,1,1,2,223471,223471
372178,0,3,3,193771,193771
372191,0,2,2,208755,208755
372204,0,3,3,229508,229508
372219,0,0,0,194669,194669
372223,0,1,1,191673,191673
372240,2,2,4,174853,174853
372241,3,3,6,176875,176875
372298,0,0,0,177651,177651
372301,0,0,0,234154,234154
372303,0,0,0,169823,169823
372316,0,0,0,228919,228919
372343,0,2,2,87922,87922
372359,0,5,5,107750,107750
372393,0,2,2,191896,191896
372400,0,0,0,188372,188372
372405,0,4,4,252972,252972
372481,0,3,3,192431,192431
372512,0,4,4,240411,240411
372606,0,1,1,241757,241757
372676,0,2,2,188464,188464
372698,0,1,1,60619,60619
372731,0,1,1,233723,233723
372746,0,5,5,178376,178376
372753,0,4,4,153765,153765
372767,0,0,0,250450,250450
372796,0,7,7,156944,156944
372806,2,4,6,250542,250542
372822,0,0,0,230917,230917
372833,1,4,5,212162,212162
372862,0,1,1,227852,227852
372884,1,2,3,70638,70638
372896,0,3,3,177161,177161
372897,1,7,8,151893,151893
372914,0,1,1,230426,230426
372926,0,1,1,148363,148363
372932,0,0,0,157063,157063
372966,1,2,3,155801,155801
372974,0,2,2,201765,201765
372989,0,1,1,235904,235904
373001,0,2,2,203288,203288
373045,0,0,0,224869,224869
373107,0,0,0,176171,176171
373119,0,6,6,228172,228172
373130,1,8,9,227149,227149
373136,0,1,1,234598,234598
373189,0,0,0,178825,178825
373204,0,1,1,195589,195589
373220,0,0,0,255835,255835
373246,0,0,0,191511,191511
373265,0,1,1,210847,210847
373297,0,2,2,175944,175944
373310,0,0,0,228738,228738
373342,0,1,1,198346,198346
373364,0,1,1,244939,244939
373378,1,1,2,238054,238054
373379,1,2,3,234696,234696
373490,0,1,1,207756,207756
373515,0,2,2,67742,67742
373529,1,2,3,178611,178611
373571,0,10,10,153989,153989
373600,0,0,0,238429,238429
373610,0,3,3,157514,157514
373613,0,1,1,194643,194643
373631,0,16,16,162231,162231
373640,0,2,2,190646,190646
373653,1,2,3,200475,200475
373654,1,2,3,246832,246832
373751,0,1,1,44796,44796
373754,0,0,0,237866,237866
373758,0,3,3,190690,190690
373776,2,2,4,215269,215269
373777,1,3,4,239586,239586
373799,0,1,1,236641,236641
373803,1,13,14,192350,192350
373844,1,2,3,148386,148386
373854,0,2,2,198361,198361
373893,0,0,0,176272,176272
373901,0,6,6,216399,216399
373937,0,1,1,214571,214571
373939,0,1,1,198044,198044
373958,0,0,0,125827,125827
373967,0,0,0,243966,243966
373991,0,2,2,237358,237358
373998,0,1,1,205072,205072
374033,0,3,3,254833,254833
374045,0,0,0,179182,179182
374068,1,1,2,177214,177214
374069,0,0,0,214849,214849
374099,2,5,7,157846,157846
374100,1,4,5,221131,221131
374108,0,1,1,249515,249515
374125,0,8,8,145546,145546
374128,0,0,0,158219,158219
374137,0,0,0,188225,188225
374148,0,2,2,155368,155368
374158,0,0,0,215870,215870
374173,0,6,6,243567,243567
374177,0,6,6,148612,148612
374203,0,1,1,233426,233426
374224,0,1,1,146031,146031
374237,0,1,1,174072,174072
374241,0,0,0,201472,201472
374250,0,0,0,208600,208600
374265,0,0,0,198035,198035
374271,0,8,8,170003,170003
374273,0,1,1,134669,134669
374276,0,0,0,184385,184385
374278,0,2,2,149880,149880
374283,1,3,4,209889,209889
374284,2,2,4,202742,202742
374285,0,0,0,188363,188363
374294,0,5,5,208304,208304
374314,1,3,4,203270,203270
374338,0,7,7,165625,165625
374354,0,0,0,159841,159841
374357,1,1,2,243342,243342
374369,0,0,0,177007,177007
374434,1,5,6,132914,132914
374439,0,2,2,221603,221603
374448,0,1,1,256337,256337
374470,0,4,4,233305,233305
374482,0,1,1,248484,248484
374490,0,0,0,256805,256805
374508,0,1,1,191666,191666
374512,0,1,1,66230,66230
374513,0,2,2,165292,165292
374516,1,5,6,183315,183315
374521,0,1,1,188850,188850
374538,1,2,3,130369,130369
374572,0,0,0,221194,221194
374577,0,1,1,188536,188536
374584,0,1,1,192831,192831
374589,1,1,2,207752,207752
374590,1,1,2,208043,208043
374620,0,1,1,253850,253850
374675,0,2,2,153256,153256
374700,0,0,0,134310,134310
374703,0,0,0,18081,18081
374730,0,3,3,154664,154664
374735,1,1,2,238518,238518
374746,0,0,0,143531,143531
374754,0,2,2,218628,218628
374758,0,1,1,112354,112354
374809,1,1,2,34450,34450
374875,0,0,0,189040,189040
374904,0,0,0,248405,248405
374934,0,0,0,194571,194571
374938,1,1,2,173815,173815
374968,0,2,2,215903,215903
375002,0,2,2,256223,256223
375014,0,1,1,168711,168711
375042,0,3,3,247890,247890
375047,1,2,3,156194,156194
375074,0,5,5,83157,83157
375078,0,7,7,126087,126087
375095,0,7,7,161088,161088
375102,0,3,3,149184,149184
375115,0,0,0,204230,204230
375125,0,3,3,219208,219208
375137,0,1,1,217670,217670
375152,1,5,6,233955,233955
375169,1,1,2,229586,229586
375180,0,1,1,237018,237018
375191,0,2,2,242817,242817
375215,2,0,2,244727,244727
375230,0,4,4,139484,139484
375240,0,0,0,233828,233828
375254,0,1,1,202958,202958
375264,0,2,2,235426,235426
375265,1,6,7,215600,215600
375321,0,0,0,241191,241191
375326,0,4,4,98193,98193
375339,0,0,0,233744,233744
375340,0,0,0,162563,162563
375341,0,0,0,157585,157585
375374,0,0,0,246685,246685
375428,0,0,0,158157,158157
375467,1,4,5,207619,207619
375477,0,0,0,153934,153934
375490,0,1,1,136216,136216
375521,1,24,25,241316,241316
375534,0,17,17,126361,126361
375538,0,1,1,211495,211495
375546,1,4,5,245333,245333
375550,0,3,3,190173,190173
375587,0,1,1,66620,66620
375625,0,1,1,232406,232406
375626,0,1,1,72437,72437
375646,0,0,0,224501,224501
375657,0,2,2,202366,202366
375668,1,2,3,230519,230519
375688,0,0,0,141252,141252
375697,1,8,9,146733,146733
375707,0,2,2,206594,206594
375708,0,4,4,136152,136152
375711,0,0,0,121255,121255
375735,1,14,15,172657,172657
375740,0,0,0,228214,228214
375746,0,0,0,69554,69554
375780,0,0,0,216395,216395
375808,0,2,2,146483,146483
375820,0,1,1,217001,217001
375847,0,1,1,199628,199628
375865,2,3,5,246218,246218
375866,1,2,3,244663,244663
375874,0,2,2,117735,117735
375876,1,4,5,142358,142358
375877,1,9,10,156046,156046
375886,0,0,0,176738,176738
375919,0,1,1,234237,234237
375921,0,4,4,226839,226839
375954,1,5,6,239095,239095
375960,0,0,0,28636,28636
375989,0,0,0,258262,258262
375993,0,0,0,211752,211752
376016,0,1,1,192025,192025
376050,1,13,14,236947,236947
376058,0,1,1,237298,237298
376063,0,1,1,196751,196751
376089,0,0,0,245679,245679
376091,0,0,0,212967,212967
376112,0,1,1,230473,230473
376144,1,1,2,160716,160716
376146,1,1,2,160998,160998
376202,0,3,3,234034,234034
376206,1,6,7,251017,251017
376219,1,2,3,230463,230463
376220,1,2,3,230528,230528
376227,2,6,8,234641,234641
376291,0,0,0,229042,229042
376292,0,0,0,251103,251103
376312,0,0,0,230451,230451
376324,0,1,1,66024,66024
376344,1,1,2,12614,12614
376345,1,1,2,38399,38399
376375,0,2,2,234718,234718
376386,0,1,1,234537,234537
376402,0,2,2,189211,189211
376410,1,2,3,217627,217627
376450,0,1,1,174917,174917
376471,0,1,1,197734,197734
376481,0,0,0,236678,236678
376504,0,0,0,178858,178858
376531,0,1,1,211914,211914
376537,1,3,4,218700,218700
376553,0,2,2,146732,146732
376557,0,2,2,230573,230573
376565,0,6,6,140226,140226
376602,0,2,2,214520,214520
376605,0,4,4,242063,242063
376640,0,2,2,145439,145439
376645,0,12,12,204396,204396
376680,0,0,0,132281,132281
376704,0,1,1,189930,189930
376707,0,1,1,212793,212793
376723,0,0,0,183315,183315
376732,0,1,1,253401,253401
376745,0,5,5,197391,197391
376796,3,4,7,241080,241080
376801,0,0,0,219884,219884
376818,0,7,7,201358,201358
376822,1,3,4,60804,60804
376826,1,3,4,242178,242178
376838,0,0,0,156945,156945
376845,0,1,1,199672,199672
376852,0,0,0,246489,246489
376875,0,0,0,158876,158876
376885,0,2,2,242626,242626
376897,0,6,6,257218,257218
376903,0,2,2,69736,69736
376920,1,1,2,248031,248031
376922,0,8,8,234355,234355
376934,0,0,0,219850,219850
376941,1,3,4,152054,152054
376989,1,8,9,381,381
376993,0,0,0,188349,188349
377035,1,3,4,221290,221290
377093,0,6,6,240101,240101
377119,2,1,3,158795,158795
377122,0,0,0,229262,229262
377152,0,2,2,192834,192834
377153,0,0,0,217885,217885
377154,3,6,9,220053,220053
377166,0,2,2,159297,159297
377180,0,4,4,251775,251775
377190,0,1,1,138511,138511
377212,0,1,1,247845,247845
377224,0,7,7,221980,221980
377228,0,4,4,151619,151619
377254,0,3,3,202854,202854
377281,0,3,3,248986,248986
377294,0,3,3,208140,208140
377300,0,2,2,171287,171287
377311,0,1,1,199867,199867
377320,1,1,2,140568,140568
377321,0,0,0,253223,253223
377343,0,0,0,216258,216258
377349,0,1,1,219474,219474
377419,0,2,2,235668,235668
377461,1,2,3,166451,166451
377464,1,5,6,202132,202132
377484,0,5,5,226662,226662
377489,0,0,0,242276,242276
377520,0,1,1,125827,125827
377526,0,0,0,200828,200828
377532,1,2,3,242672,242672
377541,0,0,0,152650,152650
377551,0,4,4,247455,247455
377563,0,2,2,195114,195114
377573,0,0,0,136289,136289
377605,1,2,3,226791,226791
377620,0,1,1,78814,78814
377634,0,0,0,212348,212348
377672,0,1,1,191440,191440
377674,0,3,3,230218,230218
377679,0,0,0,256536,256536
377682,2,7,9,91915,91915
377692,0,5,5,147950,147950
377721,0,1,1,228616,228616
377734,0,4,4,222022,222022
377747,0,2,2,234587,234587
377783,0,2,2,145077,145077
377796,0,2,2,207106,207106
377821,0,2,2,213530,213530
377823,0,1,1,130262,130262
377839,0,0,0,63909,63909
377849,0,1,1,161418,161418
377866,0,13,13,150512,150512
377885,0,1,1,203029,203029
377888,0,0,0,220543,220543
377891,0,2,2,219327,219327
377940,0,2,2,241124,241124
377944,0,0,0,162135,162135
377952,0,0,0,159370,159370
377955,0,0,0,83445,83445
377978,0,0,0,169688,169688
377979,0,0,0,233309,233309
377998,0,1,1,197122,197122
378026,0,6,6,237831,237831
378068,0,0,0,256053,256053
378096,0,0,0,217415,217415
378115,0,1,1,25495,25495
378144,0,1,1,230193,230193
378245,0,12,12,128133,128133
378271,0,3,3,211895,211895
378274,0,2,2,142226,142226
378279,0,0,0,211591,211591
378295,0,1,1,187719,187719
378310,0,3,3,33518,33518
378325,0,2,2,159262,159262
378352,0,8,8,159498,159498
378366,0,12,12,152607,152607
378405,0,2,2,247254,247254
378423,0,1,1,214816,214816
378436,0,4,4,200771,200771
378444,0,2,2,127595,127595
378471,0,0,0,182080,182080
378474,0,3,3,209328,209328
378480,0,1,1,226283,226283
378481,0,0,0,247282,247282
378484,0,3,3,66175,66175
378520,0,3,3,232578,232578
378522,0,4,4,209213,209213
378536,0,2,2,175726,175726
378549,0,0,0,162089,162089
378555,1,4,5,77703,77703
378556,0,0,0,224527,224527
378575,1,1,2,159581,159581
378576,1,1,2,189137,189137
378612,0,1,1,218383,218383
378617,0,3,3,131833,131833
378637,1,1,2,232683,232683
378643,0,1,1,244222,244222
378648,0,7,7,166766,166766
378684,0,1,1,245023,245023
378686,0,5,5,197978,197978
378695,0,5,5,232715,232715
378697,0,0,0,252263,252263
378699,0,0,0,237547,237547
378700,0,3,3,237783,237783
378708,0,0,0,185779,185779
378709,0,1,1,250616,250616
378724,1,1,2,212319,212319
378747,0,1,1,242877,242877
378752,0,4,4,166294,166294
378757,0,1,1,239386,239386
378768,0,0,0,233071,233071
378771,0,4,4,229620,229620
378798,0,0,0,188093,188093
378819,1,1,2,235567,235567
378825,0,0,0,253374,253374
378873,0,7,7,80408,80408
378876,0,1,1,163465,163465
378900,0,1,1,192867,192867
378915,0,0,0,204610,204610
378929,0,7,7,193321,193321
378933,0,3,3,191775,191775
378975,2,4,6,195619,195619
379012,0,2,2,71419,71419
379017,1,6,7,242973,242973
379028,0,2,2,73457,73457
379031,0,2,2,95228,95228
379048,0,2,2,227377,227377
379087,0,0,0,241962,241962
379097,0,2,2,60152,60152
379125,0,0,0,200915,200915
379136,0,5,5,248758,248758
379138,0,0,0,244952,244952
379150,0,0,0,209364,209364
379177,1,1,2,165530,165530
379181,1,14,15,218938,218938
379185,2,3,5,211425,211425
379194,0,0,0,239296,239296
379210,0,0,0,154625,154625
379224,0,7,7,224575,224575
379245,0,2,2,196225,196225
379253,0,1,1,224490,224490
379254,0,2,2,66155,66155
379258,0,0,0,258177,258177
379331,0,25,25,25852,25852
379335,0,2,2,234620,234620
379359,1,0,1,231742,231742
379363,2,10,12,159886,159886
379365,0,3,3,194405,194405
379392,0,3,3,244896,244896
379423,0,3,3,121320,121320
379463,3,9,12,212183,212183
379483,0,1,1,207687,207687
379542,0,3,3,234825,234825
379543,0,6,6,231181,231181
379548,0,3,3,227724,227724
379555,1,1,2,248614,248614
379575,0,1,1,139035,139035
379613,0,1,1,220749,220749
379627,1,3,4,221103,221103
379630,1,1,2,255980,255980
379631,4,4,8,258425,258425
379635,0,1,1,161547,161547
379636,0,6,6,255242,255242
379655,0,8,8,194225,194225
379672,1,1,2,233024,233024
379731,0,2,2,256183,256183
379760,0,1,1,192804,192804
379826,0,0,0,143155,143155
379840,0,1,1,84766,84766
379841,0,4,4,133306,133306
379852,0,3,3,189455,189455
379867,0,1,1,199690,199690
379869,0,2,2,213988,213988
379883,0,0,0,179360,179360
379899,1,1,2,164908,164908
379929,1,12,13,163859,163859
379937,0,5,5,135915,135915
379955,0,0,0,208204,208204
379960,1,2,3,226661,226661
380013,0,1,1,150002,150002
380016,0,8,8,256280,256280
380091,0,0,0,190764,190764
380105,0,6,6,214193,214193
380126,0,0,0,143161,143161
380136,0,1,1,246448,246448
380139,0,1,1,243353,243353
380155,1,1,2,163923,163923
380166,0,1,1,167988,167988
380176,0,0,0,173242,173242
380191,0,1,1,202699,202699
380203,0,2,2,231359,231359
380260,1,1,2,251342,251342
380270,0,6,6,187181,187181
380307,0,2,2,148844,148844
380310,0,9,9,120117,120117
380317,0,6,6,237521,237521
380332,0,2,2,243280,243280
380338,0,0,0,1658,1658
380375,0,11,11,214432,214432
380383,0,2,2,202043,202043
380388,1,0,1,198841,198841
380399,0,1,1,94092,94092
380425,0,6,6,253151,253151
380469,1,6,7,126593,126593
380489,2,19,21,146480,146480
380495,0,1,1,228708,228708
380502,0,3,3,239136,239136
380506,2,9,11,123663,123663
380522,0,1,1,224688,224688
380529,0,0,0,75556,75556
380548,0,1,1,180375,180375
380551,0,0,0,188768,188768
380553,0,1,1,255028,255028
380555,0,4,4,92065,92065
380559,0,9,9,239924,239924
380566,0,0,0,138776,138776
380569,0,4,4,228437,228437
380573,0,0,0,176162,176162
380597,0,0,0,211940,211940
380653,1,17,18,235900,235900
380662,0,0,0,172873,172873
380663,1,4,5,157134,157134
380671,0,3,3,212893,212893
380676,0,1,1,158270,158270
380692,0,1,1,239279,239279
380697,0,2,2,152986,152986
380700,0,0,0,246025,246025
380718,0,2,2,248837,248837
380729,0,1,1,210326,210326
380763,0,0,0,172343,172343
380770,0,1,1,188353,188353
380785,0,1,1,174033,174033
380809,0,1,1,136942,136942
380827,2,4,6,194125,194125
380838,0,0,0,203158,203158
380863,3,4,7,218357,218357
380870,1,10,11,246792,246792
380925,0,11,11,149701,149701
380962,1,1,2,245467,245467
380967,0,0,0,218062,218062
380998,0,6,6,199802,199802
381004,0,0,0,187610,187610
381017,0,2,2,137148,137148
381027,0,0,0,239773,239773
381032,0,1,1,69442,69442
381064,1,13,14,203402,203402
381080,1,1,2,243543,243543
381117,0,2,2,235330,235330
381134,2,5,7,241134,241134
